,Goal 1 Score,Goal 2 Score,Goal 3 Score,Goal 4 Score,Goal 5 Score,Goal 6 Score,Goal 7 Score,Goal 8 Score,Goal 9 Score,Goal 10 Score,Goal 11 Score,Goal 12 Score,Goal 13 Score,Goal 14 Score,Goal 15 Score,Goal 16 Score,Goal 17 Score
Goal 1 Score,1.0,-0.402,0.184,0.859,-0.695,0.467,0.727,-0.789,0.615,0.688,-0.808,-0.015,-0.343,0.52,-0.377,-0.781,0.332
Goal 2 Score,-0.402,1.0,-0.023,0.641,-0.415,-0.414,0.641,-0.64,0.878,-0.073,-0.37,0.806,-0.812,0.803,0.382,-0.359,-0.292
Goal 3 Score,0.184,-0.023,1.0,0.078,0.055,-0.073,0.257,0.043,0.057,-0.161,0.08,0.152,-0.051,-0.036,0.085,0.296,-0.191
Goal 4 Score,0.859,0.641,0.078,1.0,0.701,-0.154,-0.832,0.935,-0.866,-0.51,0.814,-0.291,0.506,-0.788,0.22,0.775,-0.106
Goal 5 Score,-0.695,-0.415,0.055,0.701,1.0,0.04,0.617,-0.676,0.603,0.506,-0.449,0.01,-0.556,0.539,-0.095,-0.754,0.522
Goal 6 Score,0.467,-0.414,-0.073,-0.154,0.04,1.0,-0.051,0.11,0.251,-0.504,0.396,0.637,-0.493,0.264,0.699,0.172,-0.239
Goal 7 Score,0.727,0.641,0.257,-0.832,0.617,-0.051,1.0,0.769,-0.799,-0.345,0.76,-0.435,0.629,-0.613,-0.029,0.574,-0.159
Goal 8 Score,-0.789,-0.64,0.043,0.935,-0.676,0.11,0.769,1.0,0.88,0.413,-0.769,0.288,-0.547,0.814,-0.15,-0.772,0.074
Goal 9 Score,0.615,0.878,0.057,-0.866,0.603,0.251,-0.799,0.88,1.0,-0.193,0.657,-0.649,0.75,-0.9,-0.152,0.637,0.065
Goal 10 Score,0.688,-0.073,-0.161,-0.51,0.506,-0.504,-0.345,0.413,-0.193,1.0,0.567,0.369,-0.111,-0.234,0.625,0.653,-0.539
Goal 11 Score,-0.808,-0.37,0.08,0.814,-0.449,0.396,0.76,-0.769,0.657,0.567,1.0,0.143,-0.21,0.534,-0.371,-0.675,0.271
Goal 12 Score,-0.015,0.806,0.152,-0.291,0.01,0.637,-0.435,0.288,-0.649,0.369,0.143,1.0,0.696,-0.527,-0.59,-0.055,0.411
Goal 13 Score,-0.343,-0.812,-0.051,0.506,-0.556,-0.493,0.629,-0.547,0.75,-0.111,-0.21,0.696,1.0,0.628,0.537,-0.369,-0.011
Goal 14 Score,0.52,0.803,-0.036,-0.788,0.539,0.264,-0.613,0.814,-0.9,-0.234,0.534,-0.527,0.628,1.0,0.005,0.671,0.116
Goal 15 Score,-0.377,0.382,0.085,0.22,-0.095,0.699,-0.029,-0.15,-0.152,0.625,-0.371,-0.59,0.537,0.005,1.0,-0.32,0.323
Goal 16 Score,-0.781,-0.359,0.296,0.775,-0.754,0.172,0.574,-0.772,0.637,0.653,-0.675,-0.055,-0.369,0.671,-0.32,1.0,0.396
Goal 17 Score,0.332,-0.292,-0.191,-0.106,0.522,-0.239,-0.159,0.074,0.065,-0.539,0.271,0.411,-0.011,0.116,0.323,0.396,1.0
