,Goal 1 Score,Goal 2 Score,Goal 3 Score,Goal 4 Score,Goal 5 Score,Goal 6 Score,Goal 7 Score,Goal 8 Score,Goal 9 Score,Goal 10 Score,Goal 11 Score,Goal 12 Score,Goal 13 Score,Goal 14 Score,Goal 15 Score,Goal 16 Score,Goal 17 Score
Goal 1 Score,1.0,-0.105,0.574,0.177,-0.21,0.009,0.149,-0.164,-0.208,0.352,-0.207,-0.295,0.043,0.035,-0.087,-0.209,-0.07
Goal 2 Score,-0.105,1.0,0.498,0.095,-0.106,-0.366,0.276,0.295,-0.036,0.209,-0.247,0.33,-0.04,0.101,0.145,0.344,0.367
Goal 3 Score,0.574,0.498,1.0,0.089,0.057,0.524,-0.417,-0.386,0.497,-0.356,0.277,-0.238,0.182,0.068,-0.267,-0.175,-0.212
Goal 4 Score,0.177,0.095,0.089,1.0,-0.318,-0.383,0.691,0.658,-0.589,-0.522,0.725,0.593,-0.735,-0.808,0.592,0.564,0.238
Goal 5 Score,-0.21,-0.106,0.057,-0.318,1.0,-0.317,0.507,0.432,-0.448,-0.209,0.415,0.022,-0.402,-0.347,0.179,0.404,0.038
Goal 6 Score,0.009,-0.366,0.524,-0.383,-0.317,1.0,0.586,0.696,-0.626,-0.237,0.197,0.402,-0.636,-0.396,0.319,0.632,0.454
Goal 7 Score,0.149,0.276,-0.417,0.691,0.507,0.586,1.0,-0.801,0.772,0.218,-0.269,-0.526,0.651,0.651,-0.501,-0.616,-0.26
Goal 8 Score,-0.164,0.295,-0.386,0.658,0.432,0.696,-0.801,1.0,0.789,0.168,-0.272,-0.594,0.621,0.491,-0.526,-0.635,-0.242
Goal 9 Score,-0.208,-0.036,0.497,-0.589,-0.448,-0.626,0.772,0.789,1.0,-0.071,0.264,0.305,-0.615,-0.58,0.419,0.467,0.208
Goal 10 Score,0.352,0.209,-0.356,-0.522,-0.209,-0.237,0.218,0.168,-0.071,1.0,0.449,0.375,-0.734,-0.573,0.12,0.47,-0.034
Goal 11 Score,-0.207,-0.247,0.277,0.725,0.415,0.197,-0.269,-0.272,0.264,0.449,1.0,-0.194,0.43,0.656,-0.373,-0.286,-0.332
Goal 12 Score,-0.295,0.33,-0.238,0.593,0.022,0.402,-0.526,-0.594,0.305,0.375,-0.194,1.0,0.597,0.48,-0.42,-0.654,-0.253
Goal 13 Score,0.043,-0.04,0.182,-0.735,-0.402,-0.636,0.651,0.621,-0.615,-0.734,0.43,0.597,1.0,-0.708,0.33,0.686,0.126
Goal 14 Score,0.035,0.101,0.068,-0.808,-0.347,-0.396,0.651,0.491,-0.58,-0.573,0.656,0.48,-0.708,1.0,0.538,0.461,0.376
Goal 15 Score,-0.087,0.145,-0.267,0.592,0.179,0.319,-0.501,-0.526,0.419,0.12,-0.373,-0.42,0.33,0.538,1.0,-0.422,-0.201
Goal 16 Score,-0.209,0.344,-0.175,0.564,0.404,0.632,-0.616,-0.635,0.467,0.47,-0.286,-0.654,0.686,0.461,-0.422,1.0,-0.178
Goal 17 Score,-0.07,0.367,-0.212,0.238,0.038,0.454,-0.26,-0.242,0.208,-0.034,-0.332,-0.253,0.126,0.376,-0.201,-0.178,1.0
