,Goal 1 Score,Goal 2 Score,Goal 3 Score,Goal 4 Score,Goal 5 Score,Goal 6 Score,Goal 7 Score,Goal 8 Score,Goal 9 Score,Goal 10 Score,Goal 11 Score,Goal 12 Score,Goal 13 Score,Goal 14 Score,Goal 15 Score,Goal 16 Score,Goal 17 Score
Goal 1 Score,1.0,0.854,0.939,-0.845,-0.945,0.975,0.945,0.504,-0.93,0.773,0.897,0.935,-0.949,0.905,0.614,-0.579,-0.846
Goal 2 Score,0.854,1.0,-0.7,0.635,0.731,-0.817,-0.729,-0.198,0.86,-0.785,-0.873,-0.716,0.733,-0.742,-0.321,0.547,0.585
Goal 3 Score,0.939,-0.7,1.0,0.941,0.948,-0.909,-0.969,-0.615,0.819,-0.703,-0.838,-0.935,0.945,-0.909,-0.691,0.602,0.945
Goal 4 Score,-0.845,0.635,0.941,1.0,-0.897,0.84,0.935,0.678,-0.701,0.594,0.815,0.894,-0.907,0.792,0.692,-0.66,-0.952
Goal 5 Score,-0.945,0.731,0.948,-0.897,1.0,0.932,0.986,0.716,-0.854,0.618,0.854,0.948,-0.967,0.871,0.727,-0.571,-0.93
Goal 6 Score,0.975,-0.817,-0.909,0.84,0.932,1.0,-0.921,-0.551,0.914,-0.758,-0.878,-0.957,0.97,-0.875,-0.585,0.622,0.845
Goal 7 Score,0.945,-0.729,-0.969,0.935,0.986,-0.921,1.0,-0.688,0.83,-0.643,-0.855,-0.952,0.964,-0.881,-0.716,0.559,0.956
Goal 8 Score,0.504,-0.198,-0.615,0.678,0.716,-0.551,-0.688,1.0,0.421,-0.067,-0.408,-0.681,0.696,-0.402,-0.697,0.424,0.72
Goal 9 Score,-0.93,0.86,0.819,-0.701,-0.854,0.914,0.83,0.421,1.0,0.722,0.826,0.804,-0.847,0.83,0.538,-0.559,-0.682
Goal 10 Score,0.773,-0.785,-0.703,0.594,0.618,-0.758,-0.643,-0.067,0.722,1.0,-0.781,-0.685,0.672,-0.808,-0.179,0.589,0.576
Goal 11 Score,0.897,-0.873,-0.838,0.815,0.854,-0.878,-0.855,-0.408,0.826,-0.781,1.0,-0.837,0.857,-0.815,-0.496,0.701,0.787
Goal 12 Score,0.935,-0.716,-0.935,0.894,0.948,-0.957,-0.952,-0.681,0.804,-0.685,-0.837,1.0,0.991,-0.852,-0.645,0.577,0.919
Goal 13 Score,-0.949,0.733,0.945,-0.907,-0.967,0.97,0.964,0.696,-0.847,0.672,0.857,0.991,1.0,0.857,0.672,-0.623,-0.924
Goal 14 Score,0.905,-0.742,-0.909,0.792,0.871,-0.875,-0.881,-0.402,0.83,-0.808,-0.815,-0.852,0.857,1.0,-0.475,0.471,0.838
Goal 15 Score,0.614,-0.321,-0.691,0.692,0.727,-0.585,-0.716,-0.697,0.538,-0.179,-0.496,-0.645,0.672,-0.475,1.0,0.414,0.663
Goal 16 Score,-0.579,0.547,0.602,-0.66,-0.571,0.622,0.559,0.424,-0.559,0.589,0.701,0.577,-0.623,0.471,0.414,1.0,-0.55
Goal 17 Score,-0.846,0.585,0.945,-0.952,-0.93,0.845,0.956,0.72,-0.682,0.576,0.787,0.919,-0.924,0.838,0.663,-0.55,1.0
