,Goal 1 Score,Goal 2 Score,Goal 3 Score,Goal 4 Score,Goal 5 Score,Goal 6 Score,Goal 7 Score,Goal 8 Score,Goal 9 Score,Goal 10 Score,Goal 11 Score,Goal 12 Score,Goal 13 Score,Goal 14 Score,Goal 15 Score,Goal 16 Score,Goal 17 Score
Goal 1 Score,1.0,-0.577,0.507,0.079,0.628,-0.236,0.589,-0.622,0.452,-0.076,-0.419,0.312,0.242,-0.538,0.572,0.611,-0.218
Goal 2 Score,-0.577,1.0,0.465,0.217,0.408,-0.215,0.156,-0.141,0.358,0.252,-0.307,0.464,-0.059,-0.229,0.33,0.213,0.163
Goal 3 Score,0.507,0.465,1.0,0.494,-0.504,0.207,-0.323,0.346,-0.278,0.332,0.61,-0.028,-0.388,0.226,-0.434,-0.325,0.121
Goal 4 Score,0.079,0.217,0.494,1.0,0.008,0.309,-0.01,0.001,-0.233,-0.336,-0.228,-0.359,0.089,-0.004,-0.183,-0.09,0.089
Goal 5 Score,0.628,0.408,-0.504,0.008,1.0,0.254,-0.753,0.824,-0.595,0.441,0.696,-0.247,-0.625,0.626,-0.753,-0.836,0.546
Goal 6 Score,-0.236,-0.215,0.207,0.309,0.254,1.0,0.214,-0.107,0.368,0.19,-0.058,0.104,0.329,0.037,0.506,0.273,-0.197
Goal 7 Score,0.589,0.156,-0.323,-0.01,-0.753,0.214,1.0,0.922,-0.473,0.662,0.758,0.007,-0.719,0.698,-0.82,-0.914,0.435
Goal 8 Score,-0.622,-0.141,0.346,0.001,0.824,-0.107,0.922,1.0,0.578,-0.695,-0.702,0.113,0.687,-0.766,0.791,0.958,-0.584
Goal 9 Score,0.452,0.358,-0.278,-0.233,-0.595,0.368,-0.473,0.578,1.0,0.225,0.37,-0.693,-0.336,0.478,-0.639,-0.651,0.502
Goal 10 Score,-0.076,0.252,0.332,-0.336,0.441,0.19,0.662,-0.695,0.225,1.0,-0.633,-0.288,0.653,-0.469,0.468,0.602,-0.493
Goal 11 Score,-0.419,-0.307,0.61,-0.228,0.696,-0.058,0.758,-0.702,0.37,-0.633,1.0,-0.105,0.745,-0.524,0.686,0.717,-0.206
Goal 12 Score,0.312,0.464,-0.028,-0.359,-0.247,0.104,0.007,0.113,-0.693,-0.288,-0.105,1.0,0.313,0.284,-0.211,-0.178,0.109
Goal 13 Score,0.242,-0.059,-0.388,0.089,-0.625,0.329,-0.719,0.687,-0.336,0.653,0.745,0.313,1.0,0.325,-0.724,-0.749,0.576
Goal 14 Score,-0.538,-0.229,0.226,-0.004,0.626,0.037,0.698,-0.766,0.478,-0.469,-0.524,0.284,0.325,1.0,0.542,0.714,-0.225
Goal 15 Score,0.572,0.33,-0.434,-0.183,-0.753,0.506,-0.82,0.791,-0.639,0.468,0.686,-0.211,-0.724,0.542,1.0,-0.88,0.535
Goal 16 Score,0.611,0.213,-0.325,-0.09,-0.836,0.273,-0.914,0.958,-0.651,0.602,0.717,-0.178,-0.749,0.714,-0.88,1.0,0.602
Goal 17 Score,-0.218,0.163,0.121,0.089,0.546,-0.197,0.435,-0.584,0.502,-0.493,-0.206,0.109,0.576,-0.225,0.535,0.602,1.0
