,Goal 1 Score,Goal 2 Score,Goal 3 Score,Goal 4 Score,Goal 5 Score,Goal 6 Score,Goal 7 Score,Goal 8 Score,Goal 9 Score,Goal 10 Score,Goal 11 Score,Goal 12 Score,Goal 13 Score,Goal 14 Score,Goal 15 Score,Goal 16 Score,Goal 17 Score
Goal 1 Score,1.0,-0.712,0.31,0.66,-0.715,0.382,0.148,0.358,0.024,-0.257,0.1,0.415,-0.717,-0.759,0.599,0.155,0.57
Goal 2 Score,-0.712,1.0,-0.08,0.96,-0.784,0.085,-0.418,0.15,0.423,-0.557,0.675,0.657,-0.826,-0.931,0.925,0.7,0.528
Goal 3 Score,0.31,-0.08,1.0,0.147,-0.22,-0.101,0.044,-0.723,0.667,0.138,0.446,-0.358,0.088,0.071,0.042,0.348,0.261
Goal 4 Score,0.66,0.96,0.147,1.0,0.774,-0.038,0.437,-0.087,-0.447,0.527,-0.606,-0.586,0.777,0.861,-0.883,-0.689,-0.506
Goal 5 Score,-0.715,-0.784,-0.22,0.774,1.0,0.357,0.003,-0.139,0.543,-0.302,0.452,0.205,-0.536,-0.698,0.687,0.358,0.604
Goal 6 Score,0.382,0.085,-0.101,-0.038,0.357,1.0,-0.277,-0.012,0.142,-0.04,0.245,0.101,0.105,0.157,-0.014,0.076,-0.191
Goal 7 Score,0.148,-0.418,0.044,0.437,0.003,-0.277,1.0,0.295,0.138,-0.502,0.582,0.673,-0.293,-0.364,0.501,0.666,-0.176
Goal 8 Score,0.358,0.15,-0.723,-0.087,-0.139,-0.012,0.295,1.0,0.518,0.131,0.185,-0.612,0.289,0.26,-0.149,0.057,0.056
Goal 9 Score,0.024,0.423,0.667,-0.447,0.543,0.142,0.138,0.518,1.0,0.058,-0.635,-0.087,0.168,0.21,-0.324,-0.305,-0.185
Goal 10 Score,-0.257,-0.557,0.138,0.527,-0.302,-0.04,-0.502,0.131,0.058,1.0,0.408,0.508,-0.525,-0.569,0.706,0.634,0.403
Goal 11 Score,0.1,0.675,0.446,-0.606,0.452,0.245,0.582,0.185,-0.635,0.408,1.0,-0.474,0.434,0.578,-0.682,-0.73,-0.184
Goal 12 Score,0.415,0.657,-0.358,-0.586,0.205,0.101,0.673,-0.612,-0.087,0.508,-0.474,1.0,0.729,0.669,-0.671,-0.524,-0.062
Goal 13 Score,-0.717,-0.826,0.088,0.777,-0.536,0.105,-0.293,0.289,0.168,-0.525,0.434,0.729,1.0,-0.856,0.821,0.563,0.532
Goal 14 Score,-0.759,-0.931,0.071,0.861,-0.698,0.157,-0.364,0.26,0.21,-0.569,0.578,0.669,-0.856,1.0,0.921,0.654,0.53
Goal 15 Score,0.599,0.925,0.042,-0.883,0.687,-0.014,0.501,-0.149,-0.324,0.706,-0.682,-0.671,0.821,0.921,1.0,-0.751,-0.555
Goal 16 Score,0.155,0.7,0.348,-0.689,0.358,0.076,0.666,0.057,-0.305,0.634,-0.73,-0.524,0.563,0.654,-0.751,1.0,-0.354
Goal 17 Score,0.57,0.528,0.261,-0.506,0.604,-0.191,-0.176,0.056,-0.185,0.403,-0.184,-0.062,0.532,0.53,-0.555,-0.354,1.0
