,Goal 1 Score,Goal 2 Score,Goal 3 Score,Goal 4 Score,Goal 5 Score,Goal 6 Score,Goal 7 Score,Goal 8 Score,Goal 9 Score,Goal 10 Score,Goal 11 Score,Goal 12 Score,Goal 13 Score,Goal 14 Score,Goal 15 Score,Goal 16 Score,Goal 17 Score
Goal 1 Score,1.0,0.566,0.877,-0.759,0.453,0.016,0.875,-0.632,-0.683,0.585,-0.28,-0.568,-0.153,-0.713,0.711,-0.823,-0.151
Goal 2 Score,0.566,1.0,-0.781,0.684,-0.536,0.659,-0.522,0.55,0.214,-0.881,-0.305,0.594,-0.471,0.004,-0.872,0.888,0.819
Goal 3 Score,0.877,-0.781,1.0,0.864,-0.594,0.304,-0.67,0.604,0.483,-0.792,0.067,0.564,-0.212,0.46,-0.848,0.916,0.474
Goal 4 Score,-0.759,0.684,0.864,1.0,0.462,-0.156,0.609,-0.474,-0.578,0.71,0.022,-0.599,0.156,-0.464,0.666,-0.788,-0.328
Goal 5 Score,0.453,-0.536,-0.594,0.462,1.0,0.108,-0.314,0.732,0.188,-0.606,0.072,0.454,-0.501,0.373,-0.614,0.615,0.468
Goal 6 Score,0.016,0.659,0.304,-0.156,0.108,1.0,-0.049,0.011,0.359,0.533,0.64,-0.005,0.428,0.598,0.479,-0.365,-0.755
Goal 7 Score,0.875,-0.522,-0.67,0.609,-0.314,-0.049,1.0,0.645,0.631,-0.502,0.317,0.565,0.247,0.643,-0.658,0.756,0.167
Goal 8 Score,-0.632,0.55,0.604,-0.474,0.732,0.011,0.645,1.0,-0.341,0.588,-0.17,-0.538,0.196,-0.482,0.611,-0.671,-0.325
Goal 9 Score,-0.683,0.214,0.483,-0.578,0.188,0.359,0.631,-0.341,1.0,0.307,-0.371,-0.505,-0.416,-0.679,0.306,-0.451,0.218
Goal 10 Score,0.585,-0.881,-0.792,0.71,-0.606,0.533,-0.502,0.588,0.307,1.0,-0.227,0.513,-0.408,0.105,-0.837,0.825,0.706
Goal 11 Score,-0.28,-0.305,0.067,0.022,0.072,0.64,0.317,-0.17,-0.371,-0.227,1.0,-0.063,-0.416,-0.59,-0.105,0.009,0.456
Goal 12 Score,-0.568,0.594,0.564,-0.599,0.454,-0.005,0.565,-0.538,-0.505,0.513,-0.063,1.0,0.364,-0.336,0.557,-0.726,-0.387
Goal 13 Score,-0.153,-0.471,-0.212,0.156,-0.501,0.428,0.247,0.196,-0.416,-0.408,-0.416,0.364,1.0,-0.334,-0.344,0.292,0.717
Goal 14 Score,-0.713,0.004,0.46,-0.464,0.373,0.598,0.643,-0.482,-0.679,0.105,-0.59,-0.336,-0.334,1.0,0.288,-0.372,0.351
Goal 15 Score,0.711,-0.872,-0.848,0.666,-0.614,0.479,-0.658,0.611,0.306,-0.837,-0.105,0.557,-0.344,0.288,1.0,0.913,0.713
Goal 16 Score,-0.823,0.888,0.916,-0.788,0.615,-0.365,0.756,-0.671,-0.451,0.825,0.009,-0.726,0.292,-0.372,0.913,1.0,-0.618
Goal 17 Score,-0.151,0.819,0.474,-0.328,0.468,-0.755,0.167,-0.325,0.218,0.706,0.456,-0.387,0.717,0.351,0.713,-0.618,1.0
