,Goal 1 Score,Goal 2 Score,Goal 3 Score,Goal 4 Score,Goal 5 Score,Goal 6 Score,Goal 7 Score,Goal 8 Score,Goal 9 Score,Goal 10 Score,Goal 11 Score,Goal 12 Score,Goal 13 Score,Goal 14 Score,Goal 15 Score,Goal 16 Score,Goal 17 Score
Goal 1 Score,1.0,0.004,0.018,0.768,-0.683,-0.108,0.258,-0.462,0.482,0.52,0.02,-0.487,-0.157,-0.544,0.049,-0.603,0.323
Goal 2 Score,0.004,1.0,0.475,-0.122,0.096,0.243,0.696,0.718,0.01,-0.047,-0.159,0.455,0.456,0.519,0.42,-0.209,-0.217
Goal 3 Score,0.018,0.475,1.0,0.102,-0.35,-0.028,-0.319,-0.179,-0.117,0.417,0.737,-0.51,-0.7,-0.673,-0.778,-0.04,-0.282
Goal 4 Score,0.768,-0.122,0.102,1.0,0.535,0.555,0.025,0.591,-0.675,-0.536,0.22,0.7,-0.011,0.601,0.053,0.72,-0.661
Goal 5 Score,-0.683,0.096,-0.35,0.535,1.0,-0.13,0.167,-0.237,0.244,0.233,0.457,-0.669,-0.394,-0.563,-0.379,-0.49,-0.027
Goal 6 Score,-0.108,0.243,-0.028,0.555,-0.13,1.0,-0.26,-0.408,0.499,0.05,-0.273,-0.509,0.163,-0.266,-0.037,-0.407,0.668
Goal 7 Score,0.258,0.696,-0.319,0.025,0.167,-0.26,1.0,-0.44,-0.154,-0.098,0.055,-0.22,-0.342,-0.355,-0.455,0.385,0.243
Goal 8 Score,-0.462,0.718,-0.179,0.591,-0.237,-0.408,-0.44,1.0,0.552,0.322,-0.196,-0.57,-0.208,-0.599,-0.083,-0.184,0.523
Goal 9 Score,0.482,0.01,-0.117,-0.675,0.244,0.499,-0.154,0.552,1.0,-0.358,0.443,0.407,-0.315,0.249,-0.229,0.534,-0.541
Goal 10 Score,0.52,-0.047,0.417,-0.536,0.233,0.05,-0.098,0.322,-0.358,1.0,-0.194,0.325,0.228,0.557,0.142,0.428,-0.081
Goal 11 Score,0.02,-0.159,0.737,0.22,0.457,-0.273,0.055,-0.196,0.443,-0.194,1.0,0.177,0.739,0.391,0.648,-0.098,0.645
Goal 12 Score,-0.487,0.455,-0.51,0.7,-0.669,-0.509,-0.22,-0.57,0.407,0.325,0.177,1.0,-0.219,-0.766,-0.481,-0.596,0.407
Goal 13 Score,-0.157,0.456,-0.7,-0.011,-0.394,0.163,-0.342,-0.208,-0.315,0.228,0.739,-0.219,1.0,-0.647,-0.615,0.08,-0.392
Goal 14 Score,-0.544,0.519,-0.673,0.601,-0.563,-0.266,-0.355,-0.599,0.249,0.557,0.391,-0.766,-0.647,1.0,-0.553,-0.445,0.219
Goal 15 Score,0.049,0.42,-0.778,0.053,-0.379,-0.037,-0.455,-0.083,-0.229,0.142,0.648,-0.481,-0.615,-0.553,1.0,0.048,-0.218
Goal 16 Score,-0.603,-0.209,-0.04,0.72,-0.49,-0.407,0.385,-0.184,0.534,0.428,-0.098,-0.596,0.08,-0.445,0.048,1.0,0.443
Goal 17 Score,0.323,-0.217,-0.282,-0.661,-0.027,0.668,0.243,0.523,-0.541,-0.081,0.645,0.407,-0.392,0.219,-0.218,0.443,1.0
