,Goal 1 Score,Goal 2 Score,Goal 3 Score,Goal 4 Score,Goal 5 Score,Goal 6 Score,Goal 7 Score,Goal 8 Score,Goal 9 Score,Goal 10 Score,Goal 11 Score,Goal 12 Score,Goal 13 Score,Goal 14 Score,Goal 15 Score,Goal 16 Score,Goal 17 Score
Goal 1 Score,1.0,0.739,0.536,0.554,-0.524,-0.104,-0.635,-0.255,-0.809,-0.215,0.783,-0.622,0.504,-0.496,0.865,-0.836,0.203
Goal 2 Score,0.739,1.0,-0.125,-0.341,0.609,0.129,0.675,0.365,0.813,0.408,-0.864,0.658,-0.478,0.474,-0.694,0.845,0.017
Goal 3 Score,0.536,-0.125,1.0,-0.011,-0.153,0.41,-0.036,0.154,0.213,-0.086,-0.037,0.263,-0.287,-0.118,-0.568,0.211,-0.272
Goal 4 Score,0.554,-0.341,-0.011,1.0,0.433,-0.084,0.557,0.18,0.498,0.223,-0.506,0.338,-0.277,0.551,-0.397,0.55,0.117
Goal 5 Score,-0.524,0.609,-0.153,0.433,1.0,0.12,-0.584,0.262,-0.565,-0.47,0.699,-0.174,-0.035,-0.317,0.293,-0.635,0.074
Goal 6 Score,-0.104,0.129,0.41,-0.084,0.12,1.0,0.231,0.126,-0.106,-0.017,0.013,-0.138,0.049,0.415,0.198,-0.101,0.323
Goal 7 Score,-0.635,0.675,-0.036,0.557,-0.584,0.231,1.0,-0.285,-0.665,-0.237,0.885,-0.416,0.535,-0.717,0.586,-0.749,-0.104
Goal 8 Score,-0.255,0.365,0.154,0.18,0.262,0.126,-0.285,1.0,-0.179,-0.049,0.235,-0.493,0.596,-0.368,0.438,-0.22,-0.322
Goal 9 Score,-0.809,0.813,0.213,0.498,-0.565,-0.106,-0.665,-0.179,1.0,-0.301,0.825,-0.806,0.544,-0.639,0.726,-0.853,0.076
Goal 10 Score,-0.215,0.408,-0.086,0.223,-0.47,-0.017,-0.237,-0.049,-0.301,1.0,0.267,-0.153,-0.116,-0.065,0.282,-0.188,0.102
Goal 11 Score,0.783,-0.864,-0.037,-0.506,0.699,0.013,0.885,0.235,0.825,0.267,1.0,0.574,-0.535,0.638,-0.68,0.927,-0.016
Goal 12 Score,-0.622,0.658,0.263,0.338,-0.174,-0.138,-0.416,-0.493,-0.806,-0.153,0.574,1.0,0.792,-0.551,0.644,-0.664,-0.034
Goal 13 Score,0.504,-0.478,-0.287,-0.277,-0.035,0.049,0.535,0.596,0.544,-0.116,-0.535,0.792,1.0,0.585,-0.644,0.536,0.168
Goal 14 Score,-0.496,0.474,-0.118,0.551,-0.317,0.415,-0.717,-0.368,-0.639,-0.065,0.638,-0.551,0.585,1.0,0.474,-0.599,-0.341
Goal 15 Score,0.865,-0.694,-0.568,-0.397,0.293,0.198,0.586,0.438,0.726,0.282,-0.68,0.644,-0.644,0.474,1.0,0.672,-0.1
Goal 16 Score,-0.836,0.845,0.211,0.55,-0.635,-0.101,-0.749,-0.22,-0.853,-0.188,0.927,-0.664,0.536,-0.599,0.672,1.0,0.058
Goal 17 Score,0.203,0.017,-0.272,0.117,0.074,0.323,-0.104,-0.322,0.076,0.102,-0.016,-0.034,0.168,-0.341,-0.1,0.058,1.0
