,Goal 1 Score,Goal 2 Score,Goal 3 Score,Goal 4 Score,Goal 5 Score,Goal 6 Score,Goal 7 Score,Goal 8 Score,Goal 9 Score,Goal 10 Score,Goal 11 Score,Goal 12 Score,Goal 13 Score,Goal 14 Score,Goal 15 Score,Goal 16 Score,Goal 17 Score
Goal 1 Score,1.0,0.061,0.782,0.588,-0.642,-0.524,-0.337,0.28,0.169,0.646,-0.4,0.336,0.216,-0.188,0.549,-0.469,0.607
Goal 2 Score,0.061,1.0,-0.478,-0.064,0.121,0.129,0.676,0.232,0.307,-0.114,0.602,0.17,-0.782,0.346,-0.287,0.258,-0.05
Goal 3 Score,0.782,-0.478,1.0,-0.511,0.512,0.624,0.712,-0.036,-0.187,-0.616,0.797,-0.468,-0.652,0.433,-0.777,0.25,-0.616
Goal 4 Score,0.588,-0.064,-0.511,1.0,0.518,0.553,0.251,0.148,-0.417,-0.595,0.502,-0.408,-0.394,0.389,-0.655,0.14,-0.194
Goal 5 Score,-0.642,0.121,0.512,0.518,1.0,0.004,-0.515,0.129,-0.298,0.256,-0.248,-0.127,0.235,0.116,0.266,-0.268,0.602
Goal 6 Score,-0.524,0.129,0.624,0.553,0.004,1.0,-0.077,0.024,0.747,0.756,-0.557,0.776,0.378,-0.609,0.833,-0.066,0.112
Goal 7 Score,-0.337,0.676,0.712,0.251,-0.515,-0.077,1.0,-0.089,-0.293,0.122,-0.623,-0.016,0.69,-0.202,0.374,-0.113,0.512
Goal 8 Score,0.28,0.232,-0.036,0.148,0.129,0.024,-0.089,1.0,0.078,0.112,-0.188,-0.028,0.397,-0.131,0.159,0.373,-0.324
Goal 9 Score,0.169,0.307,-0.187,-0.417,-0.298,0.747,-0.293,0.078,1.0,-0.497,0.311,-0.847,-0.048,0.5,-0.566,-0.277,0.068
Goal 10 Score,0.646,-0.114,-0.616,-0.595,0.256,0.756,0.122,0.112,-0.497,1.0,0.517,-0.535,-0.429,0.414,-0.752,0.142,-0.246
Goal 11 Score,-0.4,0.602,0.797,0.502,-0.248,-0.557,-0.623,-0.188,0.311,0.517,1.0,0.501,0.813,-0.687,0.79,0.035,0.422
Goal 12 Score,0.336,0.17,-0.468,-0.408,-0.127,0.776,-0.016,-0.028,-0.847,-0.535,0.501,1.0,-0.13,0.556,-0.746,-0.353,-0.275
Goal 13 Score,0.216,-0.782,-0.652,-0.394,0.235,0.378,0.69,0.397,-0.048,-0.429,0.813,-0.13,1.0,0.442,-0.576,0.018,-0.13
Goal 14 Score,-0.188,0.346,0.433,0.389,0.116,-0.609,-0.202,-0.131,0.5,0.414,-0.687,0.556,0.442,1.0,0.682,0.076,0.107
Goal 15 Score,0.549,-0.287,-0.777,-0.655,0.266,0.833,0.374,0.159,-0.566,-0.752,0.79,-0.746,-0.576,0.682,1.0,-0.087,-0.369
Goal 16 Score,-0.469,0.258,0.25,0.14,-0.268,-0.066,-0.113,0.373,-0.277,0.142,0.035,-0.353,0.018,0.076,-0.087,1.0,0.006
Goal 17 Score,0.607,-0.05,-0.616,-0.194,0.602,0.112,0.512,-0.324,0.068,-0.246,0.422,-0.275,-0.13,0.107,-0.369,0.006,1.0
