,Goal 1 Score,Goal 2 Score,Goal 3 Score,Goal 4 Score,Goal 5 Score,Goal 6 Score,Goal 7 Score,Goal 8 Score,Goal 9 Score,Goal 10 Score,Goal 11 Score,Goal 12 Score,Goal 13 Score,Goal 14 Score,Goal 15 Score,Goal 16 Score,Goal 17 Score
Goal 1 Score,1.0,0.15,0.514,0.19,0.07,0.022,0.553,-0.372,0.31,0.177,0.195,0.466,-0.258,-0.461,0.463,-0.136,0.2
Goal 2 Score,0.15,1.0,0.106,-0.368,0.239,0.11,0.004,0.305,-0.086,-0.176,0.032,0.224,-0.347,-0.347,-0.105,-0.124,-0.325
Goal 3 Score,0.514,0.106,1.0,0.362,-0.113,-0.415,-0.189,0.226,-0.059,0.219,0.493,-0.166,0.077,0.253,-0.316,-0.012,0.297
Goal 4 Score,0.19,-0.368,0.362,1.0,0.192,0.116,0.331,0.431,-0.302,-0.048,-0.138,0.101,-0.35,-0.273,-0.387,-0.286,-0.248
Goal 5 Score,0.07,0.239,-0.113,0.192,1.0,0.161,0.016,0.237,0.048,0.284,0.018,-0.487,0.35,0.467,-0.486,-0.269,-0.1
Goal 6 Score,0.022,0.11,-0.415,0.116,0.161,1.0,0.444,0.262,0.096,0.605,0.545,0.327,-0.124,0.007,-0.226,-0.191,0.039
Goal 7 Score,0.553,0.004,-0.189,0.331,0.016,0.444,1.0,-0.32,-0.035,-0.583,-0.457,-0.479,0.462,0.405,0.261,0.564,0.018
Goal 8 Score,-0.372,0.305,0.226,0.431,0.237,0.262,-0.32,1.0,0.63,-0.186,-0.19,0.151,0.462,0.16,0.769,0.693,0.191
Goal 9 Score,0.31,-0.086,-0.059,-0.302,0.048,0.096,-0.035,0.63,1.0,-0.304,0.036,-0.316,-0.361,-0.238,-0.262,-0.393,-0.087
Goal 10 Score,0.177,-0.176,0.219,-0.048,0.284,0.605,-0.583,-0.186,-0.304,1.0,-0.543,-0.089,-0.157,-0.17,0.46,0.456,0.117
Goal 11 Score,0.195,0.032,0.493,-0.138,0.018,0.545,-0.457,-0.19,0.036,-0.543,1.0,-0.279,0.218,0.226,0.167,0.487,-0.194
Goal 12 Score,0.466,0.224,-0.166,0.101,-0.487,0.327,-0.479,0.151,-0.316,-0.089,-0.279,1.0,0.552,0.454,-0.293,-0.097,-0.217
Goal 13 Score,-0.258,-0.347,0.077,-0.35,0.35,-0.124,0.462,0.462,-0.361,-0.157,0.218,0.552,1.0,-0.76,-0.054,-0.436,0.356
Goal 14 Score,-0.461,-0.347,0.253,-0.273,0.467,0.007,0.405,0.16,-0.238,-0.17,0.226,0.454,-0.76,1.0,0.289,-0.37,0.252
Goal 15 Score,0.463,-0.105,-0.316,-0.387,-0.486,-0.226,0.261,0.769,-0.262,0.46,0.167,-0.293,-0.054,0.289,1.0,-0.547,-0.183
Goal 16 Score,-0.136,-0.124,-0.012,-0.286,-0.269,-0.191,0.564,0.693,-0.393,0.456,0.487,-0.097,-0.436,-0.37,-0.547,1.0,-0.038
Goal 17 Score,0.2,-0.325,0.297,-0.248,-0.1,0.039,0.018,0.191,-0.087,0.117,-0.194,-0.217,0.356,0.252,-0.183,-0.038,1.0
