,Goal 1 Score,Goal 2 Score,Goal 3 Score,Goal 4 Score,Goal 5 Score,Goal 6 Score,Goal 7 Score,Goal 8 Score,Goal 9 Score,Goal 10 Score,Goal 11 Score,Goal 12 Score,Goal 13 Score,Goal 14 Score,Goal 15 Score,Goal 16 Score,Goal 17 Score
Goal 1 Score,1.0,-0.318,0.076,-0.099,-0.486,0.905,0.875,0.71,0.587,0.232,0.004,-0.367,0.697,-0.937,0.606,-0.561,0.625
Goal 2 Score,-0.318,1.0,0.044,0.137,-0.1,0.48,0.336,0.67,0.178,-0.214,-0.433,0.102,0.136,-0.404,0.323,-0.279,0.224
Goal 3 Score,0.076,0.044,1.0,0.682,-0.63,0.072,-0.018,0.251,-0.034,-0.072,-0.107,-0.265,-0.039,-0.113,-0.084,0.186,0.219
Goal 4 Score,-0.099,0.137,0.682,1.0,0.409,-0.073,0.298,-0.336,0.505,0.54,0.65,0.025,0.38,0.115,-0.286,-0.447,-0.112
Goal 5 Score,-0.486,-0.1,-0.63,0.409,1.0,0.504,0.488,0.596,0.387,0.065,-0.033,-0.457,0.399,-0.586,0.27,-0.176,0.48
Goal 6 Score,0.905,0.48,0.072,-0.073,0.504,1.0,-0.768,-0.748,-0.507,-0.147,0.137,0.42,-0.64,0.92,-0.576,0.598,-0.695
Goal 7 Score,0.875,0.336,-0.018,0.298,0.488,-0.768,1.0,-0.632,-0.752,-0.334,-0.153,0.206,-0.687,0.821,-0.428,0.591,-0.529
Goal 8 Score,0.71,0.67,0.251,-0.336,0.596,-0.748,-0.632,1.0,-0.261,0.168,0.39,0.151,-0.343,0.816,-0.626,0.269,-0.503
Goal 9 Score,0.587,0.178,-0.034,0.505,0.387,-0.507,-0.752,-0.261,1.0,-0.754,-0.583,0.419,-0.891,0.474,0.039,0.818,-0.501
Goal 10 Score,0.232,-0.214,-0.072,0.54,0.065,-0.147,-0.334,0.168,-0.754,1.0,-0.832,0.455,-0.761,0.06,0.393,0.748,-0.395
Goal 11 Score,0.004,-0.433,-0.107,0.65,-0.033,0.137,-0.153,0.39,-0.583,-0.832,1.0,0.371,-0.566,-0.183,0.551,0.533,-0.16
Goal 12 Score,-0.367,0.102,-0.265,0.025,-0.457,0.42,0.206,0.151,0.419,0.455,0.371,1.0,0.674,-0.348,-0.076,-0.524,0.471
Goal 13 Score,0.697,0.136,-0.039,0.38,0.399,-0.64,-0.687,-0.343,-0.891,-0.761,-0.566,0.674,1.0,0.59,-0.075,0.879,-0.675
Goal 14 Score,-0.937,-0.404,-0.113,0.115,-0.586,0.92,0.821,0.816,0.474,0.06,-0.183,-0.348,0.59,1.0,0.729,-0.444,0.654
Goal 15 Score,0.606,0.323,-0.084,-0.286,0.27,-0.576,-0.428,-0.626,0.039,0.393,0.551,-0.076,-0.075,0.729,1.0,-0.03,-0.331
Goal 16 Score,-0.561,-0.279,0.186,-0.447,-0.176,0.598,0.591,0.269,0.818,0.748,0.533,-0.524,0.879,-0.444,-0.03,1.0,0.664
Goal 17 Score,0.625,0.224,0.219,-0.112,0.48,-0.695,-0.529,-0.503,-0.501,-0.395,-0.16,0.471,-0.675,0.654,-0.331,0.664,1.0
