,Goal 1 Score,Goal 2 Score,Goal 3 Score,Goal 4 Score,Goal 5 Score,Goal 6 Score,Goal 7 Score,Goal 8 Score,Goal 9 Score,Goal 10 Score,Goal 11 Score,Goal 12 Score,Goal 13 Score,Goal 14 Score,Goal 15 Score,Goal 16 Score,Goal 17 Score
Goal 1 Score,1.0,0.321,0.872,0.602,0.033,-0.724,-0.213,0.248,0.119,0.489,0.304,0.112,0.639,0.216,0.642,-0.606,-0.169
Goal 2 Score,0.321,1.0,-0.156,0.033,-0.408,0.233,-0.256,0.24,0.072,-0.05,0.367,-0.064,0.143,0.045,0.01,0.022,0.034
Goal 3 Score,0.872,-0.156,1.0,-0.667,0.186,0.775,0.474,-0.495,0.045,-0.289,-0.381,-0.275,-0.686,-0.1,-0.717,0.541,0.233
Goal 4 Score,0.602,0.033,-0.667,1.0,0.564,0.651,0.735,-0.741,0.201,0.072,-0.515,-0.153,-0.787,0.217,-0.812,0.511,0.451
Goal 5 Score,0.033,-0.408,0.186,0.564,1.0,0.039,-0.721,0.71,-0.605,-0.535,0.533,-0.249,0.532,-0.568,0.419,-0.216,-0.392
Goal 6 Score,-0.724,0.233,0.775,0.651,0.039,1.0,-0.338,0.463,0.336,0.317,0.313,0.468,0.582,0.264,0.589,-0.52,-0.133
Goal 7 Score,-0.213,-0.256,0.474,0.735,-0.721,-0.338,1.0,0.726,-0.423,-0.298,0.729,-0.032,0.724,-0.435,0.682,-0.195,-0.621
Goal 8 Score,0.248,0.24,-0.495,-0.741,0.71,0.463,0.726,1.0,0.335,0.293,-0.526,-0.152,-0.676,0.402,-0.552,0.513,0.345
Goal 9 Score,0.119,0.072,0.045,0.201,-0.605,0.336,-0.423,0.335,1.0,-0.517,0.153,-0.351,0.135,-0.749,0.197,0.051,-0.41
Goal 10 Score,0.489,-0.05,-0.289,0.072,-0.535,0.317,-0.298,0.293,-0.517,1.0,-0.072,0.027,-0.145,-0.712,-0.11,0.319,-0.185
Goal 11 Score,0.304,0.367,-0.381,-0.515,0.533,0.313,0.729,-0.526,0.153,-0.072,1.0,0.324,-0.839,0.246,-0.615,0.465,0.593
Goal 12 Score,0.112,-0.064,-0.275,-0.153,-0.249,0.468,-0.032,-0.152,-0.351,0.027,0.324,1.0,0.185,-0.215,-0.02,-0.073,-0.432
Goal 13 Score,0.639,0.143,-0.686,-0.787,0.532,0.582,0.724,-0.676,0.135,-0.145,-0.839,0.185,1.0,0.192,-0.801,0.689,0.514
Goal 14 Score,0.216,0.045,-0.1,0.217,-0.568,0.264,-0.435,0.402,-0.749,-0.712,0.246,-0.215,0.192,1.0,0.155,-0.036,-0.383
Goal 15 Score,0.642,0.01,-0.717,-0.812,0.419,0.589,0.682,-0.552,0.197,-0.11,-0.615,-0.02,-0.801,0.155,1.0,0.51,0.544
Goal 16 Score,-0.606,0.022,0.541,0.511,-0.216,-0.52,-0.195,0.513,0.051,0.319,0.465,-0.073,0.689,-0.036,0.51,1.0,-0.047
Goal 17 Score,-0.169,0.034,0.233,0.451,-0.392,-0.133,-0.621,0.345,-0.41,-0.185,0.593,-0.432,0.514,-0.383,0.544,-0.047,1.0
