,Goal 1 Score,Goal 2 Score,Goal 3 Score,Goal 4 Score,Goal 5 Score,Goal 6 Score,Goal 7 Score,Goal 8 Score,Goal 9 Score,Goal 10 Score,Goal 11 Score,Goal 12 Score,Goal 13 Score,Goal 14 Score,Goal 15 Score,Goal 16 Score,Goal 17 Score
Goal 1 Score,1.0,-0.633,0.591,-0.232,-0.726,0.531,0.557,0.469,0.223,-0.431,0.664,0.647,-0.635,0.007,0.443,0.218,-0.475
Goal 2 Score,-0.633,1.0,0.428,-0.474,-0.776,0.529,0.704,0.772,0.347,-0.809,0.839,0.924,-0.905,0.242,0.456,0.55,-0.752
Goal 3 Score,0.591,0.428,1.0,0.703,0.453,0.034,-0.706,-0.661,-0.026,0.567,-0.446,-0.597,0.458,-0.013,-0.424,-0.255,0.623
Goal 4 Score,-0.232,-0.474,0.703,1.0,-0.546,-0.233,0.888,0.86,-0.037,-0.837,0.583,0.624,-0.562,0.329,0.618,0.686,-0.866
Goal 5 Score,-0.726,-0.776,0.453,-0.546,1.0,0.317,0.79,0.786,0.123,-0.785,0.814,0.735,-0.765,0.495,0.651,0.762,-0.795
Goal 6 Score,0.531,0.529,0.034,-0.233,0.317,1.0,-0.05,-0.011,-0.413,0.123,-0.263,-0.381,0.413,0.161,-0.023,0.009,0.067
Goal 7 Score,0.557,0.704,-0.706,0.888,0.79,-0.05,1.0,-0.946,-0.108,0.904,-0.739,-0.808,0.749,-0.445,-0.648,-0.712,0.966
Goal 8 Score,0.469,0.772,-0.661,0.86,0.786,-0.011,-0.946,1.0,-0.121,0.923,-0.762,-0.855,0.778,-0.506,-0.536,-0.724,0.966
Goal 9 Score,0.223,0.347,-0.026,-0.037,0.123,-0.413,-0.108,-0.121,1.0,0.097,-0.171,-0.399,0.18,0.025,0.147,0.042,0.134
Goal 10 Score,-0.431,-0.809,0.567,-0.837,-0.785,0.123,0.904,0.923,0.097,1.0,0.804,0.828,-0.834,0.425,0.67,0.774,-0.936
Goal 11 Score,0.664,0.839,-0.446,0.583,0.814,-0.263,-0.739,-0.762,-0.171,0.804,1.0,-0.832,0.87,-0.192,-0.696,-0.572,0.754
Goal 12 Score,0.647,0.924,-0.597,0.624,0.735,-0.381,-0.808,-0.855,-0.399,0.828,-0.832,1.0,0.918,-0.212,-0.436,-0.513,0.823
Goal 13 Score,-0.635,-0.905,0.458,-0.562,-0.765,0.413,0.749,0.778,0.18,-0.834,0.87,0.918,1.0,0.163,0.528,0.538,-0.768
Goal 14 Score,0.007,0.242,-0.013,0.329,0.495,0.161,-0.445,-0.506,0.025,0.425,-0.192,-0.212,0.163,1.0,-0.128,-0.631,0.536
Goal 15 Score,0.443,0.456,-0.424,0.618,0.651,-0.023,-0.648,-0.536,0.147,0.67,-0.696,-0.436,0.528,-0.128,1.0,-0.608,0.619
Goal 16 Score,0.218,0.55,-0.255,0.686,0.762,0.009,-0.712,-0.724,0.042,0.774,-0.572,-0.513,0.538,-0.631,-0.608,1.0,0.763
Goal 17 Score,-0.475,-0.752,0.623,-0.866,-0.795,0.067,0.966,0.966,0.134,-0.936,0.754,0.823,-0.768,0.536,0.619,0.763,1.0
