,Goal 1 Score,Goal 2 Score,Goal 3 Score,Goal 4 Score,Goal 5 Score,Goal 6 Score,Goal 7 Score,Goal 8 Score,Goal 9 Score,Goal 10 Score,Goal 11 Score,Goal 12 Score,Goal 13 Score,Goal 14 Score,Goal 15 Score,Goal 16 Score,Goal 17 Score
Goal 1 Score,1.0,0.308,0.763,0.573,-0.837,0.85,-0.727,0.699,0.096,0.914,0.339,-0.916,0.354,0.836,-0.582,-0.895,0.494
Goal 2 Score,0.308,1.0,-0.652,0.288,0.365,-0.302,0.304,-0.111,-0.19,-0.475,-0.446,0.299,-0.306,-0.2,0.546,0.363,0.287
Goal 3 Score,0.763,-0.652,1.0,-0.161,0.797,-0.757,0.759,-0.448,-0.395,-0.837,-0.647,0.768,-0.602,-0.713,0.761,0.837,-0.131
Goal 4 Score,0.573,0.288,-0.161,1.0,0.41,-0.371,0.62,-0.208,-0.183,-0.485,0.218,0.604,-0.274,-0.636,0.034,0.556,-0.608
Goal 5 Score,-0.837,0.365,0.797,0.41,1.0,0.936,-0.848,0.613,0.441,0.9,0.687,-0.933,0.661,0.881,-0.712,-0.945,0.448
Goal 6 Score,0.85,-0.302,-0.757,-0.371,0.936,1.0,0.788,-0.681,-0.291,-0.875,-0.672,0.901,-0.564,-0.855,0.657,0.91,-0.509
Goal 7 Score,-0.727,0.304,0.759,0.62,-0.848,0.788,1.0,0.29,0.611,0.841,0.554,-0.885,0.783,0.897,-0.578,-0.926,0.456
Goal 8 Score,0.699,-0.111,-0.448,-0.208,0.613,-0.681,0.29,1.0,0.205,-0.58,-0.251,0.574,-0.063,-0.479,0.396,0.558,-0.387
Goal 9 Score,0.096,-0.19,-0.395,-0.183,0.441,-0.291,0.611,0.205,1.0,-0.296,-0.482,0.325,-0.909,-0.361,0.508,0.403,0.166
Goal 10 Score,0.914,-0.475,-0.837,-0.485,0.9,-0.875,0.841,-0.58,-0.296,1.0,-0.515,0.947,-0.554,-0.893,0.707,0.959,-0.438
Goal 11 Score,0.339,-0.446,-0.647,0.218,0.687,-0.672,0.554,-0.251,-0.482,-0.515,1.0,0.514,-0.627,-0.506,0.587,0.584,-0.144
Goal 12 Score,-0.916,0.299,0.768,0.604,-0.933,0.901,-0.885,0.574,0.325,0.947,0.514,1.0,0.589,0.968,-0.623,-0.981,0.587
Goal 13 Score,0.354,-0.306,-0.602,-0.274,0.661,-0.564,0.783,-0.063,-0.909,-0.554,-0.627,0.589,1.0,-0.605,0.582,0.651,-0.085
Goal 14 Score,0.836,-0.2,-0.713,-0.636,0.881,-0.855,0.897,-0.479,-0.361,-0.893,-0.506,0.968,-0.605,1.0,0.588,0.955,-0.639
Goal 15 Score,-0.582,0.546,0.761,0.034,-0.712,0.657,-0.578,0.396,0.508,0.707,0.587,-0.623,0.582,0.588,1.0,-0.669,-0.115
Goal 16 Score,-0.895,0.363,0.837,0.556,-0.945,0.91,-0.926,0.558,0.403,0.959,0.584,-0.981,0.651,0.955,-0.669,1.0,0.533
Goal 17 Score,0.494,0.287,-0.131,-0.608,0.448,-0.509,0.456,-0.387,0.166,-0.438,-0.144,0.587,-0.085,-0.639,-0.115,0.533,1.0
