,Goal 1 Score,Goal 2 Score,Goal 3 Score,Goal 4 Score,Goal 5 Score,Goal 6 Score,Goal 7 Score,Goal 8 Score,Goal 9 Score,Goal 10 Score,Goal 11 Score,Goal 12 Score,Goal 13 Score,Goal 14 Score,Goal 15 Score,Goal 16 Score,Goal 17 Score
Goal 1 Score,1.0,-0.357,-0.52,0.415,-0.371,0.521,0.339,0.279,0.375,-0.174,0.615,0.636,-0.679,-0.658,-0.505,0.184,-0.186
Goal 2 Score,-0.357,1.0,-0.809,0.898,-0.891,0.624,0.591,0.95,0.926,-0.748,0.815,0.805,-0.455,-0.614,-0.919,0.072,-0.902
Goal 3 Score,-0.52,-0.809,1.0,0.862,-0.82,0.762,0.725,0.713,0.829,-0.588,0.8,0.91,-0.66,-0.754,-0.88,0.401,-0.748
Goal 4 Score,0.415,0.898,0.862,1.0,0.936,-0.522,-0.752,-0.798,-0.897,0.579,-0.671,-0.769,0.373,0.575,0.824,-0.325,0.804
Goal 5 Score,-0.371,-0.891,-0.82,0.936,1.0,0.532,0.723,0.831,0.888,-0.712,0.686,0.746,-0.354,-0.628,-0.807,0.33,-0.814
Goal 6 Score,0.521,0.624,0.762,-0.522,0.532,1.0,-0.275,-0.597,-0.485,0.595,-0.724,-0.843,0.722,0.724,0.762,-0.218,0.617
Goal 7 Score,0.339,0.591,0.725,-0.752,0.723,-0.275,1.0,-0.461,-0.722,0.259,-0.404,-0.549,0.243,0.468,0.543,-0.431,0.545
Goal 8 Score,0.279,0.95,0.713,-0.798,0.831,-0.597,-0.461,1.0,-0.815,0.816,-0.776,-0.726,0.391,0.542,0.88,-0.016,0.891
Goal 9 Score,0.375,0.926,0.829,-0.897,0.888,-0.485,-0.722,-0.815,1.0,0.595,-0.77,-0.764,0.433,0.632,0.843,-0.124,0.789
Goal 10 Score,-0.174,-0.748,-0.588,0.579,-0.712,0.595,0.259,0.816,0.595,1.0,0.652,0.642,-0.364,-0.528,-0.736,0.223,-0.794
Goal 11 Score,0.615,0.815,0.8,-0.671,0.686,-0.724,-0.404,-0.776,-0.77,0.652,1.0,-0.89,0.818,0.777,0.872,0.079,0.669
Goal 12 Score,0.636,0.805,0.91,-0.769,0.746,-0.843,-0.549,-0.726,-0.764,0.642,-0.89,1.0,0.804,0.846,0.868,-0.239,0.711
Goal 13 Score,-0.679,-0.455,-0.66,0.373,-0.354,0.722,0.243,0.391,0.433,-0.364,0.818,0.804,1.0,-0.767,-0.603,-0.076,-0.276
Goal 14 Score,-0.658,-0.614,-0.754,0.575,-0.628,0.724,0.468,0.542,0.632,-0.528,0.777,0.846,-0.767,1.0,-0.637,0.2,-0.459
Goal 15 Score,-0.505,-0.919,-0.88,0.824,-0.807,0.762,0.543,0.88,0.843,-0.736,0.872,0.868,-0.603,-0.637,1.0,0.179,-0.869
Goal 16 Score,0.184,0.072,0.401,-0.325,0.33,-0.218,-0.431,-0.016,-0.124,0.223,0.079,-0.239,-0.076,0.2,0.179,1.0,0.247
Goal 17 Score,-0.186,-0.902,-0.748,0.804,-0.814,0.617,0.545,0.891,0.789,-0.794,0.669,0.711,-0.276,-0.459,-0.869,0.247,1.0
