,Goal 1 Score,Goal 2 Score,Goal 3 Score,Goal 4 Score,Goal 5 Score,Goal 6 Score,Goal 7 Score,Goal 8 Score,Goal 9 Score,Goal 10 Score,Goal 11 Score,Goal 12 Score,Goal 13 Score,Goal 14 Score,Goal 15 Score,Goal 16 Score,Goal 17 Score
Goal 1 Score,1.0,0.572,0.75,-0.735,0.726,-0.472,0.445,-0.119,0.155,0.895,-0.355,0.523,-0.382,0.508,-0.631,-0.653,0.817
Goal 2 Score,0.572,1.0,-0.739,0.415,-0.579,0.532,-0.162,0.285,-0.036,-0.557,0.561,-0.509,-0.043,-0.255,0.122,0.306,-0.503
Goal 3 Score,0.75,-0.739,1.0,0.602,-0.66,0.63,-0.208,0.287,-0.187,-0.636,0.545,-0.58,0.028,-0.446,0.389,0.257,-0.622
Goal 4 Score,-0.735,0.415,0.602,1.0,0.746,-0.569,0.549,0.216,0.235,0.813,-0.218,0.537,-0.456,0.605,-0.619,-0.538,0.763
Goal 5 Score,0.726,-0.579,-0.66,0.746,1.0,0.668,-0.41,0.054,-0.257,-0.799,0.329,-0.803,0.385,-0.513,0.693,0.396,-0.674
Goal 6 Score,-0.472,0.532,0.63,-0.569,0.668,1.0,0.728,0.244,0.653,0.637,-0.745,0.755,-0.161,0.796,-0.266,-0.078,0.685
Goal 7 Score,0.445,-0.162,-0.208,0.549,-0.41,0.728,1.0,-0.51,-0.671,-0.681,0.565,-0.544,0.427,-0.835,0.195,0.354,-0.721
Goal 8 Score,-0.119,0.285,0.287,0.216,0.054,0.244,-0.51,1.0,-0.2,-0.116,0.107,0.043,0.062,-0.341,0.047,0.115,-0.122
Goal 9 Score,0.155,-0.036,-0.187,0.235,-0.257,0.653,-0.671,-0.2,1.0,-0.321,0.596,-0.482,0.078,-0.761,0.124,-0.136,-0.433
Goal 10 Score,0.895,-0.557,-0.636,0.813,-0.799,0.637,-0.681,-0.116,-0.321,1.0,0.413,-0.649,0.432,-0.667,0.563,0.695,-0.86
Goal 11 Score,-0.355,0.561,0.545,-0.218,0.329,-0.745,0.565,0.107,0.596,0.413,1.0,0.515,0.14,0.693,-0.06,0.096,0.569
Goal 12 Score,0.523,-0.509,-0.58,0.537,-0.803,0.755,-0.544,0.043,-0.482,-0.649,0.515,1.0,0.494,-0.583,0.376,0.211,-0.663
Goal 13 Score,-0.382,-0.043,0.028,-0.456,0.385,-0.161,0.427,0.062,0.078,0.432,0.14,0.494,1.0,0.222,-0.303,-0.516,0.484
Goal 14 Score,0.508,-0.255,-0.446,0.605,-0.513,0.796,-0.835,-0.341,-0.761,-0.667,0.693,-0.583,0.222,1.0,0.452,0.106,-0.75
Goal 15 Score,-0.631,0.122,0.389,-0.619,0.693,-0.266,0.195,0.047,0.124,0.563,-0.06,0.376,-0.303,0.452,1.0,-0.245,0.516
Goal 16 Score,-0.653,0.306,0.257,-0.538,0.396,-0.078,0.354,0.115,-0.136,0.695,0.096,0.211,-0.516,0.106,-0.245,1.0,0.496
Goal 17 Score,0.817,-0.503,-0.622,0.763,-0.674,0.685,-0.721,-0.122,-0.433,-0.86,0.569,-0.663,0.484,-0.75,0.516,0.496,1.0
