,Goal 1 Score,Goal 2 Score,Goal 3 Score,Goal 4 Score,Goal 5 Score,Goal 6 Score,Goal 7 Score,Goal 8 Score,Goal 9 Score,Goal 10 Score,Goal 11 Score,Goal 12 Score,Goal 13 Score,Goal 14 Score,Goal 15 Score,Goal 16 Score,Goal 17 Score
Goal 1 Score,1.0,0.885,0.507,0.436,0.3,-0.102,-0.242,-0.899,0.414,0.714,-0.503,-0.496,-0.545,-0.749,0.86,-0.284,0.773
Goal 2 Score,0.885,1.0,-0.265,-0.564,-0.244,0.06,0.28,0.943,-0.516,-0.664,0.697,0.555,0.466,0.814,-0.916,0.111,-0.796
Goal 3 Score,0.507,-0.265,1.0,-0.019,-0.471,0.157,0.537,0.471,-0.129,-0.102,0.192,0.004,0.25,0.099,-0.449,0.467,-0.35
Goal 4 Score,0.436,-0.564,-0.019,1.0,0.413,-0.433,0.474,0.498,-0.107,-0.147,0.5,0.01,0.24,0.338,-0.48,-0.333,-0.438
Goal 5 Score,0.3,-0.244,-0.471,0.413,1.0,0.635,-0.038,0.345,-0.371,-0.32,0.231,0.292,0.238,0.283,-0.398,0.574,-0.321
Goal 6 Score,-0.102,0.06,0.157,-0.433,0.635,1.0,0.302,-0.09,0.44,0.278,-0.048,-0.269,0.006,-0.111,0.175,-0.336,0.228
Goal 7 Score,-0.242,0.28,0.537,0.474,-0.038,0.302,1.0,-0.316,-0.157,-0.275,-0.247,0.057,-0.173,-0.107,0.281,0.005,0.364
Goal 8 Score,-0.899,0.943,0.471,0.498,0.345,-0.09,-0.316,1.0,0.625,0.67,-0.688,-0.507,-0.46,-0.751,0.946,-0.232,0.714
Goal 9 Score,0.414,-0.516,-0.129,-0.107,-0.371,0.44,-0.157,0.625,1.0,-0.587,0.585,0.307,0.034,0.436,-0.617,0.106,-0.313
Goal 10 Score,0.714,-0.664,-0.102,-0.147,-0.32,0.278,-0.275,0.67,-0.587,1.0,0.283,0.543,0.341,0.632,-0.621,0.333,-0.431
Goal 11 Score,-0.503,0.697,0.192,0.5,0.231,-0.048,-0.247,-0.688,0.585,0.283,1.0,-0.171,-0.002,-0.535,0.766,0.31,0.549
Goal 12 Score,-0.496,0.555,0.004,0.01,0.292,-0.269,0.057,-0.507,0.307,0.543,-0.171,1.0,-0.184,-0.597,0.46,-0.418,0.325
Goal 13 Score,-0.545,0.466,0.25,0.24,0.238,0.006,-0.173,-0.46,0.034,0.341,-0.002,-0.184,1.0,-0.525,0.472,-0.566,0.586
Goal 14 Score,-0.749,0.814,0.099,0.338,0.283,-0.111,-0.107,-0.751,0.436,0.632,-0.535,-0.597,-0.525,1.0,0.797,-0.22,0.673
Goal 15 Score,0.86,-0.916,-0.449,-0.48,-0.398,0.175,0.281,0.946,-0.617,-0.621,0.766,0.46,0.472,0.797,1.0,0.23,-0.775
Goal 16 Score,-0.284,0.111,0.467,-0.333,0.574,-0.336,0.005,-0.232,0.106,0.333,0.31,-0.418,-0.566,-0.22,0.23,1.0,0.182
Goal 17 Score,0.773,-0.796,-0.35,-0.438,-0.321,0.228,0.364,0.714,-0.313,-0.431,0.549,0.325,0.586,0.673,-0.775,0.182,1.0
