,Goal 1 Score,Goal 2 Score,Goal 3 Score,Goal 4 Score,Goal 5 Score,Goal 6 Score,Goal 7 Score,Goal 8 Score,Goal 9 Score,Goal 10 Score,Goal 11 Score,Goal 12 Score,Goal 13 Score,Goal 14 Score,Goal 15 Score,Goal 16 Score,Goal 17 Score
Goal 1 Score,1.0,-0.054,0.639,-0.289,0.452,0.448,-0.652,-0.689,-0.183,-0.438,0.069,-0.539,-0.026,-0.713,0.311,0.444,-0.251
Goal 2 Score,-0.054,1.0,0.273,0.08,0.34,0.142,-0.472,-0.428,0.023,-0.384,-0.151,-0.288,0.183,-0.389,0.564,0.612,-0.279
Goal 3 Score,0.639,0.273,1.0,0.676,-0.833,-0.258,0.706,0.74,0.544,0.351,0.47,0.728,-0.634,0.721,-0.698,-0.522,0.65
Goal 4 Score,-0.289,0.08,0.676,1.0,0.616,0.103,-0.224,-0.412,-0.355,-0.154,-0.398,-0.374,0.437,-0.399,0.427,0.204,-0.557
Goal 5 Score,0.452,0.34,-0.833,0.616,1.0,-0.068,0.759,0.746,0.457,0.204,0.342,0.82,-0.615,0.737,-0.529,-0.433,0.781
Goal 6 Score,0.448,0.142,-0.258,0.103,-0.068,1.0,0.304,0.552,-0.003,0.185,0.454,0.134,-0.074,0.308,-0.272,-0.493,0.183
Goal 7 Score,-0.652,-0.472,0.706,-0.224,0.759,0.304,1.0,-0.784,-0.249,-0.41,-0.033,-0.752,0.28,-0.825,0.495,0.56,-0.555
Goal 8 Score,-0.689,-0.428,0.74,-0.412,0.746,0.552,-0.784,1.0,-0.124,-0.376,-0.362,-0.789,0.403,-0.847,0.625,0.641,-0.663
Goal 9 Score,-0.183,0.023,0.544,-0.355,0.457,-0.003,-0.249,-0.124,1.0,-0.218,-0.326,-0.329,0.544,-0.095,0.235,0.355,-0.219
Goal 10 Score,-0.438,-0.384,0.351,-0.154,0.204,0.185,-0.41,-0.376,-0.218,1.0,0.144,-0.183,-0.088,-0.259,0.328,0.739,0.058
Goal 11 Score,0.069,-0.151,0.47,-0.398,0.342,0.454,-0.033,-0.362,-0.326,0.144,1.0,-0.273,0.785,-0.106,0.458,0.278,-0.434
Goal 12 Score,-0.539,-0.288,0.728,-0.374,0.82,0.134,-0.752,-0.789,-0.329,-0.183,-0.273,1.0,0.617,-0.811,0.492,0.357,-0.706
Goal 13 Score,-0.026,0.183,-0.634,0.437,-0.615,-0.074,0.28,0.403,0.544,-0.088,0.785,0.617,1.0,0.267,-0.49,-0.26,0.636
Goal 14 Score,-0.713,-0.389,0.721,-0.399,0.737,0.308,-0.825,-0.847,-0.095,-0.259,-0.106,-0.811,0.267,1.0,0.628,0.402,-0.653
Goal 15 Score,0.311,0.564,-0.698,0.427,-0.529,-0.272,0.495,0.625,0.235,0.328,0.458,0.492,-0.49,0.628,1.0,-0.513,0.533
Goal 16 Score,0.444,0.612,-0.522,0.204,-0.433,-0.493,0.56,0.641,0.355,0.739,0.278,0.357,-0.26,0.402,-0.513,1.0,0.255
Goal 17 Score,-0.251,-0.279,0.65,-0.557,0.781,0.183,-0.555,-0.663,-0.219,0.058,-0.434,-0.706,0.636,-0.653,0.533,0.255,1.0
