,Goal 1 Score,Goal 2 Score,Goal 3 Score,Goal 4 Score,Goal 5 Score,Goal 6 Score,Goal 7 Score,Goal 8 Score,Goal 9 Score,Goal 10 Score,Goal 11 Score,Goal 12 Score,Goal 13 Score,Goal 14 Score,Goal 15 Score,Goal 16 Score,Goal 17 Score
Goal 1 Score,1.0,-0.529,0.897,0.246,-0.383,-0.165,0.265,-0.08,-0.409,0.16,-0.278,0.377,-0.556,-0.337,0.629,0.036,0.617
Goal 2 Score,-0.529,1.0,0.308,0.546,0.061,-0.131,0.483,-0.26,-0.691,-0.354,-0.553,0.221,-0.778,-0.056,0.563,0.365,0.262
Goal 3 Score,0.897,0.308,1.0,-0.091,0.451,0.248,-0.118,0.06,0.198,-0.227,0.234,-0.29,0.338,0.297,-0.519,0.033,-0.559
Goal 4 Score,0.246,0.546,-0.091,1.0,0.462,0.647,-0.73,0.5,0.437,0.57,0.815,0.395,0.4,-0.598,0.134,-0.707,0.311
Goal 5 Score,-0.383,0.061,0.451,0.462,1.0,-0.474,0.268,-0.011,0.019,-0.007,-0.337,-0.199,-0.008,0.285,-0.102,0.186,0.043
Goal 6 Score,-0.165,-0.131,0.248,0.647,-0.474,1.0,0.781,-0.688,-0.088,-0.666,-0.764,-0.766,0.041,0.693,-0.284,0.824,-0.53
Goal 7 Score,0.265,0.483,-0.118,-0.73,0.268,0.781,1.0,0.782,0.334,0.788,0.862,0.565,0.251,-0.506,-0.032,-0.907,0.472
Goal 8 Score,-0.08,-0.26,0.06,0.5,-0.011,-0.688,0.782,1.0,-0.087,-0.701,-0.724,-0.641,0.003,0.468,-0.06,0.828,-0.574
Goal 9 Score,-0.409,-0.691,0.198,0.437,0.019,-0.088,0.334,-0.087,1.0,-0.142,-0.429,0.208,-0.92,0.172,0.38,0.196,0.113
Goal 10 Score,0.16,-0.354,-0.227,0.57,-0.007,-0.666,0.788,-0.701,-0.142,1.0,-0.71,-0.668,-0.03,0.515,-0.12,0.878,-0.639
Goal 11 Score,-0.278,-0.553,0.234,0.815,-0.337,-0.764,0.862,-0.724,-0.429,-0.71,1.0,-0.521,-0.359,0.605,-0.022,0.82,-0.423
Goal 12 Score,0.377,0.221,-0.29,0.395,-0.199,-0.766,0.565,-0.641,0.208,-0.668,-0.521,1.0,0.459,0.804,-0.633,0.699,-0.814
Goal 13 Score,-0.556,-0.778,0.338,0.4,-0.008,0.041,0.251,0.003,-0.92,-0.03,-0.359,0.459,1.0,-0.066,0.557,0.07,0.336
Goal 14 Score,-0.337,-0.056,0.297,-0.598,0.285,0.693,-0.506,0.468,0.172,0.515,0.605,0.804,-0.066,1.0,0.664,-0.609,0.773
Goal 15 Score,0.629,0.563,-0.519,0.134,-0.102,-0.284,-0.032,-0.06,0.38,-0.12,-0.022,-0.633,0.557,0.664,1.0,0.162,-0.61
Goal 16 Score,0.036,0.365,0.033,-0.707,0.186,0.824,-0.907,0.828,0.196,0.878,0.82,0.699,0.07,-0.609,0.162,1.0,0.634
Goal 17 Score,0.617,0.262,-0.559,0.311,0.043,-0.53,0.472,-0.574,0.113,-0.639,-0.423,-0.814,0.336,0.773,-0.61,0.634,1.0
