,Goal 1 Score,Goal 2 Score,Goal 3 Score,Goal 4 Score,Goal 5 Score,Goal 6 Score,Goal 7 Score,Goal 8 Score,Goal 9 Score,Goal 10 Score,Goal 11 Score,Goal 12 Score,Goal 13 Score,Goal 14 Score,Goal 15 Score,Goal 16 Score,Goal 17 Score
Goal 1 Score,1.0,-0.369,0.069,0.552,-0.258,0.257,0.296,-0.42,0.539,-0.055,-0.605,-0.164,0.395,-0.175,0.24,0.053,0.23
Goal 2 Score,-0.369,1.0,0.47,0.818,0.264,0.356,-0.108,-0.359,0.389,0.015,-0.588,0.086,0.579,-0.381,-0.022,0.32,-0.422
Goal 3 Score,0.069,0.47,1.0,-0.121,0.188,0.363,0.079,0.02,0.096,0.236,-0.156,0.1,-0.036,-0.131,0.091,0.34,0.242
Goal 4 Score,0.552,0.818,-0.121,1.0,-0.227,-0.362,-0.118,0.644,-0.562,0.05,0.735,0.091,-0.66,0.333,0.161,-0.25,0.15
Goal 5 Score,-0.258,0.264,0.188,-0.227,1.0,-0.642,0.656,0.156,-0.113,-0.592,0.279,-0.633,-0.191,0.636,-0.101,-0.714,0.676
Goal 6 Score,0.257,0.356,0.363,-0.362,-0.642,1.0,0.548,0.134,-0.469,-0.538,0.641,-0.7,-0.314,0.757,-0.479,-0.85,0.537
Goal 7 Score,0.296,-0.108,0.079,-0.118,0.656,0.548,1.0,0.21,-0.055,0.688,0.076,0.828,-0.164,-0.568,0.327,0.623,-0.781
Goal 8 Score,-0.42,-0.359,0.02,0.644,0.156,0.134,0.21,1.0,0.454,-0.041,-0.275,-0.078,0.124,-0.193,-0.487,0.049,-0.06
Goal 9 Score,0.539,0.389,0.096,-0.562,-0.113,-0.469,-0.055,0.454,1.0,0.004,0.618,-0.273,-0.347,0.427,-0.213,-0.388,0.133
Goal 10 Score,-0.055,0.015,0.236,0.05,-0.592,-0.538,0.688,-0.041,0.004,1.0,0.02,-0.641,0.116,0.387,-0.269,-0.627,0.474
Goal 11 Score,-0.605,-0.588,-0.156,0.735,0.279,0.641,0.076,-0.275,0.618,0.02,1.0,0.017,0.841,-0.389,0.395,0.432,-0.009
Goal 12 Score,-0.164,0.086,0.1,0.091,-0.633,-0.7,0.828,-0.078,-0.273,-0.641,0.017,1.0,0.269,0.739,-0.371,-0.769,0.794
Goal 13 Score,0.395,0.579,-0.036,-0.66,-0.191,-0.314,-0.164,0.124,-0.347,0.116,0.841,0.269,1.0,0.111,-0.261,-0.216,-0.086
Goal 14 Score,-0.175,-0.381,-0.131,0.333,0.636,0.757,-0.568,-0.193,0.427,0.387,-0.389,0.739,0.111,1.0,0.306,0.772,-0.696
Goal 15 Score,0.24,-0.022,0.091,0.161,-0.101,-0.479,0.327,-0.487,-0.213,-0.269,0.395,-0.371,-0.261,0.306,1.0,-0.402,0.137
Goal 16 Score,0.053,0.32,0.34,-0.25,-0.714,-0.85,0.623,0.049,-0.388,-0.627,0.432,-0.769,-0.216,0.772,-0.402,1.0,0.613
Goal 17 Score,0.23,-0.422,0.242,0.15,0.676,0.537,-0.781,-0.06,0.133,0.474,-0.009,0.794,-0.086,-0.696,0.137,0.613,1.0
