,Goal 1 Score,Goal 2 Score,Goal 3 Score,Goal 4 Score,Goal 5 Score,Goal 6 Score,Goal 7 Score,Goal 8 Score,Goal 9 Score,Goal 10 Score,Goal 11 Score,Goal 12 Score,Goal 13 Score,Goal 14 Score,Goal 15 Score,Goal 16 Score,Goal 17 Score
Goal 1 Score,1.0,-0.109,0.235,0.256,0.241,0.391,0.39,-0.293,0.133,0.327,0.486,0.298,0.106,0.374,-0.07,-0.034,-0.344
Goal 2 Score,-0.109,1.0,-0.166,-0.127,-0.403,0.534,0.533,-0.089,0.723,-0.794,0.425,0.065,0.378,0.824,-0.253,0.697,-0.548
Goal 3 Score,0.235,-0.166,1.0,0.629,-0.418,0.566,0.296,-0.411,0.199,-0.344,-0.174,0.058,-0.12,0.272,-0.33,0.63,0.292
Goal 4 Score,0.256,-0.127,0.629,1.0,0.352,-0.518,-0.363,0.693,0.147,-0.003,0.333,0.161,0.016,-0.241,0.089,-0.457,-0.438
Goal 5 Score,0.241,-0.403,-0.418,0.352,1.0,0.429,0.24,-0.169,0.071,-0.715,-0.143,-0.407,0.337,0.532,0.067,0.678,0.06
Goal 6 Score,0.391,0.534,0.566,-0.518,0.429,1.0,-0.602,0.558,-0.459,0.416,-0.166,-0.087,-0.324,-0.713,0.242,-0.702,0.188
Goal 7 Score,0.39,0.533,0.296,-0.363,0.24,-0.602,1.0,0.614,-0.357,0.374,0.089,0.211,-0.289,-0.67,0.362,-0.629,0.008
Goal 8 Score,-0.293,-0.089,-0.411,0.693,-0.169,0.558,0.614,1.0,0.188,-0.175,-0.366,-0.376,0.352,0.35,-0.114,0.475,0.503
Goal 9 Score,0.133,0.723,0.199,0.147,0.071,-0.459,-0.357,0.188,1.0,0.496,-0.485,-0.335,-0.383,-0.54,0.217,-0.371,0.417
Goal 10 Score,0.327,-0.794,-0.344,-0.003,-0.715,0.416,0.374,-0.175,0.496,1.0,0.011,-0.285,0.393,0.641,-0.098,0.785,-0.152
Goal 11 Score,0.486,0.425,-0.174,0.333,-0.143,-0.166,0.089,-0.366,-0.485,0.011,1.0,-0.668,-0.054,-0.37,0.058,0.077,0.79
Goal 12 Score,0.298,0.065,0.058,0.161,-0.407,-0.087,0.211,-0.376,-0.335,-0.285,-0.668,1.0,0.54,0.051,0.214,0.175,0.539
Goal 13 Score,0.106,0.378,-0.12,0.016,0.337,-0.324,-0.289,0.352,-0.383,0.393,-0.054,0.54,1.0,-0.461,-0.208,-0.223,0.063
Goal 14 Score,0.374,0.824,0.272,-0.241,0.532,-0.713,-0.67,0.35,-0.54,0.641,-0.37,0.051,-0.461,1.0,0.215,-0.758,0.431
Goal 15 Score,-0.07,-0.253,-0.33,0.089,0.067,0.242,0.362,-0.114,0.217,-0.098,0.058,0.214,-0.208,0.215,1.0,0.275,0.029
Goal 16 Score,-0.034,0.697,0.63,-0.457,0.678,-0.702,-0.629,0.475,-0.371,0.785,0.077,0.175,-0.223,-0.758,0.275,1.0,0.035
Goal 17 Score,-0.344,-0.548,0.292,-0.438,0.06,0.188,0.008,0.503,0.417,-0.152,0.79,0.539,0.063,0.431,0.029,0.035,1.0
