,Goal 1 Score,Goal 2 Score,Goal 3 Score,Goal 4 Score,Goal 5 Score,Goal 6 Score,Goal 7 Score,Goal 8 Score,Goal 9 Score,Goal 10 Score,Goal 11 Score,Goal 12 Score,Goal 13 Score,Goal 14 Score,Goal 15 Score,Goal 16 Score,Goal 17 Score
Goal 1 Score,1.0,-0.079,-0.495,0.779,-0.643,0.738,0.698,0.151,-0.192,0.222,0.203,0.15,-0.553,0.156,-0.136,0.032,0.436
Goal 2 Score,-0.079,1.0,-0.279,0.074,-0.197,0.383,0.365,0.421,0.507,-0.521,-0.04,0.018,-0.071,-0.163,0.395,0.195,-0.367
Goal 3 Score,-0.495,-0.279,1.0,0.639,-0.72,0.752,0.766,0.52,0.102,-0.381,0.048,0.05,-0.491,0.009,0.264,0.316,0.355
Goal 4 Score,0.779,0.074,0.639,1.0,0.626,-0.67,-0.552,-0.008,0.03,-0.215,0.151,0.077,0.301,-0.417,0.03,0.103,-0.238
Goal 5 Score,-0.643,-0.197,-0.72,0.626,1.0,0.733,0.757,0.615,0.044,-0.313,-0.061,-0.166,-0.347,0.106,0.292,-0.005,0.36
Goal 6 Score,0.738,0.383,0.752,-0.67,0.733,1.0,-0.69,-0.454,-0.002,0.177,-0.172,-0.062,0.431,-0.055,-0.067,-0.197,-0.177
Goal 7 Score,0.698,0.365,0.766,-0.552,0.757,-0.69,1.0,-0.533,-0.142,0.311,-0.01,-0.027,0.513,-0.039,-0.271,-0.257,-0.393
Goal 8 Score,0.151,0.421,0.52,-0.008,0.615,-0.454,-0.533,1.0,-0.045,0.625,-0.056,0.152,0.186,0.392,-0.504,-0.148,-0.127
Goal 9 Score,-0.192,0.507,0.102,0.03,0.044,-0.002,-0.142,-0.045,1.0,0.357,0.465,0.272,-0.404,-0.148,-0.386,0.101,0.353
Goal 10 Score,0.222,-0.521,-0.381,-0.215,-0.313,0.177,0.311,0.625,0.357,1.0,-0.057,0.004,-0.155,-0.466,0.542,0.406,-0.033
Goal 11 Score,0.203,-0.04,0.048,0.151,-0.061,-0.172,-0.01,-0.056,0.465,-0.057,1.0,-0.817,0.666,0.318,0.414,-0.54,-0.265
Goal 12 Score,0.15,0.018,0.05,0.077,-0.166,-0.062,-0.027,0.152,0.272,0.004,-0.817,1.0,0.735,0.252,0.382,-0.696,-0.257
Goal 13 Score,-0.553,-0.071,-0.491,0.301,-0.347,0.431,0.513,0.186,-0.404,-0.155,0.666,0.735,1.0,-0.226,-0.148,0.568,0.553
Goal 14 Score,0.156,-0.163,0.009,-0.417,0.106,-0.055,-0.039,0.392,-0.148,-0.466,0.318,0.252,-0.226,1.0,0.096,0.305,0.245
Goal 15 Score,-0.136,0.395,0.264,0.03,0.292,-0.067,-0.271,-0.504,-0.386,0.542,0.414,0.382,-0.148,0.096,1.0,0.136,0.234
Goal 16 Score,0.032,0.195,0.316,0.103,-0.005,-0.197,-0.257,-0.148,0.101,0.406,-0.54,-0.696,0.568,0.305,0.136,1.0,-0.195
Goal 17 Score,0.436,-0.367,0.355,-0.238,0.36,-0.177,-0.393,-0.127,0.353,-0.033,-0.265,-0.257,0.553,0.245,0.234,-0.195,1.0
