,Goal 1 Score,Goal 2 Score,Goal 3 Score,Goal 4 Score,Goal 5 Score,Goal 6 Score,Goal 7 Score,Goal 8 Score,Goal 9 Score,Goal 10 Score,Goal 11 Score,Goal 12 Score,Goal 13 Score,Goal 14 Score,Goal 15 Score,Goal 16 Score,Goal 17 Score
Goal 1 Score,1.0,-0.656,0.348,0.904,-0.748,0.828,0.175,-0.195,0.537,-0.646,-0.032,0.438,-0.229,-0.618,0.584,-0.208,-0.303
Goal 2 Score,-0.656,1.0,0.481,0.603,-0.386,0.679,-0.189,0.425,0.426,-0.704,-0.054,0.501,-0.259,-0.586,0.608,-0.41,-0.05
Goal 3 Score,0.348,0.481,1.0,-0.088,-0.02,-0.372,0.025,-0.152,-0.01,0.352,0.481,-0.512,0.295,0.34,-0.571,0.187,-0.14
Goal 4 Score,0.904,0.603,-0.088,1.0,0.781,-0.764,-0.038,0.21,-0.67,0.536,-0.019,-0.3,0.05,0.541,-0.528,0.216,0.275
Goal 5 Score,-0.748,-0.386,-0.02,0.781,1.0,0.759,0.088,-0.305,0.415,-0.704,0.136,0.398,-0.24,-0.653,0.341,-0.047,-0.175
Goal 6 Score,0.828,0.679,-0.372,-0.764,0.759,1.0,-0.201,0.025,-0.375,0.757,0.318,-0.691,0.334,0.868,-0.492,0.016,0.021
Goal 7 Score,0.175,-0.189,0.025,-0.038,0.088,-0.201,1.0,0.101,0.02,-0.023,0.485,-0.16,0.015,0.301,0.106,-0.372,-0.244
Goal 8 Score,-0.195,0.425,-0.152,0.21,-0.305,0.025,0.101,1.0,0.193,0.139,0.127,-0.068,0.007,0.18,0.038,0.411,-0.457
Goal 9 Score,0.537,0.426,-0.01,-0.67,0.415,-0.375,0.02,0.193,1.0,0.181,-0.03,0.087,-0.449,0.185,-0.562,0.223,0.151
Goal 10 Score,-0.646,-0.704,0.352,0.536,-0.704,0.757,-0.023,0.139,0.181,1.0,-0.024,0.662,-0.509,-0.784,0.509,-0.079,-0.109
Goal 11 Score,-0.032,-0.054,0.481,-0.019,0.136,0.318,0.485,0.127,-0.03,-0.024,1.0,0.467,-0.063,-0.422,0.187,0.4,0.522
Goal 12 Score,0.438,0.501,-0.512,-0.3,0.398,-0.691,-0.16,-0.068,0.087,0.662,0.467,1.0,0.775,0.741,-0.325,-0.297,-0.081
Goal 13 Score,-0.229,-0.259,0.295,0.05,-0.24,0.334,0.015,0.007,-0.449,-0.509,-0.063,0.775,1.0,-0.361,0.003,0.165,-0.101
Goal 14 Score,-0.618,-0.586,0.34,0.541,-0.653,0.868,0.301,0.18,0.185,-0.784,-0.422,0.741,-0.361,1.0,0.378,0.101,0.219
Goal 15 Score,0.584,0.608,-0.571,-0.528,0.341,-0.492,0.106,0.038,-0.562,0.509,0.187,-0.325,0.003,0.378,1.0,0.204,0.168
Goal 16 Score,-0.208,-0.41,0.187,0.216,-0.047,0.016,-0.372,0.411,0.223,-0.079,0.4,-0.297,0.165,0.101,0.204,1.0,0.066
Goal 17 Score,-0.303,-0.05,-0.14,0.275,-0.175,0.021,-0.244,-0.457,0.151,-0.109,0.522,-0.081,-0.101,0.219,0.168,0.066,1.0
