,Goal 1 Score,Goal 2 Score,Goal 3 Score,Goal 4 Score,Goal 5 Score,Goal 6 Score,Goal 7 Score,Goal 8 Score,Goal 9 Score,Goal 10 Score,Goal 11 Score,Goal 12 Score,Goal 13 Score,Goal 14 Score,Goal 15 Score,Goal 16 Score,Goal 17 Score
Goal 1 Score,1.0,-0.382,0.951,-0.82,0.53,0.841,0.357,-0.452,0.188,0.686,0.931,0.634,-0.031,-0.524,0.671,0.883,0.674
Goal 2 Score,-0.382,1.0,0.627,-0.476,0.919,-0.002,-0.669,0.439,0.434,0.287,0.371,0.9,-0.784,-0.81,0.845,0.507,-0.105
Goal 3 Score,0.951,0.627,1.0,0.868,-0.747,-0.694,-0.071,0.235,-0.264,-0.634,-0.893,-0.812,0.273,0.689,-0.83,-0.881,-0.518
Goal 4 Score,-0.82,-0.476,0.868,1.0,0.697,0.615,0.146,-0.095,0.185,0.369,0.813,0.677,-0.167,-0.511,0.686,0.854,0.363
Goal 5 Score,0.53,0.919,-0.747,0.697,1.0,-0.164,0.518,-0.27,-0.361,-0.364,-0.516,-0.899,0.668,0.752,-0.839,-0.647,0.015
Goal 6 Score,0.841,-0.002,-0.694,0.615,-0.164,1.0,-0.601,0.661,0.11,-0.561,-0.794,-0.193,-0.425,0.124,-0.262,-0.672,-0.667
Goal 7 Score,0.357,-0.669,-0.071,0.146,0.518,-0.601,1.0,0.709,0.266,-0.174,-0.275,0.417,-0.726,-0.423,0.346,-0.202,-0.567
Goal 8 Score,-0.452,0.439,0.235,-0.095,-0.27,0.661,0.709,1.0,-0.126,0.582,0.396,-0.253,0.645,0.272,-0.184,0.215,0.656
Goal 9 Score,0.188,0.434,-0.264,0.185,-0.361,0.11,0.266,-0.126,1.0,-0.425,-0.325,-0.528,0.258,0.363,-0.556,-0.268,-0.334
Goal 10 Score,0.686,0.287,-0.634,0.369,-0.364,-0.561,-0.174,0.582,-0.425,1.0,-0.687,-0.437,-0.071,0.312,-0.503,-0.534,-0.68
Goal 11 Score,0.931,0.371,-0.893,0.813,-0.516,-0.794,-0.275,0.396,-0.325,-0.687,1.0,-0.632,-0.014,0.513,-0.688,-0.828,-0.669
Goal 12 Score,0.634,0.9,-0.812,0.677,-0.899,-0.193,0.417,-0.253,-0.528,-0.437,-0.632,1.0,0.725,0.873,-0.955,-0.708,-0.182
Goal 13 Score,-0.031,-0.784,0.273,-0.167,0.668,-0.425,-0.726,0.645,0.258,-0.071,-0.014,0.725,1.0,-0.703,0.589,0.18,-0.391
Goal 14 Score,-0.524,-0.81,0.689,-0.511,0.752,0.124,-0.423,0.272,0.363,0.312,0.513,0.873,-0.703,1.0,0.871,0.556,0.098
Goal 15 Score,0.671,0.845,-0.83,0.686,-0.839,-0.262,0.346,-0.184,-0.556,-0.503,-0.688,-0.955,0.589,0.871,1.0,-0.69,-0.317
Goal 16 Score,0.883,0.507,-0.881,0.854,-0.647,-0.672,-0.202,0.215,-0.268,-0.534,-0.828,-0.708,0.18,0.556,-0.69,1.0,-0.428
Goal 17 Score,0.674,-0.105,-0.518,0.363,0.015,-0.667,-0.567,0.656,-0.334,-0.68,-0.669,-0.182,-0.391,0.098,-0.317,-0.428,1.0
