,Goal 1 Score,Goal 2 Score,Goal 3 Score,Goal 4 Score,Goal 5 Score,Goal 6 Score,Goal 7 Score,Goal 8 Score,Goal 9 Score,Goal 10 Score,Goal 11 Score,Goal 12 Score,Goal 13 Score,Goal 14 Score,Goal 15 Score,Goal 16 Score,Goal 17 Score
Goal 1 Score,1.0,0.027,0.425,-0.678,0.673,-0.389,0.551,-0.462,0.376,0.297,0.776,-0.338,-0.178,0.528,-0.63,-0.779,0.357
Goal 2 Score,0.027,1.0,0.108,0.011,-0.052,0.405,-0.016,-0.108,0.559,-0.253,-0.088,0.15,-0.012,-0.054,0.107,-0.02,0.066
Goal 3 Score,0.425,0.108,1.0,0.33,-0.173,0.283,-0.147,-0.021,-0.28,-0.329,-0.017,0.493,-0.486,-0.32,-0.111,0.504,0.121
Goal 4 Score,-0.678,0.011,0.33,1.0,0.464,-0.154,0.929,-0.269,0.625,-0.083,0.813,-0.496,-0.007,0.704,-0.767,-0.809,0.446
Goal 5 Score,0.673,-0.052,-0.173,0.464,1.0,0.671,-0.252,0.305,-0.089,-0.161,-0.708,-0.029,0.523,-0.3,0.4,0.494,-0.212
Goal 6 Score,-0.389,0.405,0.283,-0.154,0.671,1.0,0.009,0.19,-0.257,0.147,0.371,-0.259,-0.095,0.297,-0.095,-0.298,-0.21
Goal 7 Score,0.551,-0.016,-0.147,0.929,-0.252,0.009,1.0,0.181,-0.631,0.182,-0.716,0.526,-0.063,-0.687,0.795,0.734,-0.403
Goal 8 Score,-0.462,-0.108,-0.021,-0.269,0.305,0.19,0.181,1.0,0.36,0.107,0.377,0.26,-0.399,-0.03,-0.195,-0.081,0.698
Goal 9 Score,0.376,0.559,-0.28,0.625,-0.089,-0.257,-0.631,0.36,1.0,0.214,-0.379,0.32,-0.19,-0.509,0.373,0.494,-0.42
Goal 10 Score,0.297,-0.253,-0.329,-0.083,-0.161,0.147,0.182,0.107,0.214,1.0,0.032,0.084,-0.133,0.011,-0.112,0.217,-0.131
Goal 11 Score,0.776,-0.088,-0.017,0.813,-0.708,0.371,-0.716,0.377,-0.379,0.032,1.0,0.221,0.398,-0.578,0.829,0.715,-0.464
Goal 12 Score,-0.338,0.15,0.493,-0.496,-0.029,-0.259,0.526,0.26,0.32,0.084,0.221,1.0,0.752,0.734,-0.38,-0.604,-0.077
Goal 13 Score,-0.178,-0.012,-0.486,-0.007,0.523,-0.095,-0.063,-0.399,-0.19,-0.133,0.398,0.752,1.0,-0.316,-0.19,0.104,0.255
Goal 14 Score,0.528,-0.054,-0.32,0.704,-0.3,0.297,-0.687,-0.03,-0.509,0.011,-0.578,0.734,-0.316,1.0,0.644,0.721,-0.062
Goal 15 Score,-0.63,0.107,-0.111,-0.767,0.4,-0.095,0.795,-0.195,0.373,-0.112,0.829,-0.38,-0.19,0.644,1.0,-0.671,0.297
Goal 16 Score,-0.779,-0.02,0.504,-0.809,0.494,-0.298,0.734,-0.081,0.494,0.217,0.715,-0.604,0.104,0.721,-0.671,1.0,0.193
Goal 17 Score,0.357,0.066,0.121,0.446,-0.212,-0.21,-0.403,0.698,-0.42,-0.131,-0.464,-0.077,0.255,-0.062,0.297,0.193,1.0
