,Goal 1 Score,Goal 2 Score,Goal 3 Score,Goal 4 Score,Goal 5 Score,Goal 6 Score,Goal 7 Score,Goal 8 Score,Goal 9 Score,Goal 10 Score,Goal 11 Score,Goal 12 Score,Goal 13 Score,Goal 14 Score,Goal 15 Score,Goal 16 Score,Goal 17 Score
Goal 1 Score,1.0,-0.139,0.805,-0.559,-0.782,0.57,0.531,-0.588,0.134,-0.275,0.771,-0.613,-0.283,-0.652,0.65,-0.158,-0.453
Goal 2 Score,-0.139,1.0,0.402,-0.593,-0.483,0.719,-0.321,-0.474,-0.246,-0.809,0.307,-0.685,0.327,-0.431,0.502,0.558,-0.688
Goal 3 Score,0.805,0.402,1.0,0.739,0.711,-0.701,-0.155,0.685,0.185,0.577,-0.643,0.699,0.025,0.665,-0.723,-0.166,0.535
Goal 4 Score,-0.559,-0.593,0.739,1.0,-0.79,0.764,0.255,-0.552,0.076,-0.662,0.698,-0.856,-0.021,-0.803,0.781,0.086,-0.797
Goal 5 Score,-0.782,-0.483,0.711,-0.79,1.0,0.832,0.372,-0.758,0.191,-0.625,0.805,-0.917,0.048,-0.82,0.882,0.061,-0.786
Goal 6 Score,0.57,0.719,-0.701,0.764,0.832,1.0,0.109,0.852,0.285,0.91,-0.562,0.927,-0.313,0.677,-0.799,-0.511,0.676
Goal 7 Score,0.531,-0.321,-0.155,0.255,0.372,0.109,1.0,-0.172,-0.784,-0.441,-0.5,0.079,0.668,0.326,-0.196,0.871,0.254
Goal 8 Score,-0.588,-0.474,0.685,-0.552,-0.758,0.852,-0.172,1.0,-0.273,-0.808,0.473,-0.811,0.368,-0.648,0.793,0.561,-0.545
Goal 9 Score,0.134,-0.246,0.185,0.076,0.191,0.285,-0.784,-0.273,1.0,-0.47,-0.276,-0.055,0.446,0.146,-0.037,0.77,0.298
Goal 10 Score,-0.275,-0.809,0.577,-0.662,-0.625,0.91,-0.441,-0.808,-0.47,1.0,0.338,-0.831,0.519,-0.547,0.682,0.761,-0.604
Goal 11 Score,0.771,0.307,-0.643,0.698,0.805,-0.562,-0.5,0.473,-0.276,0.338,1.0,0.662,0.245,0.747,-0.705,0.203,0.684
Goal 12 Score,-0.613,-0.685,0.699,-0.856,-0.917,0.927,0.079,-0.811,-0.055,-0.831,0.662,1.0,0.261,-0.784,0.852,0.34,-0.8
Goal 13 Score,-0.283,0.327,0.025,-0.021,0.048,-0.313,0.668,0.368,0.446,0.519,0.245,0.261,1.0,-0.132,-0.108,-0.729,0.083
Goal 14 Score,-0.652,-0.431,0.665,-0.803,-0.82,0.677,0.326,-0.648,0.146,-0.547,0.747,-0.784,-0.132,1.0,0.854,0.017,-0.729
Goal 15 Score,0.65,0.502,-0.723,0.781,0.882,-0.799,-0.196,0.793,-0.037,0.682,-0.705,0.852,-0.108,0.854,1.0,-0.194,0.774
Goal 16 Score,-0.158,0.558,-0.166,0.086,0.061,-0.511,0.871,0.561,0.77,0.761,0.203,0.34,-0.729,0.017,-0.194,1.0,0.084
Goal 17 Score,-0.453,-0.688,0.535,-0.797,-0.786,0.676,0.254,-0.545,0.298,-0.604,0.684,-0.8,0.083,-0.729,0.774,0.084,1.0
