,Goal 1 Score,Goal 2 Score,Goal 3 Score,Goal 4 Score,Goal 5 Score,Goal 6 Score,Goal 7 Score,Goal 8 Score,Goal 9 Score,Goal 10 Score,Goal 11 Score,Goal 12 Score,Goal 13 Score,Goal 14 Score,Goal 15 Score,Goal 16 Score,Goal 17 Score
Goal 1 Score,1.0,0.4171829361542875,0.8277059258377635,0.7051245846394396,0.39454260688935855,0.6222471450377516,0.6739015692907573,0.486599382536726,0.5618641285851776,0.6426126988552763,0.6424640622149677,-0.6194929890970565,-0.6474544147889402,0.029281644391743765,-0.0637925541944559,0.6745977262712873,0.3638933920821863
Goal 2 Score,0.4171829361542875,1.0,0.6026879827765775,0.6844220084849967,0.27451848556472724,0.6124103453004334,0.676982693580327,0.6415765200973066,0.6437882355828006,0.41294927791683034,0.7353839472280855,-0.503708958552216,-0.5105365535226593,0.3104016296217664,0.2048427509157168,0.6830935541377132,0.3650983160659392
Goal 3 Score,0.8277059258377635,0.6026879827765775,1.0,0.8919701241466427,0.606724206772738,0.7830629666970829,0.8818269235090628,0.8053860647832395,0.7244564789897555,0.45057846608690255,0.887726719453543,-0.763832558050923,-0.7443681477675494,0.31706765138537213,0.03743290689867006,0.8649814303700234,0.4809593852813838
Goal 4 Score,0.7051245846394396,0.6844220084849967,0.8919701241466427,1.0,0.6341947813304658,0.7312349866710499,0.7886094080171063,0.8702978475691756,0.617331905132779,0.41205216109330756,0.8454526277810054,-0.664529709251251,-0.6184490368793253,0.3089696499099704,0.14141116102150628,0.775440303728254,0.5848232785838481
Goal 5 Score,0.39454260688935855,0.27451848556472724,0.606724206772738,0.6341947813304658,1.0,0.6275645822200513,0.6122340416785044,0.645521279150995,0.7227730640942263,0.284672685517767,0.5397633942254975,-0.7960238107916033,-0.5465064312877228,0.3140345626783108,0.29587609895625416,0.6429983352400187,0.6074912852965554
Goal 6 Score,0.6222471450377516,0.6124103453004334,0.7830629666970829,0.7312349866710499,0.6275645822200513,1.0,0.7113342833546263,0.732610485404362,0.7926319036921152,0.36237768415429034,0.7728467486506915,-0.7140850281070792,-0.6340081836259044,0.12205724419749321,0.25434712109585167,0.7147350114809826,0.4094085265043603
Goal 7 Score,0.6739015692907573,0.676982693580327,0.8818269235090628,0.7886094080171063,0.6122340416785044,0.7113342833546263,1.0,0.6928655170575383,0.7059049771408316,0.3166500265835556,0.9370233217473892,-0.710724073264087,-0.6655524545409289,0.3442141810087512,-0.0925894742951816,0.7972582017114548,0.5303662531857247
Goal 8 Score,0.486599382536726,0.6415765200973066,0.8053860647832395,0.8702978475691756,0.645521279150995,0.732610485404362,0.6928655170575383,1.0,0.6976709335572446,0.34165545668812214,0.7543890396104743,-0.744828566968944,-0.6863083156610849,0.4789761073056724,0.23645568212705434,0.8318149212322443,0.7123743095084459
Goal 9 Score,0.5618641285851776,0.6437882355828006,0.7244564789897555,0.617331905132779,0.7227730640942263,0.7926319036921152,0.7059049771408316,0.6976709335572446,1.0,0.5858350080703052,0.6677417716632686,-0.9045804420037064,-0.7993852997860175,0.3496643132587953,0.32336142036711013,0.836484634182407,0.522227788710666
Goal 10 Score,0.6426126988552763,0.41294927791683034,0.45057846608690255,0.41205216109330756,0.284672685517767,0.36237768415429034,0.3166500265835556,0.34165545668812214,0.5858350080703052,1.0,0.28361715269023935,-0.6449335030869838,-0.6169453541808751,-0.087657109144659,0.07842827191735405,0.591218743310537,0.47747022680270046
Goal 11 Score,0.6424640622149677,0.7353839472280855,0.887726719453543,0.8454526277810054,0.5397633942254975,0.7728467486506915,0.9370233217473892,0.7543890396104743,0.6677417716632686,0.28361715269023935,1.0,-0.6539159364609329,-0.6345671131058248,0.36618164314576535,0.0009444388875152898,0.7932531212614684,0.4579640383039239
