,Goal 1 Score,Goal 2 Score,Goal 3 Score,Goal 4 Score,Goal 5 Score,Goal 6 Score,Goal 7 Score,Goal 8 Score,Goal 9 Score,Goal 10 Score,Goal 11 Score,Goal 12 Score,Goal 13 Score,Goal 14 Score,Goal 15 Score,Goal 16 Score,Goal 17 Score
Goal 1 Score,1.0,0.773,0.779,0.548,-0.869,0.025,-0.267,-0.32,-0.204,0.035,0.623,0.115,-0.52,-0.49,0.38,-0.203,0.818
Goal 2 Score,0.773,1.0,-0.599,-0.258,0.757,-0.239,0.435,0.524,-0.04,0.024,-0.732,0.102,0.267,0.579,-0.232,0.315,-0.746
Goal 3 Score,0.779,-0.599,1.0,-0.247,0.67,0.071,0.629,0.318,0.164,-0.012,-0.685,-0.308,0.216,0.42,-0.727,0.476,-0.822
Goal 4 Score,0.548,-0.258,-0.247,1.0,0.52,0.568,-0.121,-0.268,0.482,0.314,-0.007,-0.238,0.662,-0.172,-0.213,-0.299,-0.337
Goal 5 Score,-0.869,0.757,0.67,0.52,1.0,0.004,-0.278,-0.458,0.037,-0.018,0.726,-0.152,-0.461,-0.35,0.19,-0.386,0.818
Goal 6 Score,0.025,-0.239,0.071,0.568,0.004,1.0,0.206,0.626,-0.578,-0.481,-0.355,0.408,-0.464,0.61,0.312,0.338,-0.031
Goal 7 Score,-0.267,0.435,0.629,-0.121,-0.278,0.206,1.0,-0.458,0.221,-0.091,0.718,0.109,0.379,-0.473,0.54,-0.562,0.572
Goal 8 Score,-0.32,0.524,0.318,-0.268,-0.458,0.626,-0.458,1.0,0.797,0.344,0.814,-0.647,0.364,-0.514,-0.212,-0.705,0.495
Goal 9 Score,-0.204,-0.04,0.164,0.482,0.037,-0.578,0.221,0.797,1.0,-0.269,-0.443,0.691,-0.582,0.235,0.512,0.612,-0.071
Goal 10 Score,0.035,0.024,-0.012,0.314,-0.018,-0.481,-0.091,0.344,-0.269,1.0,-0.145,0.301,-0.326,0.28,0.176,0.253,0.142
Goal 11 Score,0.623,-0.732,-0.685,-0.007,0.726,-0.355,0.718,0.814,-0.443,-0.145,1.0,0.295,-0.138,0.575,-0.232,0.727,-0.795
Goal 12 Score,0.115,0.102,-0.308,-0.238,-0.152,0.408,0.109,-0.647,0.691,0.301,0.295,1.0,0.362,-0.073,-0.737,-0.321,-0.047
Goal 13 Score,-0.52,0.267,0.216,0.662,-0.461,-0.464,0.379,0.364,-0.582,-0.326,-0.138,0.362,1.0,0.202,0.167,0.344,0.248
Goal 14 Score,-0.49,0.579,0.42,-0.172,-0.35,0.61,-0.473,-0.514,0.235,0.28,0.575,-0.073,0.202,1.0,0.165,-0.386,0.521
Goal 15 Score,0.38,-0.232,-0.727,-0.213,0.19,0.312,0.54,-0.212,0.512,0.176,-0.232,-0.737,0.167,0.165,1.0,0.163,-0.44
Goal 16 Score,-0.203,0.315,0.476,-0.299,-0.386,0.338,-0.562,-0.705,0.612,0.253,0.727,-0.321,0.344,-0.386,0.163,1.0,0.55
Goal 17 Score,0.818,-0.746,-0.822,-0.337,0.818,-0.031,0.572,0.495,-0.071,0.142,-0.795,-0.047,0.248,0.521,-0.44,0.55,1.0
