,Goal 1 Score,Goal 2 Score,Goal 3 Score,Goal 4 Score,Goal 5 Score,Goal 6 Score,Goal 7 Score,Goal 8 Score,Goal 9 Score,Goal 10 Score,Goal 11 Score,Goal 12 Score,Goal 13 Score,Goal 14 Score,Goal 15 Score,Goal 16 Score,Goal 17 Score
Goal 1 Score,1.0,-0.773,0.85,-0.781,-0.867,-0.846,0.901,-0.871,-0.494,-0.819,0.809,-0.909,-0.819,-0.101,0.822,-0.706,-0.563
Goal 2 Score,-0.773,1.0,0.852,-0.81,-0.607,-0.8,0.806,-0.797,-0.373,-0.859,0.644,-0.798,-0.737,-0.18,0.895,-0.549,-0.673
Goal 3 Score,0.85,0.852,1.0,0.957,0.621,0.954,-0.955,0.911,0.611,0.97,-0.823,0.937,0.865,0.068,-0.968,0.747,0.573
Goal 4 Score,-0.781,-0.81,0.957,1.0,-0.576,-0.893,0.914,-0.866,-0.611,-0.969,0.86,-0.88,-0.874,-0.176,0.939,-0.623,-0.587
Goal 5 Score,-0.867,-0.607,0.621,-0.576,1.0,-0.629,0.728,-0.647,-0.46,-0.613,0.731,-0.777,-0.703,-0.028,0.621,-0.592,-0.537
Goal 6 Score,-0.846,-0.8,0.954,-0.893,-0.629,1.0,0.961,-0.911,-0.523,-0.927,0.823,-0.925,-0.846,0.004,0.928,-0.759,-0.505
Goal 7 Score,0.901,0.806,-0.955,0.914,0.728,0.961,1.0,0.896,0.631,0.925,-0.876,0.963,0.903,-0.036,-0.93,0.809,0.542
Goal 8 Score,-0.871,-0.797,0.911,-0.866,-0.647,-0.911,0.896,1.0,-0.34,-0.913,0.764,-0.879,-0.766,-0.191,0.908,-0.609,-0.667
Goal 9 Score,-0.494,-0.373,0.611,-0.611,-0.46,-0.523,0.631,-0.34,1.0,-0.556,0.654,-0.689,-0.714,0.306,0.542,-0.723,-0.132
Goal 10 Score,-0.819,-0.859,0.97,-0.969,-0.613,-0.927,0.925,-0.913,-0.556,1.0,0.84,-0.903,-0.87,-0.199,0.97,-0.638,-0.609
Goal 11 Score,0.809,0.644,-0.823,0.86,0.731,0.823,-0.876,0.764,0.654,0.84,1.0,0.854,0.899,0.05,-0.819,0.719,0.471
Goal 12 Score,-0.909,-0.798,0.937,-0.88,-0.777,-0.925,0.963,-0.879,-0.689,-0.903,0.854,1.0,-0.869,0.047,0.908,-0.827,-0.594
Goal 13 Score,-0.819,-0.737,0.865,-0.874,-0.703,-0.846,0.903,-0.766,-0.714,-0.87,0.899,-0.869,1.0,0.048,0.866,-0.751,-0.431
Goal 14 Score,-0.101,-0.18,0.068,-0.176,-0.028,0.004,-0.036,-0.191,0.306,-0.199,0.05,0.047,0.048,1.0,0.133,0.404,-0.3
Goal 15 Score,0.822,0.895,-0.968,0.939,0.621,0.928,-0.93,0.908,0.542,0.97,-0.819,0.908,0.866,0.133,1.0,0.703,0.627
Goal 16 Score,-0.706,-0.549,0.747,-0.623,-0.592,-0.759,0.809,-0.609,-0.723,-0.638,0.719,-0.827,-0.751,0.404,0.703,1.0,-0.291
Goal 17 Score,-0.563,-0.673,0.573,-0.587,-0.537,-0.505,0.542,-0.667,-0.132,-0.609,0.471,-0.594,-0.431,-0.3,0.627,-0.291,1.0
