,Goal 1 Score,Goal 2 Score,Goal 3 Score,Goal 4 Score,Goal 5 Score,Goal 6 Score,Goal 7 Score,Goal 8 Score,Goal 9 Score,Goal 10 Score,Goal 11 Score,Goal 12 Score,Goal 13 Score,Goal 14 Score,Goal 15 Score,Goal 16 Score,Goal 17 Score
Goal 1 Score,1.0,-0.358,0.471,0.111,-0.014,0.531,-0.239,-0.577,-0.18,-0.498,-0.387,-0.569,0.386,0.504,0.549,0.471,-0.597
Goal 2 Score,-0.358,1.0,0.943,0.69,0.815,0.946,-0.969,-0.916,0.52,-0.369,-0.967,0.352,-0.438,0.922,0.928,0.941,-0.85
Goal 3 Score,0.471,0.943,1.0,-0.652,-0.799,-0.903,0.932,0.893,-0.417,0.358,0.937,-0.31,0.366,-0.888,-0.903,-0.894,0.833
Goal 4 Score,0.111,0.69,-0.652,1.0,-0.782,-0.558,0.732,0.58,-0.383,-0.283,0.771,-0.423,0.417,-0.533,-0.705,-0.56,0.433
Goal 5 Score,-0.014,0.815,-0.799,-0.782,1.0,-0.644,0.862,0.62,-0.404,-0.107,0.816,-0.65,0.653,-0.639,-0.69,-0.662,0.514
Goal 6 Score,0.531,0.946,-0.903,-0.558,-0.644,1.0,0.898,0.981,-0.481,0.502,0.942,-0.098,0.212,-0.947,-0.952,-0.954,0.916
Goal 7 Score,-0.239,-0.969,0.932,0.732,0.862,0.898,1.0,-0.881,0.546,-0.289,-0.95,0.465,-0.497,0.879,0.88,0.92,-0.757
Goal 8 Score,-0.577,-0.916,0.893,0.58,0.62,0.981,-0.881,1.0,0.449,-0.495,-0.934,0.038,-0.13,0.94,0.961,0.96,-0.894
Goal 9 Score,-0.18,0.52,-0.417,-0.383,-0.404,-0.481,0.546,0.449,1.0,0.185,0.512,-0.463,0.348,-0.418,-0.418,-0.449,0.435
Goal 10 Score,-0.498,-0.369,0.358,-0.283,-0.107,0.502,-0.289,-0.495,0.185,1.0,-0.252,-0.205,0.097,0.51,0.349,0.56,-0.536
Goal 11 Score,-0.387,-0.967,0.937,0.771,0.816,0.942,-0.95,-0.934,0.512,-0.252,1.0,0.272,-0.346,0.89,0.967,0.913,-0.839
Goal 12 Score,-0.569,0.352,-0.31,-0.423,-0.65,-0.098,0.465,0.038,-0.463,-0.205,0.272,1.0,0.87,-0.136,-0.073,-0.191,-0.051
Goal 13 Score,0.386,-0.438,0.366,0.417,0.653,0.212,-0.497,-0.13,0.348,0.097,-0.346,0.87,1.0,0.176,0.202,0.252,-0.04
Goal 14 Score,0.504,0.922,-0.888,-0.533,-0.639,-0.947,0.879,0.94,-0.418,0.51,0.89,-0.136,0.176,1.0,-0.889,-0.948,0.888
Goal 15 Score,0.549,0.928,-0.903,-0.705,-0.69,-0.952,0.88,0.961,-0.418,0.349,0.967,-0.073,0.202,-0.889,1.0,-0.914,0.893
Goal 16 Score,0.471,0.941,-0.894,-0.56,-0.662,-0.954,0.92,0.96,-0.449,0.56,0.913,-0.191,0.252,-0.948,-0.914,1.0,0.854
Goal 17 Score,-0.597,-0.85,0.833,0.433,0.514,0.916,-0.757,-0.894,0.435,-0.536,-0.839,-0.051,-0.04,0.888,0.893,0.854,1.0
