,Goal 1 Score,Goal 2 Score,Goal 3 Score,Goal 4 Score,Goal 5 Score,Goal 6 Score,Goal 7 Score,Goal 8 Score,Goal 9 Score,Goal 10 Score,Goal 11 Score,Goal 12 Score,Goal 13 Score,Goal 14 Score,Goal 15 Score,Goal 16 Score,Goal 17 Score
Goal 1 Score,1.0,0.516,0.758,0.173,-0.416,-0.16,-0.071,0.493,-0.682,-0.317,-0.299,-0.411,0.381,0.05,0.034,-0.399,0.206
Goal 2 Score,0.516,1.0,-0.53,0.105,0.007,0.447,-0.154,-0.104,0.757,0.445,0.215,0.805,-0.596,-0.156,0.181,0.704,0.204
Goal 3 Score,0.758,-0.53,1.0,0.054,0.243,0.231,0.354,-0.466,0.619,0.438,0.676,0.523,-0.758,-0.406,-0.045,0.432,-0.179
Goal 4 Score,0.173,0.105,0.054,1.0,0.611,0.126,0.057,-0.243,-0.11,0.432,0.008,-0.074,0.084,0.045,-0.702,-0.195,-0.241
Goal 5 Score,-0.416,0.007,0.243,0.611,1.0,-0.008,-0.145,0.581,-0.116,-0.433,0.017,-0.066,0.118,0.136,0.456,0.074,-0.032
Goal 6 Score,-0.16,0.447,0.231,0.126,-0.008,1.0,0.487,0.081,-0.361,-0.272,-0.092,-0.658,0.405,0.153,0.164,-0.527,0.232
Goal 7 Score,-0.071,-0.154,0.354,0.057,-0.145,0.487,1.0,0.239,0.065,-0.149,-0.185,0.31,0.11,0.296,0.2,0.267,-0.098
Goal 8 Score,0.493,-0.104,-0.466,-0.243,0.581,0.081,0.239,1.0,0.425,0.434,0.19,0.217,-0.368,-0.363,-0.262,0.061,-0.028
Goal 9 Score,-0.682,0.757,0.619,-0.11,-0.116,-0.361,0.065,0.425,1.0,-0.327,-0.19,-0.732,0.556,0.069,-0.191,-0.569,-0.07
Goal 10 Score,-0.317,0.445,0.438,0.432,-0.433,-0.272,-0.149,0.434,-0.327,1.0,-0.389,-0.491,0.498,0.335,0.306,-0.08,0.136
Goal 11 Score,-0.299,0.215,0.676,0.008,0.017,-0.092,-0.185,0.19,-0.19,-0.389,1.0,-0.352,0.691,0.279,0.065,-0.106,0.445
Goal 12 Score,-0.411,0.805,0.523,-0.074,-0.066,-0.658,0.31,0.217,-0.732,-0.491,-0.352,1.0,0.756,0.248,-0.194,-0.723,-0.058
Goal 13 Score,0.381,-0.596,-0.758,0.084,0.118,0.405,0.11,-0.368,0.556,0.498,0.691,0.756,1.0,-0.512,0.067,0.416,0.03
Goal 14 Score,0.05,-0.156,-0.406,0.045,0.136,0.153,0.296,-0.363,0.069,0.335,0.279,0.248,-0.512,1.0,-0.033,0.083,0.171
Goal 15 Score,0.034,0.181,-0.045,-0.702,0.456,0.164,0.2,-0.262,-0.191,0.306,0.065,-0.194,0.067,-0.033,1.0,-0.136,-0.287
Goal 16 Score,-0.399,0.704,0.432,-0.195,0.074,-0.527,0.267,0.061,-0.569,-0.08,-0.106,-0.723,0.416,0.083,-0.136,1.0,-0.146
Goal 17 Score,0.206,0.204,-0.179,-0.241,-0.032,0.232,-0.098,-0.028,-0.07,0.136,0.445,-0.058,0.03,0.171,-0.287,-0.146,1.0
