,Goal 1 Score,Goal 2 Score,Goal 3 Score,Goal 4 Score,Goal 5 Score,Goal 6 Score,Goal 7 Score,Goal 8 Score,Goal 9 Score,Goal 10 Score,Goal 11 Score,Goal 12 Score,Goal 13 Score,Goal 14 Score,Goal 15 Score,Goal 16 Score,Goal 17 Score
Goal 1 Score,1.0,0.709,0.872,-0.772,0.46,0.463,-0.331,-0.942,-0.711,0.944,0.449,0.42,0.365,0.203,-0.842,0.638,0.453
Goal 2 Score,0.709,1.0,-0.85,0.932,0.143,-0.23,0.732,0.746,0.219,-0.557,-0.852,-0.199,-0.855,0.223,0.621,-0.823,-0.77
Goal 3 Score,0.872,-0.85,1.0,0.933,-0.286,-0.265,0.686,0.857,0.526,-0.756,-0.595,-0.436,-0.607,-0.015,0.682,-0.765,-0.543
Goal 4 Score,-0.772,0.932,0.933,1.0,0.041,0.222,-0.729,-0.756,-0.343,0.624,0.788,0.335,0.796,-0.186,-0.668,0.874,0.716
Goal 5 Score,0.46,0.143,-0.286,0.041,1.0,-0.269,-0.147,0.383,0.84,-0.564,0.433,-0.345,0.51,-0.647,0.395,0.071,0.422
Goal 6 Score,0.463,-0.23,-0.265,0.222,-0.269,1.0,0.065,0.458,0.61,-0.465,0.012,-0.262,0.071,-0.514,0.642,-0.264,0.061
Goal 7 Score,-0.331,0.732,0.686,-0.729,-0.147,0.065,1.0,-0.411,-0.072,0.173,0.647,0.11,0.713,-0.17,-0.304,0.627,0.492
Goal 8 Score,-0.942,0.746,0.857,-0.756,0.383,0.458,-0.411,1.0,-0.633,0.862,0.498,0.482,0.395,0.167,-0.8,0.699,0.507
Goal 9 Score,-0.711,0.219,0.526,-0.343,0.84,0.61,-0.072,-0.633,1.0,0.766,-0.126,0.343,-0.218,0.64,-0.687,0.232,-0.16
Goal 10 Score,0.944,-0.557,-0.756,0.624,-0.564,-0.465,0.173,0.862,0.766,1.0,-0.304,-0.361,-0.193,-0.302,0.778,-0.428,-0.32
Goal 11 Score,0.449,-0.852,-0.595,0.788,0.433,0.012,0.647,0.498,-0.126,-0.304,1.0,-0.04,-0.907,0.51,0.396,-0.73,-0.891
Goal 12 Score,0.42,-0.199,-0.436,0.335,-0.345,-0.262,0.11,0.482,0.343,-0.361,-0.04,1.0,0.06,0.069,0.272,-0.5,-0.17
Goal 13 Score,0.365,-0.855,-0.607,0.796,0.51,0.071,0.713,0.395,-0.218,-0.193,-0.907,0.06,1.0,0.518,0.31,-0.728,-0.835
Goal 14 Score,0.203,0.223,-0.015,-0.186,-0.647,-0.514,-0.17,0.167,0.64,-0.302,0.51,0.069,0.518,1.0,0.38,0.286,0.662
Goal 15 Score,-0.842,0.621,0.682,-0.668,0.395,0.642,-0.304,-0.8,-0.687,0.778,0.396,0.272,0.31,0.38,1.0,0.617,0.313
Goal 16 Score,0.638,-0.823,-0.765,0.874,0.071,-0.264,0.627,0.699,0.232,-0.428,-0.73,-0.5,-0.728,0.286,0.617,1.0,-0.727
Goal 17 Score,0.453,-0.77,-0.543,0.716,0.422,0.061,0.492,0.507,-0.16,-0.32,-0.891,-0.17,-0.835,0.662,0.313,-0.727,1.0
