,Goal 1 Score,Goal 2 Score,Goal 3 Score,Goal 4 Score,Goal 5 Score,Goal 6 Score,Goal 7 Score,Goal 8 Score,Goal 9 Score,Goal 10 Score,Goal 11 Score,Goal 12 Score,Goal 13 Score,Goal 14 Score,Goal 15 Score,Goal 16 Score,Goal 17 Score
Goal 1 Score,1.0,0.604,-0.283,0.708,0.386,0.686,-0.541,-0.313,-0.112,0.44,0.672,0.834,-0.387,-0.504,-0.706,0.755,0.659
Goal 2 Score,0.604,1.0,0.559,-0.369,-0.439,-0.715,0.421,0.497,-0.077,-0.645,-0.659,-0.504,-0.133,0.553,0.737,-0.358,-0.67
Goal 3 Score,-0.283,0.559,1.0,0.498,0.596,0.809,-0.289,-0.55,0.464,0.167,0.579,0.439,0.251,-0.741,-0.53,0.39,0.669
Goal 4 Score,0.708,-0.369,0.498,1.0,-0.164,-0.586,0.38,0.266,0.012,-0.233,-0.483,-0.718,0.324,0.395,0.485,-0.805,-0.51
Goal 5 Score,0.386,-0.439,0.596,-0.164,1.0,-0.688,0.493,0.525,-0.296,-0.226,-0.544,-0.39,-0.217,0.71,0.498,-0.299,-0.583
Goal 6 Score,0.686,-0.715,0.809,-0.586,-0.688,1.0,0.626,0.61,-0.294,-0.316,-0.689,-0.688,-0.049,0.798,0.808,-0.603,-0.858
Goal 7 Score,-0.541,0.421,-0.289,0.38,0.493,0.626,1.0,-0.17,-0.015,0.028,0.372,0.557,-0.284,-0.344,-0.805,0.503,0.642
Goal 8 Score,-0.313,0.497,-0.55,0.266,0.525,0.61,-0.17,1.0,0.626,0.599,0.317,0.384,0.514,-0.587,-0.382,0.48,0.566
Goal 9 Score,-0.112,-0.077,0.464,0.012,-0.296,-0.294,-0.015,0.626,1.0,-0.129,-0.092,-0.229,-0.56,0.421,0.142,-0.113,-0.417
Goal 10 Score,0.44,-0.645,0.167,-0.233,-0.226,-0.316,0.028,0.599,-0.129,1.0,-0.45,-0.319,-0.316,0.171,0.343,-0.333,-0.251
Goal 11 Score,0.672,-0.659,0.579,-0.483,-0.544,-0.689,0.372,0.317,-0.092,-0.45,1.0,-0.641,0.074,0.533,0.605,-0.4,-0.563
Goal 12 Score,0.834,-0.504,0.439,-0.718,-0.39,-0.688,0.557,0.384,-0.229,-0.319,-0.641,1.0,0.397,0.529,0.706,-0.799,-0.719
Goal 13 Score,-0.387,-0.133,0.251,0.324,-0.217,-0.049,-0.284,0.514,-0.56,-0.316,0.074,0.397,1.0,0.252,-0.15,0.266,-0.075
Goal 14 Score,-0.504,0.553,-0.741,0.395,0.71,0.798,-0.344,-0.587,0.421,0.171,0.533,0.529,0.252,1.0,-0.548,0.413,0.842
Goal 15 Score,-0.706,0.737,-0.53,0.485,0.498,0.808,-0.805,-0.382,0.142,0.343,0.605,0.706,-0.15,-0.548,1.0,0.559,0.843
Goal 16 Score,0.755,-0.358,0.39,-0.805,-0.299,-0.603,0.503,0.48,-0.113,-0.333,-0.4,-0.799,0.266,0.413,0.559,1.0,-0.569
Goal 17 Score,0.659,-0.67,0.669,-0.51,-0.583,-0.858,0.642,0.566,-0.417,-0.251,-0.563,-0.719,-0.075,0.842,0.843,-0.569,1.0
