,Goal 1 Score,Goal 2 Score,Goal 3 Score,Goal 4 Score,Goal 5 Score,Goal 6 Score,Goal 7 Score,Goal 8 Score,Goal 9 Score,Goal 10 Score,Goal 11 Score,Goal 12 Score,Goal 13 Score,Goal 14 Score,Goal 15 Score,Goal 16 Score,Goal 17 Score
Goal 1 Score,1.0,0.3349985279040106,0.8623982689224776,0.8710146294643477,0.5896260393028084,0.7630715599513246,0.6943776293444849,0.7195095734390778,0.6625419190195756,0.5391434042663832,0.585336367824213,-0.7162712277750334,-0.6213643746087844,-0.2515609406730411,-0.11801842858157433,0.5989882410386429,0.33416478619111295
Goal 2 Score,0.3349985279040106,1.0,0.5957129761469151,0.4532759410567246,0.2991257938951732,0.509284280849795,0.49524839708712365,0.634150160005316,0.6579789704281678,0.14612160191423684,0.5239951036335145,-0.3262934260273497,-0.36082595548986524,0.245640653396828,0.012457512724819186,0.5614057482561455,0.043141563415669014
Goal 3 Score,0.8623982689224776,0.5957129761469151,1.0,0.8741909617543239,0.6562767301301075,0.7469603844575623,0.8484507353027082,0.8356734912523507,0.8129076101912339,0.42627053162322354,0.7564087130631978,-0.7643024293264927,-0.5429069037736192,-0.10256528871589489,-0.12187627184954111,0.7771689069214751,0.35207163456642293
Goal 4 Score,0.8710146294643477,0.4532759410567246,0.8741909617543239,1.0,0.6963919759841868,0.7070171756795401,0.6565966027574871,0.8002377058063711,0.6549263485151149,0.3685241780196233,0.669405392582677,-0.705116053742061,-0.5749533696257692,-0.13210703076251337,0.00877235558098034,0.6621137856022382,0.45918054904235245
Goal 5 Score,0.5896260393028084,0.2991257938951732,0.6562767301301075,0.6963919759841868,1.0,0.5747456612433998,0.6122896226377551,0.5908244586647358,0.6711881489357723,0.3281173582105625,0.7388754032083399,-0.6951895385213084,-0.43604655280977606,-0.13864122121654898,0.005135981617771652,0.47136913258441787,0.6801077639016104
Goal 6 Score,0.7630715599513246,0.509284280849795,0.7469603844575623,0.7070171756795401,0.5747456612433998,1.0,0.6286983322658906,0.7208839667993435,0.7265401865114024,0.3301137518261161,0.7512645471956357,-0.4892342484921044,-0.378503069900784,0.027749690887115666,0.13861460778467377,0.4842768634456449,0.4966783533299367
Goal 7 Score,0.6943776293444849,0.49524839708712365,0.8484507353027082,0.6565966027574871,0.6122896226377551,0.6286983322658906,1.0,0.65866839432774,0.6860984939099324,0.2959096986219884,0.7964868032368422,-0.6294973878470344,-0.26711285702900334,-0.013044231396162424,-0.12629549702765966,0.590199337662666,0.35504734995368675
Goal 8 Score,0.7195095734390778,0.634150160005316,0.8356734912523507,0.8002377058063711,0.5908244586647358,0.7208839667993435,0.65866839432774,1.0,0.8565211663936338,0.32074920392475115,0.6171768042778107,-0.770753212476829,-0.5838109449638763,-0.0027786360678939068,-0.06941234455837025,0.6945690607737096,0.2603923998694613
Goal 9 Score,0.6625419190195756,0.6579789704281678,0.8129076101912339,0.6549263485151149,0.6711881489357723,0.7265401865114024,0.6860984939099324,0.8565211663936338,1.0,0.3777085211325769,0.7616680233950636,-0.7672869626233293,-0.4626611268166596,-0.19311171873247912,-0.1560518671845738,0.6901838337926489,0.3425416083428639
Goal 10 Score,0.5391434042663832,0.14612160191423684,0.42627053162322354,0.3685241780196233,0.3281173582105625,0.3301137518261161,0.2959096986219884,0.32074920392475115,0.3777085211325769,1.0,0.24073610676963828,-0.4386821849445306,-0.4843178667738207,-0.21398522668809236,0.0031016494159159065,0.44905892079204746,-0.021056336790194082
Goal 11 Score,0.585336367824213,0.5239951036335145,0.7564087130631978,0.669405392582677,0.7388754032083399,0.7512645471956357,0.7964868032368422,0.6171768042778107,0.7616680233950636,0.24073610676963828,1.0,-0.4868137456914477,-0.14467727785118206,-0.08995614857164512,-0.023520404167294125,0.4707140360208854,0.6190661061019652
Goal 12 Score,-0.7162712277750334,-0.3262934260273497,-0.7643024293264927,-0.705116053742061,-0.6951895385213084,-0.4892342484921044,-0.6294973878470344,-0.770753212476829,-0.7672869626233293,-0.4386821849445306,-0.4868137456914477,1.0,0.6617636888462807,0.13277533559727656,0.11596571722700312,-0.7724715064900202,-0.26483879869836346
Goal 13 Score,-0.6213643746087844,-0.36082595548986524,-0.5429069037736192,-0.5749533696257692,-0.43604655280977606,-0.378503069900784,-0.26711285702900334,-0.5838109449638763,-0.4626611268166596,-0.4843178667738207,-0.14467727785118206,0.6617636888462807,1.0,0.16584265929984593,0.31617105187203,-0.561549664660035,0.05004284788833799
Goal 14 Score,-0.2515609406730411,0.245640653396828,-0.10256528871589489,-0.13210703076251337,-0.13864122121654898,0.027749690887115666,-0.013044231396162424,-0.0027786360678939068,-0.19311171873247912,-0.21398522668809236,-0.08995614857164512,0.13277533559727656,0.16584265929984593,1.0,0.4810772875502133,0.1463057206242058,0.07536437488564351
Goal 15 Score,-0.11801842858157433,0.012457512724819186,-0.12187627184954111,0.00877235558098034,0.005135981617771652,0.13861460778467377,-0.12629549702765966,-0.06941234455837025,-0.1560518671845738,0.0031016494159159065,-0.023520404167294125,0.11596571722700312,0.31617105187203,0.4810772875502133,1.0,-0.05794136648841162,0.24201443231576655
Goal 16 Score,0.5989882410386429,0.5614057482561455,0.7771689069214751,0.6621137856022382,0.47136913258441787,0.4842768634456449,0.590199337662666,0.6945690607737096,0.6901838337926489,0.44905892079204746,0.4707140360208854,-0.7724715064900202,-0.561549664660035,0.1463057206242058,-0.05794136648841162,1.0,0.23385334484129866
Goal 17 Score,0.33416478619111295,0.043141563415669014,0.35207163456642293,0.45918054904235245,0.6801077639016104,0.4966783533299367,0.35504734995368675,0.2603923998694613,0.3425416083428639,-0.021056336790194082,0.6190661061019652,-0.26483879869836346,0.05004284788833799,0.07536437488564351,0.24201443231576655,0.23385334484129866,1.0
