,Goal 1 Score,Goal 2 Score,Goal 3 Score,Goal 4 Score,Goal 5 Score,Goal 6 Score,Goal 7 Score,Goal 8 Score,Goal 9 Score,Goal 10 Score,Goal 11 Score,Goal 12 Score,Goal 13 Score,Goal 14 Score,Goal 15 Score,Goal 16 Score,Goal 17 Score
Goal 1 Score,1.0,0.384,0.288,0.575,-0.643,0.245,0.5,-0.505,-0.02,0.236,-0.2,0.04,0.08,0.421,-0.127,0.513,0.462
Goal 2 Score,0.384,1.0,-0.01,-0.027,0.25,-0.179,-0.18,0.326,0.004,0.043,-0.327,-0.236,0.337,0.047,0.144,-0.258,-0.321
Goal 3 Score,0.288,-0.01,1.0,0.252,-0.361,0.57,0.529,0.669,-0.25,-0.789,-0.204,0.556,-0.289,-0.447,0.599,0.482,0.366
Goal 4 Score,0.575,-0.027,0.252,1.0,0.821,-0.13,-0.78,-0.052,-0.214,0.284,0.8,-0.433,-0.491,-0.19,-0.324,-0.718,-0.736
Goal 5 Score,-0.643,0.25,-0.361,0.821,1.0,0.436,0.793,-0.101,-0.027,-0.282,-0.481,0.343,0.152,0.309,0.42,0.846,0.703
Goal 6 Score,0.245,-0.179,0.57,-0.13,0.436,1.0,-0.415,-0.271,0.647,0.298,0.001,-0.235,0.465,0.057,-0.36,-0.388,-0.138
Goal 7 Score,0.5,-0.18,0.529,-0.78,0.793,-0.415,1.0,-0.309,0.104,0.538,0.608,-0.584,-0.112,0.032,-0.524,-0.816,-0.774
Goal 8 Score,-0.505,0.326,0.669,-0.052,-0.101,-0.271,-0.309,1.0,0.233,0.65,0.367,-0.496,0.039,0.586,-0.482,0.003,-0.076
Goal 9 Score,-0.02,0.004,-0.25,-0.214,-0.027,0.647,0.104,0.233,1.0,-0.0,0.139,-0.34,-0.248,0.245,0.49,0.067,-0.076
Goal 10 Score,0.236,0.043,-0.789,0.284,-0.282,0.298,0.538,0.65,-0.0,1.0,-0.275,0.666,-0.207,-0.605,0.479,0.493,0.452
Goal 11 Score,-0.2,-0.327,-0.204,0.8,-0.481,0.001,0.608,0.367,0.139,-0.275,1.0,0.321,0.718,0.115,0.428,0.401,0.487
Goal 12 Score,0.04,-0.236,0.556,-0.433,0.343,-0.235,-0.584,-0.496,-0.34,0.666,0.321,1.0,0.198,0.628,-0.104,-0.442,-0.465
Goal 13 Score,0.08,0.337,-0.289,-0.491,0.152,0.465,-0.112,0.039,-0.248,-0.207,0.718,0.198,1.0,-0.44,-0.214,-0.067,-0.151
Goal 14 Score,0.421,0.047,-0.447,-0.19,0.309,0.057,0.032,0.586,0.245,-0.605,0.115,0.628,-0.44,1.0,-0.096,-0.104,-0.014
Goal 15 Score,-0.127,0.144,0.599,-0.324,0.42,-0.36,-0.524,-0.482,0.49,0.479,0.428,-0.104,-0.214,-0.096,1.0,-0.489,-0.357
Goal 16 Score,0.513,-0.258,0.482,-0.718,0.846,-0.388,-0.816,0.003,0.067,0.493,0.401,-0.442,-0.067,-0.104,-0.489,1.0,-0.73
Goal 17 Score,0.462,-0.321,0.366,-0.736,0.703,-0.138,-0.774,-0.076,-0.076,0.452,0.487,-0.465,-0.151,-0.014,-0.357,-0.73,1.0
