,Goal 1 Score,Goal 2 Score,Goal 3 Score,Goal 4 Score,Goal 5 Score,Goal 6 Score,Goal 7 Score,Goal 8 Score,Goal 9 Score,Goal 10 Score,Goal 11 Score,Goal 12 Score,Goal 13 Score,Goal 14 Score,Goal 15 Score,Goal 16 Score,Goal 17 Score
Goal 1 Score,1.0,0.221,-0.066,0.248,0.001,-0.363,0.65,0.185,-0.067,0.401,0.574,0.368,-0.535,-0.641,0.049,-0.483,0.313
Goal 2 Score,0.221,1.0,0.229,-0.198,0.335,0.27,-0.324,-0.233,0.296,-0.338,-0.153,0.297,0.029,-0.096,0.285,0.297,-0.239
Goal 3 Score,-0.066,0.229,1.0,0.357,0.041,-0.697,0.436,0.506,-0.242,0.549,0.741,0.077,-0.402,-0.286,-0.407,-0.504,0.048
Goal 4 Score,0.248,-0.198,0.357,1.0,0.057,0.223,0.082,0.18,-0.29,-0.155,-0.223,-0.114,-0.14,-0.09,-0.245,-0.038,-0.085
Goal 5 Score,0.001,0.335,0.041,0.057,1.0,0.15,0.191,0.449,-0.327,0.276,-0.132,-0.64,0.1,0.32,-0.611,-0.375,-0.232
Goal 6 Score,-0.363,0.27,-0.697,0.223,0.15,1.0,0.717,0.509,-0.156,0.76,0.798,0.331,-0.463,-0.376,-0.357,-0.573,-0.046
Goal 7 Score,0.65,-0.324,0.436,0.082,0.191,0.717,1.0,-0.716,0.41,-0.795,-0.728,-0.16,0.653,0.533,0.576,0.825,0.037
Goal 8 Score,0.185,-0.233,0.506,0.18,0.449,0.509,-0.716,1.0,0.793,-0.617,-0.507,0.278,0.644,0.366,0.88,0.877,0.19
Goal 9 Score,-0.067,0.296,-0.242,-0.29,-0.327,-0.156,0.41,0.793,1.0,0.209,0.238,-0.449,-0.538,-0.337,-0.639,-0.633,-0.051
Goal 10 Score,0.401,-0.338,0.549,-0.155,0.276,0.76,-0.795,-0.617,0.209,1.0,-0.701,0.02,0.273,0.189,0.626,0.764,0.306
Goal 11 Score,0.574,-0.153,0.741,-0.223,-0.132,0.798,-0.728,-0.507,0.238,-0.701,1.0,-0.34,0.607,0.629,0.297,0.722,-0.06
Goal 12 Score,0.368,0.297,0.077,-0.114,-0.64,0.331,-0.16,0.278,-0.449,0.02,-0.34,1.0,0.346,0.402,-0.465,-0.18,-0.301
Goal 13 Score,-0.535,0.029,-0.402,-0.14,0.1,-0.463,0.653,0.644,-0.538,0.273,0.607,0.346,1.0,-0.815,-0.329,-0.648,0.372
Goal 14 Score,-0.641,-0.096,-0.286,-0.09,0.32,-0.376,0.533,0.366,-0.337,0.189,0.629,0.402,-0.815,1.0,0.008,-0.515,0.361
Goal 15 Score,0.049,0.285,-0.407,-0.245,-0.611,-0.357,0.576,0.88,-0.639,0.626,0.297,-0.465,-0.329,0.008,1.0,-0.739,-0.302
Goal 16 Score,-0.483,0.297,-0.504,-0.038,-0.375,-0.573,0.825,0.877,-0.633,0.764,0.722,-0.18,-0.648,-0.515,-0.739,1.0,-0.11
Goal 17 Score,0.313,-0.239,0.048,-0.085,-0.232,-0.046,0.037,0.19,-0.051,0.306,-0.06,-0.301,0.372,0.361,-0.302,-0.11,1.0
