,Goal 1 Score,Goal 2 Score,Goal 3 Score,Goal 4 Score,Goal 5 Score,Goal 6 Score,Goal 7 Score,Goal 8 Score,Goal 9 Score,Goal 10 Score,Goal 11 Score,Goal 12 Score,Goal 13 Score,Goal 14 Score,Goal 15 Score,Goal 16 Score,Goal 17 Score
Goal 1 Score,1.0,-0.768,0.349,0.422,-0.84,0.034,0.72,-0.286,-0.176,0.623,0.333,-0.452,-0.655,-0.41,-0.25,-0.488,0.606
Goal 2 Score,-0.768,1.0,0.028,0.609,-0.844,-0.037,0.833,-0.432,0.246,0.605,0.058,-0.429,-0.474,-0.035,-0.093,-0.387,0.394
Goal 3 Score,0.349,0.028,1.0,0.029,0.166,-0.011,-0.019,0.089,0.168,-0.149,0.026,0.099,0.074,0.156,0.127,0.44,-0.184
Goal 4 Score,0.422,0.609,0.029,1.0,0.69,0.143,-0.621,0.856,-0.529,-0.668,0.501,0.443,-0.132,0.093,-0.467,0.581,0.151
Goal 5 Score,-0.84,-0.844,0.166,0.69,1.0,0.13,0.766,-0.527,0.228,0.595,0.054,-0.395,-0.448,-0.26,0.013,-0.542,0.343
Goal 6 Score,0.034,-0.037,-0.011,0.143,0.13,1.0,0.253,-0.253,-0.033,0.17,-0.099,-0.377,0.022,0.058,0.364,-0.054,0.029
Goal 7 Score,0.72,0.833,-0.019,-0.621,0.766,0.253,1.0,0.561,-0.11,-0.688,0.118,0.727,0.322,0.1,-0.121,0.504,-0.485
Goal 8 Score,-0.286,-0.432,0.089,0.856,-0.527,-0.253,0.561,1.0,0.599,0.501,-0.593,-0.407,0.153,0.019,0.561,-0.485,-0.138
Goal 9 Score,-0.176,0.246,0.168,-0.529,0.228,-0.033,-0.11,0.599,1.0,0.04,0.575,-0.194,-0.258,-0.487,-0.306,0.091,0.413
Goal 10 Score,0.623,0.605,-0.149,-0.668,0.595,0.17,-0.688,0.501,0.04,1.0,0.164,0.682,0.022,0.273,-0.254,0.607,-0.172
Goal 11 Score,0.333,0.058,0.026,0.501,0.054,-0.099,0.118,-0.593,0.575,0.164,1.0,-0.191,0.701,0.273,0.513,-0.179,-0.353
Goal 12 Score,-0.452,-0.429,0.099,0.443,-0.395,-0.377,0.727,-0.407,-0.194,0.682,-0.191,1.0,0.052,-0.006,0.176,-0.595,0.366
Goal 13 Score,-0.655,-0.474,0.074,-0.132,-0.448,0.022,0.322,0.153,-0.258,0.022,0.701,0.052,1.0,-0.204,-0.463,0.041,0.65
Goal 14 Score,-0.41,-0.035,0.156,0.093,-0.26,0.058,0.1,0.019,-0.487,0.273,0.273,-0.006,-0.204,1.0,0.132,-0.058,0.169
Goal 15 Score,-0.25,-0.093,0.127,-0.467,0.013,0.364,-0.121,0.561,-0.306,-0.254,0.513,0.176,-0.463,0.132,1.0,0.143,0.426
Goal 16 Score,-0.488,-0.387,0.44,0.581,-0.542,-0.054,0.504,-0.485,0.091,0.607,-0.179,-0.595,0.041,-0.058,0.143,1.0,0.023
Goal 17 Score,0.606,0.394,-0.184,0.151,0.343,0.029,-0.485,-0.138,0.413,-0.172,-0.353,0.366,0.65,0.169,0.426,0.023,1.0
