,Goal 1 Score,Goal 2 Score,Goal 3 Score,Goal 4 Score,Goal 5 Score,Goal 6 Score,Goal 7 Score,Goal 8 Score,Goal 9 Score,Goal 10 Score,Goal 11 Score,Goal 12 Score,Goal 13 Score,Goal 14 Score,Goal 15 Score,Goal 16 Score,Goal 17 Score
Goal 1 Score,1.0,0.644,0.77,-0.594,-0.571,-0.672,0.455,0.216,0.112,0.831,-0.163,-0.781,0.646,0.365,0.356,-0.778,-0.761
Goal 2 Score,0.644,1.0,-0.938,0.173,0.909,0.753,-0.018,0.032,-0.704,-0.804,0.519,0.597,-0.888,-0.868,-0.552,0.839,0.823
Goal 3 Score,0.77,-0.938,1.0,0.455,0.877,0.89,-0.239,-0.202,-0.601,-0.903,0.542,0.759,-0.951,-0.838,-0.685,0.925,0.838
Goal 4 Score,-0.594,0.173,0.455,1.0,-0.251,-0.608,0.719,0.649,-0.146,0.582,-0.03,-0.721,0.458,0.135,0.431,-0.552,-0.347
Goal 5 Score,-0.571,0.909,0.877,-0.251,1.0,-0.801,0.224,0.199,0.627,0.821,-0.492,-0.703,0.924,0.857,0.606,-0.875,-0.784
Goal 6 Score,-0.672,0.753,0.89,-0.608,-0.801,1.0,0.586,0.598,0.365,0.934,-0.604,-0.906,0.947,0.745,0.851,-0.946,-0.802
Goal 7 Score,0.455,-0.018,-0.239,0.719,0.224,0.586,1.0,-0.894,0.453,-0.572,0.137,0.784,-0.37,-0.002,-0.47,0.521,0.401
Goal 8 Score,0.216,0.032,-0.202,0.649,0.199,0.598,-0.894,1.0,0.33,-0.454,0.337,0.677,-0.385,-0.103,-0.619,0.444,0.235
Goal 9 Score,0.112,-0.704,-0.601,-0.146,0.627,0.365,0.453,0.33,1.0,-0.283,0.441,0.056,-0.584,-0.794,-0.388,0.371,0.294
Goal 10 Score,0.831,-0.804,-0.903,0.582,0.821,0.934,-0.572,-0.454,-0.283,1.0,0.418,0.935,-0.906,-0.659,-0.661,0.983,0.926
Goal 11 Score,-0.163,0.519,0.542,-0.03,-0.492,-0.604,0.137,0.337,0.441,0.418,1.0,-0.374,0.628,0.721,0.807,-0.451,-0.319
Goal 12 Score,-0.781,0.597,0.759,-0.721,-0.703,-0.906,0.784,0.677,0.056,0.935,-0.374,1.0,0.817,0.5,0.673,-0.913,-0.79
Goal 13 Score,0.646,-0.888,-0.951,0.458,0.924,0.947,-0.37,-0.385,-0.584,-0.906,0.628,0.817,1.0,-0.889,-0.805,0.938,0.799
Goal 14 Score,0.365,-0.868,-0.838,0.135,0.857,0.745,-0.002,-0.103,-0.794,-0.659,0.721,0.5,-0.889,1.0,-0.723,0.716,0.59
Goal 15 Score,0.356,-0.552,-0.685,0.431,0.606,0.851,-0.47,-0.619,-0.388,-0.661,0.807,0.673,-0.805,-0.723,1.0,0.683,0.483
Goal 16 Score,-0.778,0.839,0.925,-0.552,-0.875,-0.946,0.521,0.444,0.371,0.983,-0.451,-0.913,0.938,0.716,0.683,1.0,-0.91
Goal 17 Score,-0.761,0.823,0.838,-0.347,-0.784,-0.802,0.401,0.235,0.294,0.926,-0.319,-0.79,0.799,0.59,0.483,-0.91,1.0
