,Goal 1 Score,Goal 2 Score,Goal 3 Score,Goal 4 Score,Goal 5 Score,Goal 6 Score,Goal 7 Score,Goal 8 Score,Goal 9 Score,Goal 10 Score,Goal 11 Score,Goal 12 Score,Goal 13 Score,Goal 14 Score,Goal 15 Score,Goal 16 Score,Goal 17 Score
Goal 1 Score,1.0,0.7972904332858972,0.9494937353664359,0.8559466872184932,0.5870175239089788,0.7648904238850939,0.7223982158425989,0.5923914387808606,0.4979718504097145,0.25249364729258494,0.7162081641489336,-0.670908388269489,-0.49088955277414587,-0.3823257544112533,-0.196274652936734,0.8077197546179518,0.6965932615207476
Goal 2 Score,0.7972904332858972,1.0,0.7643843072426482,0.6794236522518761,0.585821909246495,0.7722581730787004,0.5654202236500768,0.6684361627151474,0.638452435453612,0.2129705696666039,0.5177660522551578,-0.6273207799587317,-0.7047332094650745,-0.057908807196036666,0.08789765975057574,0.6953191428201781,0.843133817187232
Goal 3 Score,0.9494937353664359,0.7643843072426482,1.0,0.9326894918398229,0.578524103261683,0.7855061030831392,0.7622306725751522,0.6901003775587012,0.5723461240088636,0.3398243165346427,0.781481721146786,-0.6757523685358181,-0.5712761496418516,-0.2688245328373835,-0.11270372820844558,0.8804035988188642,0.6760092125675554
Goal 4 Score,0.8559466872184932,0.6794236522518761,0.9326894918398229,1.0,0.5969205406925688,0.709787040443926,0.7533196779489336,0.6689765624652344,0.5178068644069997,0.2822103324947918,0.8131552731149478,-0.5992729104678851,-0.5540446505110809,-0.17179017647635,-0.008078169227479096,0.7760627088087144,0.602904266686944
Goal 5 Score,0.5870175239089788,0.585821909246495,0.578524103261683,0.5969205406925688,1.0,0.5992564117548012,0.5429940873436172,0.5829294433624149,0.713392603222402,0.19193241305578462,0.5224410783734804,-0.7207145972767692,-0.6876391067601118,-0.17383194415240547,0.23291152037905755,0.48368930762822504,0.5078574590504209
Goal 6 Score,0.7648904238850939,0.7722581730787004,0.7855061030831392,0.709787040443926,0.5992564117548012,1.0,0.7577534303260881,0.5854789398291299,0.6464216250681217,0.3251783319480561,0.6386051887414699,-0.6766060886594062,-0.6666095521616542,-0.12131694545604003,0.11034638630153887,0.8026659389575553,0.6326196530539289
Goal 7 Score,0.7223982158425989,0.5654202236500768,0.7622306725751522,0.7533196779489336,0.5429940873436172,0.7577534303260881,1.0,0.29380127246344545,0.41497813355132995,0.20583561444546286,0.6094551029222136,-0.42663336908898136,-0.34519427777520023,-0.23084457443854348,-0.07805476783095949,0.6324524021905622,0.5139402774551528
Goal 8 Score,0.5923914387808606,0.6684361627151474,0.6901003775587012,0.6689765624652344,0.5829294433624149,0.5854789398291299,0.29380127246344545,1.0,0.6328239144139516,0.4002066986273785,0.6257823913740586,-0.582693535338598,-0.6685630998848384,0.11371737001975059,0.18734706233999168,0.7217440375137342,0.43641019917864854
Goal 9 Score,0.4979718504097145,0.638452435453612,0.5723461240088636,0.5178068644069997,0.713392603222402,0.6464216250681217,0.41497813355132995,0.6328239144139516,1.0,0.570635880692848,0.40955296383604145,-0.8502852670381552,-0.9131926833450611,-0.02267519814496291,0.5160447744783541,0.7012211737351919,0.7076113180527166
Goal 10 Score,0.25249364729258494,0.2129705696666039,0.3398243165346427,0.2822103324947918,0.19193241305578462,0.3251783319480561,0.20583561444546286,0.4002066986273785,0.570635880692848,1.0,0.1915590938639828,-0.27672893657601827,-0.3317316928591024,-0.17792940464885898,0.08396059984244528,0.5852175590252164,0.3039437318128583
Goal 11 Score,0.7162081641489336,0.5177660522551578,0.781481721146786,0.8131552731149478,0.5224410783734804,0.6386051887414699,0.6094551029222136,0.6257823913740586,0.40955296383604145,0.1915590938639828,1.0,-0.48705486670040615,-0.4675543897934039,-0.14328424612669133,0.005725567593495069,0.7433739598583526,0.39315215379941204
Goal 12 Score,-0.670908388269489,-0.6273207799587317,-0.6757523685358181,-0.5992729104678851,-0.7207145972767692,-0.6766060886594062,-0.42663336908898136,-0.582693535338598,-0.8502852670381552,-0.27672893657601827,-0.48705486670040615,1.0,0.8431701561724269,0.20402226607753626,-0.37859132269346946,-0.6801432102161618,-0.6515962423818615
Goal 13 Score,-0.49088955277414587,-0.7047332094650745,-0.5712761496418516,-0.5540446505110809,-0.6876391067601118,-0.6666095521616542,-0.34519427777520023,-0.6685630998848384,-0.9131926833450611,-0.3317316928591024,-0.4675543897934039,0.8431701561724269,1.0,-0.10742658973344457,-0.5883359393786861,-0.6243697413271583,-0.6904806508856958
Goal 14 Score,-0.3823257544112533,-0.057908807196036666,-0.2688245328373835,-0.17179017647635,-0.17383194415240547,-0.12131694545604003,-0.23084457443854348,0.11371737001975059,-0.02267519814496291,-0.17792940464885898,-0.14328424612669133,0.20402226607753626,-0.10742658973344457,1.0,0.3476709861416523,-0.1298135682267859,-0.20941247957002646
Goal 15 Score,-0.196274652936734,0.08789765975057574,-0.11270372820844558,-0.008078169227479096,0.23291152037905755,0.11034638630153887,-0.07805476783095949,0.18734706233999168,0.5160447744783541,0.08396059984244528,0.005725567593495069,-0.37859132269346946,-0.5883359393786861,0.3476709861416523,1.0,0.05059660407190468,0.2510711585557031
Goal 16 Score,0.8077197546179518,0.6953191428201781,0.8804035988188642,0.7760627088087144,0.48368930762822504,0.8026659389575553,0.6324524021905622,0.7217440375137342,0.7012211737351919,0.5852175590252164,0.7433739598583526,-0.6801432102161618,-0.6243697413271583,-0.1298135682267859,0.05059660407190468,1.0,0.632114491704779
