,Goal 1 Score,Goal 2 Score,Goal 3 Score,Goal 4 Score,Goal 5 Score,Goal 6 Score,Goal 7 Score,Goal 8 Score,Goal 9 Score,Goal 10 Score,Goal 11 Score,Goal 12 Score,Goal 13 Score,Goal 14 Score,Goal 15 Score,Goal 16 Score,Goal 17 Score
Goal 1 Score,1.0,0.894,0.857,-0.832,0.856,-0.799,0.877,-0.853,-0.851,0.847,-0.899,-0.885,0.721,0.758,0.108,-0.774,-0.819
Goal 2 Score,0.894,1.0,-0.927,0.94,-0.976,0.938,-0.803,0.887,0.978,-0.929,0.959,0.98,-0.789,-0.784,-0.191,0.935,0.968
Goal 3 Score,0.857,-0.927,1.0,0.93,-0.926,0.94,-0.782,0.892,0.886,-0.8,0.97,0.919,-0.788,-0.807,-0.241,0.873,0.906
Goal 4 Score,-0.832,0.94,0.93,1.0,0.963,-0.901,0.764,-0.898,-0.928,0.883,-0.942,-0.952,0.769,0.757,0.16,-0.873,-0.955
Goal 5 Score,0.856,-0.976,-0.926,0.963,1.0,0.952,-0.796,0.872,0.966,-0.922,0.958,0.977,-0.782,-0.821,-0.194,0.926,0.982
Goal 6 Score,-0.799,0.938,0.94,-0.901,0.952,1.0,0.783,-0.779,-0.91,0.823,-0.921,-0.921,0.784,0.858,0.17,-0.959,-0.927
Goal 7 Score,0.877,-0.803,-0.782,0.764,-0.796,0.783,1.0,0.76,0.717,-0.76,0.845,0.779,-0.592,-0.858,-0.003,0.726,0.715
Goal 8 Score,-0.853,0.887,0.892,-0.898,0.872,-0.779,0.76,1.0,-0.845,0.872,-0.935,-0.906,0.752,0.671,0.263,-0.724,-0.867
Goal 9 Score,-0.851,0.978,0.886,-0.928,0.966,-0.91,0.717,-0.845,1.0,0.931,-0.917,-0.98,0.81,0.708,0.195,-0.928,-0.971
Goal 10 Score,0.847,-0.929,-0.8,0.883,-0.922,0.823,-0.76,0.872,0.931,1.0,0.874,0.951,-0.804,-0.707,-0.18,0.846,0.908
Goal 11 Score,-0.899,0.959,0.97,-0.942,0.958,-0.921,0.845,-0.935,-0.917,0.874,1.0,-0.952,0.76,0.812,0.22,-0.861,-0.932
Goal 12 Score,-0.885,0.98,0.919,-0.952,0.977,-0.921,0.779,-0.906,-0.98,0.951,-0.952,1.0,0.864,0.762,0.216,-0.911,-0.971
Goal 13 Score,0.721,-0.789,-0.788,0.769,-0.782,0.784,-0.592,0.752,0.81,-0.804,0.76,0.864,1.0,-0.643,-0.294,0.767,0.775
Goal 14 Score,0.758,-0.784,-0.807,0.757,-0.821,0.858,-0.858,0.671,0.708,-0.707,0.812,0.762,-0.643,1.0,-0.134,0.765,0.738
Goal 15 Score,0.108,-0.191,-0.241,0.16,-0.194,0.17,-0.003,0.263,0.195,-0.18,0.22,0.216,-0.294,-0.134,1.0,0.111,0.248
Goal 16 Score,-0.774,0.935,0.873,-0.873,0.926,-0.959,0.726,-0.724,-0.928,0.846,-0.861,-0.911,0.767,0.765,0.111,1.0,-0.919
Goal 17 Score,-0.819,0.968,0.906,-0.955,0.982,-0.927,0.715,-0.867,-0.971,0.908,-0.932,-0.971,0.775,0.738,0.248,-0.919,1.0
