,Goal 1 Score,Goal 2 Score,Goal 3 Score,Goal 4 Score,Goal 5 Score,Goal 6 Score,Goal 7 Score,Goal 8 Score,Goal 9 Score,Goal 10 Score,Goal 11 Score,Goal 12 Score,Goal 13 Score,Goal 14 Score,Goal 15 Score,Goal 16 Score,Goal 17 Score
Goal 1 Score,1.0,0.783,0.927,-0.09,0.251,0.048,-0.896,-0.845,0.678,0.616,0.68,0.729,0.826,0.019,-0.741,-0.511,0.336
Goal 2 Score,0.783,1.0,-0.881,0.039,-0.097,0.345,0.878,0.964,-0.866,-0.805,-0.908,-0.878,-0.928,-0.425,0.839,0.546,-0.338
Goal 3 Score,0.927,-0.881,1.0,0.276,-0.234,0.146,0.92,0.915,-0.777,-0.662,-0.819,-0.81,-0.914,-0.154,0.796,0.609,-0.28
Goal 4 Score,-0.09,0.039,0.276,1.0,0.33,-0.207,-0.056,-0.1,0.096,-0.038,0.259,-0.007,0.143,0.06,-0.216,-0.058,-0.061
Goal 5 Score,0.251,-0.097,-0.234,0.33,1.0,0.081,0.312,0.272,-0.18,-0.122,-0.174,-0.333,-0.185,0.23,0.399,-0.282,-0.125
Goal 6 Score,0.048,0.345,0.146,-0.207,0.081,1.0,-0.007,-0.303,0.522,0.456,0.406,0.226,0.386,0.722,-0.479,0.068,0.133
Goal 7 Score,-0.896,0.878,0.92,-0.056,0.312,-0.007,1.0,-0.925,0.738,0.628,0.772,0.862,0.857,0.075,-0.784,-0.476,0.358
Goal 8 Score,-0.845,0.964,0.915,-0.1,0.272,-0.303,-0.925,1.0,0.877,0.793,0.883,0.89,0.937,0.359,-0.897,-0.476,0.389
Goal 9 Score,0.678,-0.866,-0.777,0.096,-0.18,0.522,0.738,0.877,1.0,-0.73,-0.828,-0.838,-0.949,-0.458,0.876,0.478,-0.294
Goal 10 Score,0.616,-0.805,-0.662,-0.038,-0.122,0.456,0.628,0.793,-0.73,1.0,-0.752,-0.673,-0.764,-0.557,0.756,0.451,-0.348
Goal 11 Score,0.68,-0.908,-0.819,0.259,-0.174,0.406,0.772,0.883,-0.828,-0.752,1.0,-0.834,-0.874,-0.4,0.803,0.534,-0.225
Goal 12 Score,0.729,-0.878,-0.81,-0.007,-0.333,0.226,0.862,0.89,-0.838,-0.673,-0.834,1.0,-0.858,-0.127,0.774,0.452,-0.29
Goal 13 Score,0.826,-0.928,-0.914,0.143,-0.185,0.386,0.857,0.937,-0.949,-0.764,-0.874,-0.858,1.0,-0.351,0.875,0.584,-0.306
Goal 14 Score,0.019,-0.425,-0.154,0.06,0.23,0.722,0.075,0.359,-0.458,-0.557,-0.4,-0.127,-0.351,1.0,0.48,0.037,-0.088
Goal 15 Score,-0.741,0.839,0.796,-0.216,0.399,-0.479,-0.784,-0.897,0.876,0.756,0.803,0.774,0.875,0.48,1.0,-0.231,0.367
Goal 16 Score,-0.511,0.546,0.609,-0.058,-0.282,0.068,-0.476,-0.476,0.478,0.451,0.534,0.452,0.584,0.037,-0.231,1.0,-0.015
Goal 17 Score,0.336,-0.338,-0.28,-0.061,-0.125,0.133,0.358,0.389,-0.294,-0.348,-0.225,-0.29,-0.306,-0.088,0.367,-0.015,1.0
