,Goal 1 Score,Goal 2 Score,Goal 3 Score,Goal 4 Score,Goal 5 Score,Goal 6 Score,Goal 7 Score,Goal 8 Score,Goal 9 Score,Goal 10 Score,Goal 11 Score,Goal 12 Score,Goal 13 Score,Goal 14 Score,Goal 15 Score,Goal 16 Score,Goal 17 Score
Goal 1 Score,1.0,0.041,0.822,0.42,0.036,0.502,-0.525,-0.452,-0.862,0.618,-0.008,-0.324,-0.186,-0.457,0.338,-0.512,0.249
Goal 2 Score,0.041,1.0,-0.063,0.179,0.328,0.175,-0.152,0.71,-0.135,0.027,-0.662,0.464,-0.553,0.109,-0.088,0.756,0.729
Goal 3 Score,0.822,-0.063,1.0,-0.327,-0.391,-0.063,0.559,0.255,0.783,-0.74,0.309,-0.055,0.043,0.199,-0.551,0.398,-0.378
Goal 4 Score,0.42,0.179,-0.327,1.0,0.145,-0.375,0.611,0.291,0.468,-0.147,0.166,-0.011,0.297,0.259,-0.352,0.005,-0.309
Goal 5 Score,0.036,0.328,-0.391,0.145,1.0,0.579,0.015,-0.578,0.105,-0.663,0.831,-0.524,-0.215,-0.617,0.058,-0.364,-0.585
Goal 6 Score,0.502,0.175,-0.063,-0.375,0.579,1.0,0.483,0.39,0.451,0.15,-0.344,0.31,0.46,0.765,-0.045,0.185,0.038
Goal 7 Score,-0.525,-0.152,0.559,0.611,0.015,0.483,1.0,-0.232,-0.647,0.197,-0.166,0.189,-0.341,-0.47,0.401,-0.019,0.367
Goal 8 Score,-0.452,0.71,0.255,0.291,-0.578,0.39,-0.232,1.0,-0.217,-0.024,0.713,-0.635,0.18,-0.485,0.231,-0.815,-0.588
Goal 9 Score,-0.862,-0.135,0.783,0.468,0.105,0.451,-0.647,-0.217,1.0,0.53,-0.181,-0.105,-0.405,-0.499,0.503,-0.252,0.477
Goal 10 Score,0.618,0.027,-0.74,-0.147,-0.663,0.15,0.197,-0.024,0.53,1.0,0.48,-0.058,-0.255,-0.188,-0.158,0.204,-0.381
Goal 11 Score,-0.008,-0.662,0.309,0.166,0.831,-0.344,-0.166,0.713,-0.181,0.48,1.0,0.682,-0.114,0.473,0.08,0.644,0.794
Goal 12 Score,-0.324,0.464,-0.055,-0.011,-0.524,0.31,0.189,-0.635,-0.105,-0.058,0.682,1.0,0.218,-0.187,-0.26,-0.649,-0.522
Goal 13 Score,-0.186,-0.553,0.043,0.297,-0.215,0.46,-0.341,0.18,-0.405,-0.255,-0.114,0.218,1.0,-0.47,0.303,0.269,0.534
Goal 14 Score,-0.457,0.109,0.199,0.259,-0.617,0.765,-0.47,-0.485,-0.499,-0.188,0.473,-0.187,-0.47,1.0,0.481,-0.348,-0.107
Goal 15 Score,0.338,-0.088,-0.551,-0.352,0.058,-0.045,0.401,0.231,0.503,-0.158,0.08,-0.26,0.303,0.481,1.0,0.181,-0.232
Goal 16 Score,-0.512,0.756,0.398,0.005,-0.364,0.185,-0.019,-0.815,-0.252,0.204,0.644,-0.649,0.269,-0.348,0.181,1.0,-0.531
Goal 17 Score,0.249,0.729,-0.378,-0.309,-0.585,0.038,0.367,-0.588,0.477,-0.381,0.794,-0.522,0.534,-0.107,-0.232,-0.531,1.0
