,Goal 1 Score,Goal 2 Score,Goal 3 Score,Goal 4 Score,Goal 5 Score,Goal 6 Score,Goal 7 Score,Goal 8 Score,Goal 9 Score,Goal 10 Score,Goal 11 Score,Goal 12 Score,Goal 13 Score,Goal 14 Score,Goal 15 Score,Goal 16 Score,Goal 17 Score
Goal 1 Score,1.0,-0.652,-0.343,0.566,-0.889,0.48,-0.175,-0.767,0.401,0.179,-0.276,-0.455,0.234,-0.67,0.001,0.407,-0.59
Goal 2 Score,-0.652,1.0,-0.508,0.747,-0.682,0.685,-0.553,-0.629,0.75,0.379,-0.776,0.038,0.458,-0.736,-0.099,0.776,-0.742
Goal 3 Score,-0.343,-0.508,1.0,0.881,-0.422,0.909,-0.846,-0.23,0.622,0.89,-0.366,0.425,0.62,-0.745,-0.808,0.629,-0.611
Goal 4 Score,0.566,0.747,0.881,1.0,0.636,-0.864,0.78,0.414,-0.732,-0.768,0.606,-0.247,-0.641,0.762,0.584,-0.693,0.731
Goal 5 Score,-0.889,-0.682,-0.422,0.636,1.0,0.499,-0.256,-0.709,0.514,0.21,-0.284,-0.362,0.295,-0.659,-0.044,0.499,-0.682
Goal 6 Score,0.48,0.685,0.909,-0.864,0.499,1.0,0.88,0.421,-0.671,-0.815,0.545,-0.361,-0.659,0.862,0.661,-0.721,0.717
Goal 7 Score,-0.175,-0.553,-0.846,0.78,-0.256,0.88,1.0,-0.186,0.624,0.794,-0.509,0.547,0.62,-0.679,-0.674,0.686,-0.57
Goal 8 Score,-0.767,-0.629,-0.23,0.414,-0.709,0.421,-0.186,1.0,0.48,-0.018,-0.359,-0.457,0.302,-0.59,0.193,0.57,-0.639
Goal 9 Score,0.401,0.75,0.622,-0.732,0.514,-0.671,0.624,0.48,1.0,-0.555,0.694,-0.412,-0.516,0.616,0.345,-0.756,0.74
Goal 10 Score,0.179,0.379,0.89,-0.768,0.21,-0.815,0.794,-0.018,-0.555,1.0,0.4,-0.587,-0.604,0.546,0.89,-0.459,0.484
Goal 11 Score,-0.276,-0.776,-0.366,0.606,-0.284,0.545,-0.509,-0.359,0.694,0.4,1.0,0.283,0.506,-0.451,-0.142,0.684,-0.532
Goal 12 Score,-0.455,0.038,0.425,-0.247,-0.362,-0.361,0.547,-0.457,-0.412,-0.587,0.283,1.0,-0.15,0.064,0.57,-0.263,0.009
Goal 13 Score,0.234,0.458,0.62,-0.641,0.295,-0.659,0.62,0.302,-0.516,-0.604,0.506,-0.15,1.0,0.52,0.489,-0.584,0.587
Goal 14 Score,-0.67,-0.736,-0.745,0.762,-0.659,0.862,-0.679,-0.59,0.616,0.546,-0.451,0.064,0.52,1.0,-0.366,0.654,-0.726
Goal 15 Score,0.001,-0.099,-0.808,0.584,-0.044,0.661,-0.674,0.193,0.345,0.89,-0.142,0.57,0.489,-0.366,1.0,0.273,-0.321
Goal 16 Score,0.407,0.776,0.629,-0.693,0.499,-0.721,0.686,0.57,-0.756,-0.459,0.684,-0.263,-0.584,0.654,0.273,1.0,0.625
Goal 17 Score,-0.59,-0.742,-0.611,0.731,-0.682,0.717,-0.57,-0.639,0.74,0.484,-0.532,0.009,0.587,-0.726,-0.321,0.625,1.0
