,Goal 1 Score,Goal 2 Score,Goal 3 Score,Goal 4 Score,Goal 5 Score,Goal 6 Score,Goal 7 Score,Goal 8 Score,Goal 9 Score,Goal 10 Score,Goal 11 Score,Goal 12 Score,Goal 13 Score,Goal 14 Score,Goal 15 Score,Goal 16 Score,Goal 17 Score
Goal 1 Score,1.0,0.4689977786239661,0.7445912801995936,0.7288368054784373,0.36813508138186807,0.6185519257541032,0.5791222915193405,0.5608498442156824,0.5330332966874843,0.01703711559906133,0.6694190830629005,-0.6653096139866876,-0.5673849880904381,-0.14631492525639422,0.05719393827309945,0.47623979608316813,0.32178166447361467
Goal 2 Score,0.4689977786239661,1.0,0.8004239488816639,0.6607067074269543,0.6746159903495159,0.7986073847975012,0.7059861332413628,0.8105777301210393,0.8201659771270792,0.12909750513081958,0.5936121236095981,-0.6016542429280338,-0.6136984894858231,-0.006752276048517455,0.1797099557029647,0.5465020916750467,-0.12971598980069826
Goal 3 Score,0.7445912801995936,0.8004239488816639,1.0,0.886964797360156,0.665048923689167,0.8693835397096334,0.8716152518183296,0.7336483481116917,0.7647666269233658,0.04188246884917116,0.8417231729765416,-0.7147495569601238,-0.6708939793678613,-0.06990975376181839,0.1407700222178736,0.645090743823524,0.3061474505266113
Goal 4 Score,0.7288368054784373,0.6607067074269543,0.886964797360156,1.0,0.7570757015777377,0.8546098382260715,0.7883442722619324,0.6814928490232379,0.5754408805344339,-0.06030058324126435,0.7972860119335213,-0.6557861766781512,-0.6417235025397371,-0.014331857884370075,0.3016973813019721,0.630533304463055,0.3328393960736828
Goal 5 Score,0.36813508138186807,0.6746159903495159,0.665048923689167,0.7570757015777377,1.0,0.7817523517740237,0.6204030127815652,0.6988908716425861,0.5590280545341642,-0.2470940277527472,0.7141570449032638,-0.5957527581576327,-0.5825341434462603,0.14990433755964036,0.43158337721447887,0.6250226353474775,0.18784530136520558
Goal 6 Score,0.6185519257541032,0.7986073847975012,0.8693835397096334,0.8546098382260715,0.7817523517740237,1.0,0.7403993860699015,0.8549250421739212,0.774500316836188,-0.005179724353817639,0.7643729072234919,-0.758188458180619,-0.6550901994571033,0.027728339637780847,0.28880178446018495,0.7557082433472914,0.2408256674491202
Goal 7 Score,0.5791222915193405,0.7059861332413628,0.8716152518183296,0.7883442722619324,0.6204030127815652,0.7403993860699015,1.0,0.5206165697489187,0.6431517382863351,-0.055638989532104006,0.7483420929819736,-0.5275284702592397,-0.4941028111142348,0.06542498293612489,0.2249495590446093,0.430572450104008,0.31724119757930397
Goal 8 Score,0.5608498442156824,0.8105777301210393,0.7336483481116917,0.6814928490232379,0.6988908716425861,0.8549250421739212,0.5206165697489187,1.0,0.8320353327626165,0.10133703995867481,0.6549823582668326,-0.7583326638803839,-0.6092540358953138,0.0827393532960145,0.3048796027955088,0.690454625777278,0.030228527251609218
Goal 9 Score,0.5330332966874843,0.8201659771270792,0.7647666269233658,0.5754408805344339,0.5590280545341642,0.774500316836188,0.6431517382863351,0.8320353327626165,1.0,0.17844694940513492,0.6569209374833573,-0.789249493885934,-0.7164107677156951,0.11467335567941409,0.1911951421657868,0.6271643899666686,0.16873627011136463
Goal 10 Score,0.01703711559906133,0.12909750513081958,0.04188246884917116,-0.06030058324126435,-0.2470940277527472,-0.005179724353817639,-0.055638989532104006,0.10133703995867481,0.17844694940513492,1.0,-0.12985513266146193,-0.09458281820476139,-0.22845203305786163,-0.3067420675457551,-0.04473068531553153,0.19352766642576133,-0.16810455698537613
