,Goal 1 Score,Goal 2 Score,Goal 3 Score,Goal 4 Score,Goal 5 Score,Goal 6 Score,Goal 7 Score,Goal 8 Score,Goal 9 Score,Goal 10 Score,Goal 11 Score,Goal 12 Score,Goal 13 Score,Goal 14 Score,Goal 15 Score,Goal 16 Score,Goal 17 Score
Goal 1 Score,1.0,-0.352,0.833,0.526,-0.019,0.008,-0.131,-0.586,0.045,0.56,0.1,-0.408,0.472,0.542,-0.231,-0.659,0.772
Goal 2 Score,-0.352,1.0,0.34,0.793,0.567,-0.08,-0.127,-0.596,0.116,0.593,-0.149,-0.339,0.165,0.702,-0.292,-0.376,0.314
Goal 3 Score,0.833,0.34,1.0,-0.293,-0.093,0.326,0.164,0.357,-0.192,-0.276,-0.118,0.043,-0.471,-0.439,0.077,0.293,-0.512
Goal 4 Score,0.526,0.793,-0.293,1.0,-0.358,-0.283,0.329,0.736,0.186,-0.809,0.054,0.595,-0.161,-0.825,0.557,0.655,-0.529
Goal 5 Score,-0.019,0.567,-0.093,-0.358,1.0,0.08,0.285,0.351,0.156,-0.388,-0.125,0.112,0.131,-0.374,0.357,0.069,0.154
Goal 6 Score,0.008,-0.08,0.326,-0.283,0.08,1.0,0.469,0.334,0.643,-0.352,0.034,0.631,0.038,-0.22,0.537,0.436,-0.311
Goal 7 Score,-0.131,-0.127,0.164,0.329,0.285,0.469,1.0,-0.131,-0.768,0.374,0.52,-0.204,-0.16,0.425,-0.823,0.011,-0.037
Goal 8 Score,-0.586,-0.596,0.357,0.736,0.351,0.334,-0.131,1.0,-0.047,0.768,-0.045,-0.668,0.379,0.747,-0.432,-0.747,0.719
Goal 9 Score,0.045,0.116,-0.192,0.186,0.156,0.643,-0.768,-0.047,1.0,0.36,0.539,-0.367,-0.428,0.298,-0.761,-0.097,-0.076
Goal 10 Score,0.56,0.593,-0.276,-0.809,-0.388,-0.352,0.374,0.768,0.36,1.0,-0.3,0.591,-0.049,-0.856,0.628,0.723,-0.59
Goal 11 Score,0.1,-0.149,-0.118,0.054,-0.125,0.034,0.52,-0.045,0.539,-0.3,1.0,-0.131,0.371,-0.228,0.525,-0.109,0.153
Goal 12 Score,-0.408,-0.339,0.043,0.595,0.112,0.631,-0.204,-0.668,-0.367,0.591,-0.131,1.0,0.379,0.499,-0.435,-0.782,0.589
Goal 13 Score,0.472,0.165,-0.471,-0.161,0.131,0.038,-0.16,0.379,-0.428,-0.049,0.371,0.379,1.0,-0.101,-0.166,0.314,-0.526
Goal 14 Score,0.542,0.702,-0.439,-0.825,-0.374,-0.22,0.425,0.747,0.298,-0.856,-0.228,0.499,-0.101,1.0,0.617,0.581,-0.555
Goal 15 Score,-0.231,-0.292,0.077,0.557,0.357,0.537,-0.823,-0.432,-0.761,0.628,0.525,-0.435,-0.166,0.617,1.0,-0.252,0.138
Goal 16 Score,-0.659,-0.376,0.293,0.655,0.069,0.436,0.011,-0.747,-0.097,0.723,-0.109,-0.782,0.314,0.581,-0.252,1.0,0.827
Goal 17 Score,0.772,0.314,-0.512,-0.529,0.154,-0.311,-0.037,0.719,-0.076,-0.59,0.153,0.589,-0.526,-0.555,0.138,0.827,1.0
