,Goal 1 Score,Goal 2 Score,Goal 3 Score,Goal 4 Score,Goal 5 Score,Goal 6 Score,Goal 7 Score,Goal 8 Score,Goal 9 Score,Goal 10 Score,Goal 11 Score,Goal 12 Score,Goal 13 Score,Goal 14 Score,Goal 15 Score,Goal 16 Score,Goal 17 Score
Goal 1 Score,1.0,0.652,0.855,-0.033,-0.164,-0.121,-0.536,-0.826,0.675,0.604,0.372,0.15,0.823,0.443,-0.759,-0.326,0.356
Goal 2 Score,0.652,1.0,-0.544,-0.15,0.509,0.565,0.099,0.807,-0.789,-0.655,-0.709,-0.236,-0.801,-0.819,0.66,0.382,-0.269
Goal 3 Score,0.855,-0.544,1.0,0.421,0.016,0.192,0.633,0.74,-0.574,-0.457,-0.421,-0.25,-0.795,-0.274,0.699,0.335,-0.298
Goal 4 Score,-0.033,-0.15,0.421,1.0,0.463,-0.105,-0.232,-0.028,-0.029,-0.214,0.26,0.08,0.076,-0.195,-0.22,0.095,-0.045
Goal 5 Score,-0.164,0.509,0.016,0.463,1.0,-0.093,0.385,-0.077,0.314,0.16,0.234,-0.323,0.302,0.531,0.102,-0.628,0.024
Goal 6 Score,-0.121,0.565,0.192,-0.105,-0.093,1.0,0.287,-0.411,0.526,0.338,0.597,0.151,0.445,0.642,-0.497,0.035,0.047
Goal 7 Score,-0.536,0.099,0.633,-0.232,0.385,0.287,1.0,-0.487,0.179,0.216,-0.047,0.415,0.365,-0.265,-0.415,0.068,0.388
Goal 8 Score,-0.826,0.807,0.74,-0.028,-0.077,-0.411,-0.487,1.0,0.81,0.658,0.562,0.405,0.837,0.586,-0.853,-0.187,0.416
Goal 9 Score,0.675,-0.789,-0.574,-0.029,0.314,0.526,0.179,0.81,1.0,-0.421,-0.574,-0.321,-0.903,-0.663,0.752,0.418,-0.238
Goal 10 Score,0.604,-0.655,-0.457,-0.214,0.16,0.338,0.216,0.658,-0.421,1.0,-0.457,-0.242,-0.547,-0.502,0.547,0.234,-0.392
Goal 11 Score,0.372,-0.709,-0.421,0.26,0.234,0.597,-0.047,0.562,-0.574,-0.457,1.0,-0.28,-0.577,-0.638,0.567,0.245,-0.017
Goal 12 Score,0.15,-0.236,-0.25,0.08,-0.323,0.151,0.415,0.405,-0.321,-0.242,-0.28,1.0,-0.238,0.097,0.33,-0.128,-0.159
Goal 13 Score,0.823,-0.801,-0.795,0.076,0.302,0.445,0.365,0.837,-0.903,-0.547,-0.577,-0.238,1.0,-0.583,0.762,0.488,-0.308
Goal 14 Score,0.443,-0.819,-0.274,-0.195,0.531,0.642,-0.265,0.586,-0.663,-0.502,-0.638,0.097,-0.583,1.0,0.586,0.22,-0.006
Goal 15 Score,-0.759,0.66,0.699,-0.22,0.102,-0.497,-0.415,-0.853,0.752,0.547,0.567,0.33,0.762,0.586,1.0,0.031,0.273
Goal 16 Score,-0.326,0.382,0.335,0.095,-0.628,0.035,0.068,-0.187,0.418,0.234,0.245,-0.128,0.488,0.22,0.031,1.0,0.109
Goal 17 Score,0.356,-0.269,-0.298,-0.045,0.024,0.047,0.388,0.416,-0.238,-0.392,-0.017,-0.159,-0.308,-0.006,0.273,0.109,1.0
