,Goal 1 Score,Goal 2 Score,Goal 3 Score,Goal 4 Score,Goal 5 Score,Goal 6 Score,Goal 7 Score,Goal 8 Score,Goal 9 Score,Goal 10 Score,Goal 11 Score,Goal 12 Score,Goal 13 Score,Goal 14 Score,Goal 15 Score,Goal 16 Score,Goal 17 Score
Goal 1 Score,1.0,-0.84,0.43,-0.473,0.655,-0.521,0.927,0.893,-0.109,-0.311,-0.627,-0.676,0.509,-0.351,0.88,0.352,0.9
Goal 2 Score,-0.84,1.0,0.207,-0.543,0.627,-0.436,0.869,0.827,0.085,-0.463,-0.547,-0.561,0.342,-0.425,0.778,0.516,0.834
Goal 3 Score,0.43,0.207,1.0,0.411,-0.539,0.184,-0.32,-0.183,0.636,0.408,0.628,0.395,-0.287,0.221,-0.642,-0.406,-0.275
Goal 4 Score,-0.473,-0.543,0.411,1.0,0.771,-0.03,0.646,0.409,-0.324,-0.46,-0.59,-0.704,0.439,-0.28,0.563,0.533,0.601
Goal 5 Score,0.655,0.627,-0.539,0.771,1.0,0.283,-0.689,-0.548,0.316,0.452,0.755,0.753,-0.382,0.586,-0.789,-0.594,-0.633
Goal 6 Score,-0.521,-0.436,0.184,-0.03,0.283,1.0,0.469,0.684,0.219,0.221,-0.092,-0.136,0.272,0.003,0.395,-0.205,0.542
Goal 7 Score,0.927,0.869,-0.32,0.646,-0.689,0.469,1.0,-0.898,0.131,0.391,0.693,0.763,-0.635,0.322,-0.828,-0.38,-0.961
Goal 8 Score,0.893,0.827,-0.183,0.409,-0.548,0.684,-0.898,1.0,-0.079,0.179,0.477,0.566,-0.536,0.243,-0.728,-0.158,-0.926
Goal 9 Score,-0.109,0.085,0.636,-0.324,0.316,0.219,0.131,-0.079,1.0,-0.403,-0.537,-0.326,0.177,-0.215,0.323,0.349,0.064
Goal 10 Score,-0.311,-0.463,0.408,-0.46,0.452,0.221,0.391,0.179,-0.403,1.0,-0.739,-0.472,0.119,-0.577,0.599,0.88,0.245
Goal 11 Score,-0.627,-0.547,0.628,-0.59,0.755,-0.092,0.693,0.477,-0.537,-0.739,1.0,-0.799,0.554,-0.566,0.824,0.679,0.593
Goal 12 Score,-0.676,-0.561,0.395,-0.704,0.753,-0.136,0.763,0.566,-0.326,-0.472,-0.799,1.0,0.738,-0.446,0.721,0.456,0.682
Goal 13 Score,0.509,0.342,-0.287,0.439,-0.382,0.272,-0.635,-0.536,0.177,0.119,0.554,0.738,1.0,-0.064,-0.436,0.028,-0.651
Goal 14 Score,-0.351,-0.425,0.221,-0.28,0.586,0.003,0.322,0.243,-0.215,-0.577,-0.566,-0.446,-0.064,1.0,0.556,0.625,0.211
Goal 15 Score,0.88,0.778,-0.642,0.563,-0.789,0.395,-0.828,-0.728,0.323,0.599,0.824,0.721,-0.436,0.556,1.0,-0.64,-0.754
Goal 16 Score,0.352,0.516,-0.406,0.533,-0.594,-0.205,-0.38,-0.158,0.349,0.88,0.679,0.456,0.028,0.625,-0.64,1.0,-0.234
Goal 17 Score,0.9,0.834,-0.275,0.601,-0.633,0.542,-0.961,-0.926,0.064,0.245,0.593,0.682,-0.651,0.211,-0.754,-0.234,1.0
