,Goal 1 Score,Goal 2 Score,Goal 3 Score,Goal 4 Score,Goal 5 Score,Goal 6 Score,Goal 7 Score,Goal 8 Score,Goal 9 Score,Goal 10 Score,Goal 11 Score,Goal 12 Score,Goal 13 Score,Goal 14 Score,Goal 15 Score,Goal 16 Score,Goal 17 Score
Goal 1 Score,1.0,0.794,0.331,-0.488,-0.798,-0.214,0.661,0.333,-0.721,-0.538,0.224,0.293,-0.505,-0.305,-0.323,0.554,0.752
Goal 2 Score,0.794,1.0,0.078,0.39,0.836,0.218,-0.717,-0.538,0.845,0.743,-0.053,-0.443,0.625,0.555,0.401,-0.748,-0.927
Goal 3 Score,0.331,0.078,1.0,-0.231,-0.189,0.643,0.423,0.579,-0.141,-0.101,0.252,0.593,-0.555,-0.33,0.173,-0.039,-0.039
Goal 4 Score,-0.488,0.39,-0.231,1.0,-0.575,0.5,0.759,0.386,-0.274,-0.073,0.763,0.61,-0.667,-0.026,0.012,-0.054,0.173
Goal 5 Score,-0.798,0.836,-0.189,-0.575,1.0,0.183,0.839,0.556,-0.851,-0.752,0.41,0.492,-0.751,-0.521,-0.021,0.544,0.755
Goal 6 Score,-0.214,0.218,0.643,0.5,0.183,1.0,-0.348,-0.206,-0.035,-0.147,-0.623,-0.4,0.41,0.056,-0.556,0.382,0.365
Goal 7 Score,0.661,-0.717,0.423,0.759,0.839,-0.348,1.0,-0.716,0.661,0.46,-0.457,-0.798,0.923,0.379,0.148,-0.404,-0.527
Goal 8 Score,0.333,-0.538,0.579,0.386,0.556,-0.206,-0.716,1.0,0.602,0.332,-0.149,-0.791,0.823,0.438,0.346,-0.293,-0.496
Goal 9 Score,-0.721,0.845,-0.141,-0.274,-0.851,-0.035,0.661,0.602,1.0,-0.762,0.076,0.379,-0.664,-0.679,-0.167,0.689,0.838
Goal 10 Score,-0.538,0.743,-0.101,-0.073,-0.752,-0.147,0.46,0.332,-0.762,1.0,-0.081,0.113,-0.393,-0.639,-0.022,0.698,0.782
Goal 11 Score,0.224,-0.053,0.252,0.763,0.41,-0.623,-0.457,-0.149,0.076,-0.081,1.0,-0.378,0.436,-0.162,-0.404,0.363,0.112
Goal 12 Score,0.293,-0.443,0.593,0.61,0.492,-0.4,-0.798,-0.791,0.379,0.113,-0.378,1.0,0.907,0.158,0.311,-0.254,-0.234
Goal 13 Score,-0.505,0.625,-0.555,-0.667,-0.751,0.41,0.923,0.823,-0.664,-0.393,0.436,0.907,1.0,-0.366,-0.192,0.354,0.447
Goal 14 Score,-0.305,0.555,-0.33,-0.026,-0.521,0.056,0.379,0.438,-0.679,-0.639,-0.162,0.158,-0.366,1.0,-0.01,0.532,0.61
Goal 15 Score,-0.323,0.401,0.173,0.012,-0.021,-0.556,0.148,0.346,-0.167,-0.022,-0.404,0.311,-0.192,-0.01,1.0,0.433,0.433
Goal 16 Score,0.554,-0.748,-0.039,-0.054,0.544,0.382,-0.404,-0.293,0.689,0.698,0.363,-0.254,0.354,0.532,0.433,1.0,-0.731
Goal 17 Score,0.752,-0.927,-0.039,0.173,0.755,0.365,-0.527,-0.496,0.838,0.782,0.112,-0.234,0.447,0.61,0.433,-0.731,1.0
