,Goal 1 Score,Goal 2 Score,Goal 3 Score,Goal 4 Score,Goal 5 Score,Goal 6 Score,Goal 7 Score,Goal 8 Score,Goal 9 Score,Goal 10 Score,Goal 11 Score,Goal 12 Score,Goal 13 Score,Goal 14 Score,Goal 15 Score,Goal 16 Score,Goal 17 Score
Goal 1 Score,1.0,-0.256,0.051,0.494,0.791,0.635,0.89,-0.901,-0.111,0.923,0.216,-0.259,-0.683,0.29,0.609,-0.715,0.773
Goal 2 Score,-0.256,1.0,-0.052,0.672,0.152,0.226,0.034,-0.273,0.479,0.447,-0.445,-0.053,0.122,0.664,-0.303,0.198,0.537
Goal 3 Score,0.051,-0.052,1.0,0.27,0.192,0.306,0.162,-0.022,0.225,-0.012,0.414,0.026,-0.143,-0.107,0.034,-0.196,0.169
Goal 4 Score,0.494,0.672,0.27,1.0,-0.397,-0.439,-0.274,0.562,-0.289,-0.651,0.338,0.17,0.218,-0.628,0.018,0.096,-0.77
Goal 5 Score,0.791,0.152,0.192,-0.397,1.0,-0.767,-0.859,0.795,0.289,-0.713,-0.35,0.249,0.645,-0.133,-0.717,0.816,-0.641
Goal 6 Score,0.635,0.226,0.306,-0.439,-0.767,1.0,-0.65,0.679,0.164,-0.566,-0.32,0.268,0.362,-0.236,-0.492,0.651,-0.524
Goal 7 Score,0.89,0.034,0.162,-0.274,-0.859,-0.65,1.0,0.858,0.214,-0.776,-0.492,0.339,0.727,-0.091,-0.718,0.902,-0.597
Goal 8 Score,-0.901,-0.273,-0.022,0.562,0.795,0.679,0.858,1.0,0.012,0.909,0.115,-0.453,-0.528,0.45,0.464,-0.682,0.751
Goal 9 Score,-0.111,0.479,0.225,-0.289,0.289,0.164,0.214,0.012,1.0,-0.092,0.375,-0.269,-0.315,-0.353,0.508,-0.449,-0.122
Goal 10 Score,0.923,0.447,-0.012,-0.651,-0.713,-0.566,-0.776,0.909,-0.092,1.0,0.015,0.281,0.567,-0.496,-0.402,0.559,-0.846
Goal 11 Score,0.216,-0.445,0.414,0.338,-0.35,-0.32,-0.492,0.115,0.375,0.015,1.0,0.08,0.398,0.548,-0.588,0.697,0.089
Goal 12 Score,-0.259,-0.053,0.026,0.17,0.249,0.268,0.339,-0.453,-0.269,0.281,0.08,1.0,0.128,0.368,-0.069,-0.361,0.159
Goal 13 Score,-0.683,0.122,-0.143,0.218,0.645,0.362,0.727,-0.528,-0.315,0.567,0.398,0.128,1.0,-0.154,0.729,-0.706,0.492
Goal 14 Score,0.29,0.664,-0.107,-0.628,-0.133,-0.236,-0.091,0.45,-0.353,-0.496,0.548,0.368,-0.154,1.0,0.386,-0.149,-0.49
Goal 15 Score,0.609,-0.303,0.034,0.018,-0.717,-0.492,-0.718,0.464,0.508,-0.402,-0.588,-0.069,0.729,0.386,1.0,0.805,-0.284
Goal 16 Score,-0.715,0.198,-0.196,0.096,0.816,0.651,0.902,-0.682,-0.449,0.559,0.697,-0.361,-0.706,-0.149,0.805,1.0,0.396
Goal 17 Score,0.773,0.537,0.169,-0.77,-0.641,-0.524,-0.597,0.751,-0.122,-0.846,0.089,0.159,0.492,-0.49,-0.284,0.396,1.0
