,Goal 1 Score,Goal 2 Score,Goal 3 Score,Goal 4 Score,Goal 5 Score,Goal 6 Score,Goal 7 Score,Goal 8 Score,Goal 9 Score,Goal 10 Score,Goal 11 Score,Goal 12 Score,Goal 13 Score,Goal 14 Score,Goal 15 Score,Goal 16 Score,Goal 17 Score
Goal 1 Score,1.0,0.114,0.682,-0.67,-0.53,0.611,0.609,-0.613,-0.106,-0.482,-0.309,-0.279,-0.138,-0.296,-0.472,0.219,0.258
Goal 2 Score,0.114,1.0,0.278,0.113,0.334,-0.005,-0.202,-0.084,0.334,-0.286,-0.407,0.356,-0.325,0.121,0.149,0.177,-0.262
Goal 3 Score,0.682,0.278,1.0,0.782,0.069,-0.291,-0.181,0.489,-0.09,0.437,0.664,0.133,0.163,-0.043,0.126,-0.011,0.144
Goal 4 Score,-0.67,0.113,0.782,1.0,-0.249,0.315,0.371,-0.518,-0.147,-0.233,-0.389,-0.471,-0.019,0.017,-0.209,-0.115,0.01
Goal 5 Score,-0.53,0.334,0.069,-0.249,1.0,0.496,0.559,-0.333,0.005,-0.148,0.128,-0.388,0.245,-0.333,-0.392,0.035,0.487
Goal 6 Score,0.611,-0.005,-0.291,0.315,0.496,1.0,-0.507,0.547,0.082,0.456,0.371,0.001,0.22,0.469,0.493,-0.43,-0.527
Goal 7 Score,0.609,-0.202,-0.181,0.371,0.559,-0.507,1.0,0.768,-0.139,0.619,-0.101,0.024,0.42,0.673,0.733,-0.162,-0.284
Goal 8 Score,-0.613,-0.084,0.489,-0.518,-0.333,0.547,0.768,1.0,0.21,-0.74,-0.152,0.054,-0.589,-0.613,-0.753,0.238,0.123
Goal 9 Score,-0.106,0.334,-0.09,-0.147,0.005,0.082,-0.139,0.21,1.0,0.528,-0.027,-0.648,0.189,0.308,0.166,-0.171,0.225
Goal 10 Score,-0.482,-0.286,0.437,-0.233,-0.148,0.456,0.619,-0.74,0.528,1.0,-0.225,0.52,-0.697,-0.669,-0.646,0.463,0.043
Goal 11 Score,-0.309,-0.407,0.664,-0.389,0.128,0.371,-0.101,-0.152,-0.027,-0.225,1.0,0.026,-0.108,0.165,0.119,0.287,0.027
Goal 12 Score,-0.279,0.356,0.133,-0.471,-0.388,0.001,0.024,0.054,-0.648,0.52,0.026,1.0,0.559,0.405,0.187,-0.443,0.083
Goal 13 Score,-0.138,-0.325,0.163,-0.019,0.245,0.22,0.42,-0.589,0.189,-0.697,-0.108,0.559,1.0,-0.595,-0.528,0.248,-0.052
Goal 14 Score,-0.296,0.121,-0.043,0.017,-0.333,0.469,0.673,-0.613,0.308,-0.669,0.165,0.405,-0.595,1.0,-0.761,0.3,0.384
Goal 15 Score,-0.472,0.149,0.126,-0.209,-0.392,0.493,0.733,-0.753,0.166,-0.646,0.119,0.187,-0.528,-0.761,1.0,0.276,0.454
Goal 16 Score,0.219,0.177,-0.011,-0.115,0.035,-0.43,-0.162,0.238,-0.171,0.463,0.287,-0.443,0.248,0.3,0.276,1.0,-0.186
Goal 17 Score,0.258,-0.262,0.144,0.01,0.487,-0.527,-0.284,0.123,0.225,0.043,0.027,0.083,-0.052,0.384,0.454,-0.186,1.0
