,Goal 1 Score,Goal 2 Score,Goal 3 Score,Goal 4 Score,Goal 5 Score,Goal 6 Score,Goal 7 Score,Goal 8 Score,Goal 9 Score,Goal 10 Score,Goal 11 Score,Goal 12 Score,Goal 13 Score,Goal 14 Score,Goal 15 Score,Goal 16 Score,Goal 17 Score
Goal 1 Score,1.0,-0.624,0.935,0.214,0.762,0.756,-0.758,-0.126,-0.908,0.869,-0.413,-0.89,0.762,0.42,-0.344,-0.755,0.488
Goal 2 Score,-0.624,1.0,0.543,0.206,0.664,0.502,-0.296,0.359,-0.454,0.508,-0.611,-0.503,0.469,0.133,-0.045,-0.346,0.532
Goal 3 Score,0.935,0.543,1.0,-0.16,-0.59,-0.616,0.853,0.39,0.787,-0.906,0.156,0.936,-0.849,-0.657,0.536,0.914,-0.216
Goal 4 Score,0.214,0.206,-0.16,1.0,0.017,-0.266,0.375,0.093,0.233,0.031,0.338,0.124,0.08,0.002,-0.246,0.046,-0.368
Goal 5 Score,0.762,0.664,-0.59,0.017,1.0,-0.579,0.369,-0.357,0.749,-0.618,0.705,0.584,-0.555,-0.059,0.094,0.327,-0.649
Goal 6 Score,0.756,0.502,-0.616,-0.266,-0.579,1.0,0.634,-0.048,0.737,-0.539,0.495,0.479,-0.454,0.012,0.003,0.389,-0.527
Goal 7 Score,-0.758,-0.296,0.853,0.375,0.369,0.634,1.0,-0.565,-0.663,0.654,-0.057,-0.723,0.632,0.547,-0.399,-0.755,0.16
Goal 8 Score,-0.126,0.359,0.39,0.093,-0.357,-0.048,-0.565,1.0,0.013,0.308,0.705,-0.38,0.345,0.714,-0.624,-0.61,-0.593
Goal 9 Score,-0.908,-0.454,0.787,0.233,0.749,0.737,-0.663,0.013,1.0,0.69,-0.519,-0.742,0.55,0.206,-0.121,-0.541,0.633
Goal 10 Score,0.869,0.508,-0.906,0.031,-0.618,-0.539,0.654,0.308,0.69,1.0,0.088,0.925,-0.937,-0.681,0.677,0.887,-0.078
Goal 11 Score,-0.413,-0.611,0.156,0.338,0.705,0.495,-0.057,0.705,-0.519,0.088,1.0,-0.111,0.024,-0.42,0.486,0.194,0.867
Goal 12 Score,-0.89,-0.503,0.936,0.124,0.584,0.479,-0.723,-0.38,-0.742,0.925,-0.111,1.0,0.867,0.729,-0.642,-0.898,0.169
Goal 13 Score,0.762,0.469,-0.849,0.08,-0.555,-0.454,0.632,0.345,0.55,-0.937,0.024,0.867,1.0,-0.717,0.728,0.85,0.072
Goal 14 Score,0.42,0.133,-0.657,0.002,-0.059,0.012,0.547,0.714,0.206,-0.681,-0.42,0.729,-0.717,1.0,0.896,0.832,0.437
Goal 15 Score,-0.344,-0.045,0.536,-0.246,0.094,0.003,-0.399,-0.624,-0.121,0.677,0.486,-0.642,0.728,0.896,1.0,-0.737,-0.522
Goal 16 Score,-0.755,-0.346,0.914,0.046,0.327,0.389,-0.755,-0.61,-0.541,0.887,0.194,-0.898,0.85,0.832,-0.737,1.0,-0.129
Goal 17 Score,0.488,0.532,-0.216,-0.368,-0.649,-0.527,0.16,-0.593,0.633,-0.078,0.867,0.169,0.072,0.437,-0.522,-0.129,1.0
