,Goal 1 Score,Goal 2 Score,Goal 3 Score,Goal 4 Score,Goal 5 Score,Goal 6 Score,Goal 7 Score,Goal 8 Score,Goal 9 Score,Goal 10 Score,Goal 11 Score,Goal 12 Score,Goal 13 Score,Goal 14 Score,Goal 15 Score,Goal 16 Score,Goal 17 Score
Goal 1 Score,1.0,-0.622,0.347,-0.168,-0.44,0.754,0.64,-0.418,0.481,-0.454,-0.82,0.55,-0.591,0.275,0.365,0.655,0.693
Goal 2 Score,-0.622,1.0,0.292,0.015,-0.25,0.415,0.455,-0.298,0.357,-0.425,-0.803,0.449,-0.545,0.033,0.633,0.591,0.454
Goal 3 Score,0.347,0.292,1.0,0.845,0.527,-0.265,-0.502,0.449,-0.518,0.863,0.384,-0.568,0.465,-0.463,-0.537,-0.679,-0.43
Goal 4 Score,-0.168,0.015,0.845,1.0,-0.626,0.352,0.631,-0.637,0.672,-0.744,-0.18,0.658,-0.55,0.732,0.33,0.647,0.494
Goal 5 Score,-0.44,-0.25,0.527,-0.626,1.0,0.634,0.752,-0.655,0.715,-0.752,-0.375,0.874,-0.798,0.604,0.664,0.831,0.815
Goal 6 Score,0.754,0.415,-0.265,0.352,0.634,1.0,-0.749,0.544,-0.594,0.461,0.717,-0.768,0.76,-0.467,-0.393,-0.725,-0.872
Goal 7 Score,0.64,0.455,-0.502,0.631,0.752,-0.749,1.0,0.91,-0.913,0.612,0.693,-0.914,0.93,-0.838,-0.421,-0.884,-0.872
Goal 8 Score,-0.418,-0.298,0.449,-0.637,-0.655,0.544,0.91,1.0,0.944,-0.502,-0.493,0.803,-0.827,0.879,0.237,0.747,0.675
Goal 9 Score,0.481,0.357,-0.518,0.672,0.715,-0.594,-0.913,0.944,1.0,0.592,0.541,-0.847,0.836,-0.815,-0.338,-0.796,-0.717
Goal 10 Score,-0.454,-0.425,0.863,-0.744,-0.752,0.461,0.612,-0.502,0.592,1.0,-0.459,0.758,-0.653,0.431,0.791,0.855,0.61
Goal 11 Score,-0.82,-0.803,0.384,-0.18,-0.375,0.717,0.693,-0.493,0.541,-0.459,1.0,0.621,-0.677,0.31,0.473,0.722,0.731
Goal 12 Score,0.55,0.449,-0.568,0.658,0.874,-0.768,-0.914,0.803,-0.847,0.758,0.621,1.0,0.961,-0.723,-0.655,-0.952,-0.91
Goal 13 Score,-0.591,-0.545,0.465,-0.55,-0.798,0.76,0.93,-0.827,0.836,-0.653,-0.677,0.961,1.0,0.707,0.604,0.91,0.892
Goal 14 Score,0.275,0.033,-0.463,0.732,0.604,-0.467,-0.838,0.879,-0.815,0.431,0.31,-0.723,0.707,1.0,-0.088,-0.632,-0.616
Goal 15 Score,0.365,0.633,-0.537,0.33,0.664,-0.393,-0.421,0.237,-0.338,0.791,0.473,-0.655,0.604,-0.088,1.0,-0.736,-0.56
Goal 16 Score,0.655,0.591,-0.679,0.647,0.831,-0.725,-0.884,0.747,-0.796,0.855,0.722,-0.952,0.91,-0.632,-0.736,1.0,-0.885
Goal 17 Score,0.693,0.454,-0.43,0.494,0.815,-0.872,-0.872,0.675,-0.717,0.61,0.731,-0.91,0.892,-0.616,-0.56,-0.885,1.0
