,Goal 1 Score,Goal 2 Score,Goal 3 Score,Goal 4 Score,Goal 5 Score,Goal 6 Score,Goal 7 Score,Goal 8 Score,Goal 9 Score,Goal 10 Score,Goal 11 Score,Goal 12 Score,Goal 13 Score,Goal 14 Score,Goal 15 Score,Goal 16 Score,Goal 17 Score
Goal 1 Score,1.0,0.715,0.357,0.831,-0.611,-0.343,0.887,0.831,-0.78,0.672,-0.251,-0.311,0.062,0.403,0.681,-0.504,0.129
Goal 2 Score,0.715,1.0,-0.336,-0.596,0.329,0.635,-0.74,-0.62,0.837,-0.634,-0.042,0.477,-0.231,-0.666,-0.519,0.56,-0.007
Goal 3 Score,0.357,-0.336,1.0,0.088,0.034,0.271,-0.366,-0.53,0.592,-0.246,0.421,0.156,-0.093,-0.427,-0.425,0.31,0.467
Goal 4 Score,0.831,-0.596,0.088,1.0,0.663,0.354,-0.703,-0.602,0.53,-0.598,-0.028,0.228,-0.034,-0.329,-0.526,0.369,-0.316
Goal 5 Score,-0.611,0.329,0.034,0.663,1.0,-0.084,0.583,0.67,-0.397,0.103,-0.291,-0.325,0.143,0.109,0.328,-0.219,0.065
Goal 6 Score,-0.343,0.635,0.271,0.354,-0.084,1.0,0.469,0.356,-0.5,0.389,0.495,-0.608,0.397,0.792,0.341,-0.615,0.217
Goal 7 Score,0.887,-0.74,-0.366,-0.703,0.583,0.469,1.0,-0.882,0.845,-0.591,0.259,0.432,-0.137,-0.493,-0.697,0.494,-0.107
Goal 8 Score,0.831,-0.62,-0.53,-0.602,0.67,0.356,-0.882,1.0,0.851,-0.413,0.408,0.372,-0.113,-0.411,-0.71,0.402,0.139
Goal 9 Score,-0.78,0.837,0.592,0.53,-0.397,-0.5,0.845,0.851,1.0,0.627,-0.196,-0.322,0.018,0.602,0.699,-0.4,-0.22
Goal 10 Score,0.672,-0.634,-0.246,-0.598,0.103,0.389,-0.591,-0.413,0.627,1.0,-0.119,0.001,0.172,-0.539,-0.489,0.387,-0.086
Goal 11 Score,-0.251,-0.042,0.421,-0.028,-0.291,0.495,0.259,0.408,-0.196,-0.119,1.0,0.036,0.055,-0.199,0.177,0.141,-0.341
Goal 12 Score,-0.311,0.477,0.156,0.228,-0.325,-0.608,0.432,0.372,-0.322,0.001,0.036,1.0,0.867,0.564,0.012,-0.708,0.273
Goal 13 Score,0.062,-0.231,-0.093,-0.034,0.143,0.397,-0.137,-0.113,0.018,0.172,0.055,0.867,1.0,-0.401,0.22,0.533,-0.223
Goal 14 Score,0.403,-0.666,-0.427,-0.329,0.109,0.792,-0.493,-0.411,0.602,-0.539,-0.199,0.564,-0.401,1.0,-0.231,0.528,0.051
Goal 15 Score,0.681,-0.519,-0.425,-0.526,0.328,0.341,-0.697,-0.71,0.699,-0.489,0.177,0.012,0.22,-0.231,1.0,0.236,-0.009
Goal 16 Score,-0.504,0.56,0.31,0.369,-0.219,-0.615,0.494,0.402,-0.4,0.387,0.141,-0.708,0.533,0.528,0.236,1.0,0.318
Goal 17 Score,0.129,-0.007,0.467,-0.316,0.065,0.217,-0.107,0.139,-0.22,-0.086,-0.341,0.273,-0.223,0.051,-0.009,0.318,1.0
