,Goal 1 Score,Goal 2 Score,Goal 3 Score,Goal 4 Score,Goal 5 Score,Goal 6 Score,Goal 7 Score,Goal 8 Score,Goal 9 Score,Goal 10 Score,Goal 11 Score,Goal 12 Score,Goal 13 Score,Goal 14 Score,Goal 15 Score,Goal 16 Score,Goal 17 Score
Goal 1 Score,1.0,-0.407,-0.321,0.649,-0.666,0.164,0.368,-0.405,0.231,-0.502,0.426,0.333,-0.426,0.612,0.031,0.15,0.313
Goal 2 Score,-0.407,1.0,-0.657,0.788,-0.671,-0.246,0.472,-0.572,0.844,-0.51,0.792,0.574,-0.191,0.733,0.098,0.029,0.289
Goal 3 Score,-0.321,-0.657,1.0,0.557,-0.38,0.084,0.584,-0.627,0.769,-0.165,0.823,0.341,-0.011,0.419,-0.257,-0.038,-0.038
Goal 4 Score,0.649,0.788,0.557,1.0,0.962,0.35,-0.577,0.645,-0.706,0.647,-0.797,-0.575,0.587,-0.943,-0.13,0.096,-0.431
Goal 5 Score,-0.666,-0.671,-0.38,0.962,1.0,-0.393,0.542,-0.549,0.562,-0.685,0.691,0.524,-0.676,0.934,0.211,-0.099,0.493
Goal 6 Score,0.164,-0.246,0.084,0.35,-0.393,1.0,0.42,-0.148,0.372,-0.092,0.297,0.059,-0.435,0.339,0.136,-0.462,0.182
Goal 7 Score,0.368,0.472,0.584,-0.577,0.542,0.42,1.0,0.387,-0.563,0.021,-0.601,-0.069,0.45,-0.467,0.238,0.427,0.12
Goal 8 Score,-0.405,-0.572,-0.627,0.645,-0.549,-0.148,0.387,1.0,0.763,-0.578,0.729,0.72,-0.28,0.634,0.253,0.214,0.483
Goal 9 Score,0.231,0.844,0.769,-0.706,0.562,0.372,-0.563,0.763,1.0,0.337,-0.877,-0.572,0.202,-0.598,0.024,0.137,-0.203
Goal 10 Score,-0.502,-0.51,-0.165,0.647,-0.685,-0.092,0.021,-0.578,0.337,1.0,0.414,0.812,-0.317,0.783,0.65,0.594,0.853
Goal 11 Score,0.426,0.792,0.823,-0.797,0.691,0.297,-0.601,0.729,-0.877,0.414,1.0,-0.496,0.269,-0.703,0.061,0.133,-0.258
Goal 12 Score,0.333,0.574,0.341,-0.575,0.524,0.059,-0.069,0.72,-0.572,0.812,-0.496,1.0,0.265,-0.643,-0.605,-0.555,-0.78
Goal 13 Score,-0.426,-0.191,-0.011,0.587,-0.676,-0.435,0.45,-0.28,0.202,-0.317,0.269,0.265,1.0,0.539,0.133,-0.353,0.316
Goal 14 Score,0.612,0.733,0.419,-0.943,0.934,0.339,-0.467,0.634,-0.598,0.783,-0.703,-0.643,0.539,1.0,-0.277,-0.102,-0.576
Goal 15 Score,0.031,0.098,-0.257,-0.13,0.211,0.136,0.238,0.253,0.024,0.65,0.061,-0.605,0.133,-0.277,1.0,-0.599,-0.748
Goal 16 Score,0.15,0.029,-0.038,0.096,-0.099,-0.462,0.427,0.214,0.137,0.594,0.133,-0.555,-0.353,-0.102,-0.599,1.0,-0.558
Goal 17 Score,0.313,0.289,-0.038,-0.431,0.493,0.182,0.12,0.483,-0.203,0.853,-0.258,-0.78,0.316,-0.576,-0.748,-0.558,1.0
