,Goal 1 Score,Goal 2 Score,Goal 3 Score,Goal 4 Score,Goal 5 Score,Goal 6 Score,Goal 7 Score,Goal 8 Score,Goal 9 Score,Goal 10 Score,Goal 11 Score,Goal 12 Score,Goal 13 Score,Goal 14 Score,Goal 15 Score,Goal 16 Score,Goal 17 Score
Goal 1 Score,1.0,-0.32,0.361,0.559,-0.21,0.185,0.119,-0.91,0.374,0.854,-0.345,0.038,0.329,-0.35,0.161,0.188,0.828
Goal 2 Score,-0.32,1.0,0.297,-0.23,-0.612,-0.37,0.584,-0.265,0.04,0.296,-0.257,-0.53,0.556,0.516,0.559,-0.28,0.366
Goal 3 Score,0.361,0.297,1.0,0.166,-0.227,-0.137,0.228,0.396,-0.212,-0.186,-0.291,-0.165,0.04,-0.012,0.191,-0.08,-0.027
Goal 4 Score,0.559,-0.23,0.166,1.0,0.082,-0.033,-0.025,0.434,-0.436,-0.503,0.477,-0.248,-0.143,0.592,-0.107,-0.309,-0.424
Goal 5 Score,-0.21,-0.612,-0.227,0.082,1.0,-0.804,0.98,-0.007,-0.274,0.184,-0.689,-0.872,0.93,0.427,0.963,-0.666,0.439
Goal 6 Score,0.185,-0.37,-0.137,-0.033,-0.804,1.0,0.869,0.39,-0.277,-0.213,-0.541,-0.79,0.798,0.446,0.871,-0.729,0.006
Goal 7 Score,0.119,0.584,0.228,-0.025,0.98,0.869,1.0,-0.076,0.261,-0.1,0.719,0.869,-0.922,-0.417,-0.987,0.691,-0.379
Goal 8 Score,-0.91,-0.265,0.396,0.434,-0.007,0.39,-0.076,1.0,0.474,0.828,-0.172,0.228,0.106,-0.356,-0.027,0.372,0.784
Goal 9 Score,0.374,0.04,-0.212,-0.436,-0.274,-0.277,0.261,0.474,1.0,-0.312,0.201,-0.597,0.261,0.499,0.176,-0.67,-0.326
Goal 10 Score,0.854,0.296,-0.186,-0.503,0.184,-0.213,-0.1,0.828,-0.312,1.0,0.262,-0.077,-0.237,0.206,-0.134,-0.245,-0.747
Goal 11 Score,-0.345,-0.257,-0.291,0.477,-0.689,-0.541,0.719,-0.172,0.201,0.262,1.0,-0.363,0.631,-0.211,0.766,-0.173,0.592
Goal 12 Score,0.038,-0.53,-0.165,-0.248,-0.872,-0.79,0.869,0.228,-0.597,-0.077,-0.363,1.0,0.864,0.657,0.806,-0.895,0.14
Goal 13 Score,0.329,0.556,0.04,-0.143,0.93,0.798,-0.922,0.106,0.261,-0.237,0.631,0.864,1.0,-0.319,-0.918,0.709,-0.476
Goal 14 Score,-0.35,0.516,-0.012,0.592,0.427,0.446,-0.417,-0.356,0.499,0.206,-0.211,0.657,-0.319,1.0,-0.327,0.599,0.312
Goal 15 Score,0.161,0.559,0.191,-0.107,0.963,0.871,-0.987,-0.027,0.176,-0.134,0.766,0.806,-0.918,-0.327,1.0,0.628,-0.418
Goal 16 Score,0.188,-0.28,-0.08,-0.309,-0.666,-0.729,0.691,0.372,-0.67,-0.245,-0.173,-0.895,0.709,0.599,0.628,1.0,-0.089
Goal 17 Score,0.828,0.366,-0.027,-0.424,0.439,0.006,-0.379,0.784,-0.326,-0.747,0.592,0.14,-0.476,0.312,-0.418,-0.089,1.0
