,Goal 1 Score,Goal 2 Score,Goal 3 Score,Goal 4 Score,Goal 5 Score,Goal 6 Score,Goal 7 Score,Goal 8 Score,Goal 9 Score,Goal 10 Score,Goal 11 Score,Goal 12 Score,Goal 13 Score,Goal 14 Score,Goal 15 Score,Goal 16 Score,Goal 17 Score
Goal 1 Score,1.0,0.139,-0.004,0.182,-0.255,0.394,-0.099,-0.126,0.102,0.02,0.141,0.129,-0.205,0.184,0.062,0.034,0.032
Goal 2 Score,0.139,1.0,0.664,-0.691,0.338,0.339,0.051,0.004,-0.093,-0.434,-0.208,-0.354,0.206,-0.615,0.315,-0.585,-0.622
Goal 3 Score,-0.004,0.664,1.0,0.847,-0.688,-0.447,0.541,0.11,0.298,0.542,0.736,0.265,-0.334,0.607,-0.171,0.199,0.149
Goal 4 Score,0.182,-0.691,0.847,1.0,0.843,0.3,-0.226,-0.305,-0.456,-0.21,-0.461,-0.615,0.569,-0.465,-0.148,-0.46,-0.166
Goal 5 Score,-0.255,0.338,-0.688,0.843,1.0,-0.112,0.302,0.517,0.46,-0.078,0.556,0.581,-0.664,0.399,0.308,0.184,-0.214
Goal 6 Score,0.394,0.339,-0.447,0.3,-0.112,1.0,0.56,0.243,-0.217,0.393,0.22,-0.198,0.158,0.249,-0.243,-0.056,0.238
Goal 7 Score,-0.099,0.051,0.541,-0.226,0.302,0.56,1.0,-0.139,0.158,-0.434,-0.636,0.353,-0.004,-0.25,0.111,0.561,0.279
Goal 8 Score,-0.126,0.004,0.11,-0.305,0.517,0.243,-0.139,1.0,0.09,0.549,-0.005,-0.371,0.469,-0.123,-0.257,0.087,0.311
Goal 9 Score,0.102,-0.093,0.298,-0.456,0.46,-0.217,0.158,0.09,1.0,0.128,-0.21,-0.708,0.502,0.067,-0.495,-0.404,0.229
Goal 10 Score,0.02,-0.434,0.542,-0.21,-0.078,0.393,-0.434,0.549,0.128,1.0,-0.436,0.413,-0.41,-0.365,0.509,0.038,-0.517
Goal 11 Score,0.141,-0.208,0.736,-0.461,0.556,0.22,-0.636,-0.005,-0.21,-0.436,1.0,0.066,0.123,-0.459,0.254,0.29,0.31
Goal 12 Score,0.129,-0.354,0.265,-0.615,0.581,-0.198,0.353,-0.371,-0.708,0.413,0.066,1.0,0.83,-0.103,-0.516,-0.636,0.041
Goal 13 Score,-0.205,0.206,-0.334,0.569,-0.664,0.158,-0.004,0.469,0.502,-0.41,0.123,0.83,1.0,0.192,0.474,0.29,-0.262
Goal 14 Score,0.184,-0.615,0.607,-0.465,0.399,0.249,-0.25,-0.123,0.067,-0.365,-0.459,-0.103,0.192,1.0,0.471,-0.193,-0.208
Goal 15 Score,0.062,0.315,-0.171,-0.148,0.308,-0.243,0.111,-0.257,-0.495,0.509,0.254,-0.516,0.474,0.471,1.0,-0.039,0.339
Goal 16 Score,0.034,-0.585,0.199,-0.46,0.184,-0.056,0.561,0.087,-0.404,0.038,0.29,-0.636,0.29,-0.193,-0.039,1.0,-0.522
Goal 17 Score,0.032,-0.622,0.149,-0.166,-0.214,0.238,0.279,0.311,0.229,-0.517,0.31,0.041,-0.262,-0.208,0.339,-0.522,1.0
