,Goal 1 Score,Goal 2 Score,Goal 3 Score,Goal 4 Score,Goal 5 Score,Goal 6 Score,Goal 7 Score,Goal 8 Score,Goal 9 Score,Goal 10 Score,Goal 11 Score,Goal 12 Score,Goal 13 Score,Goal 14 Score,Goal 15 Score,Goal 16 Score,Goal 17 Score
Goal 1 Score,1.0,0.117,0.728,-0.157,0.688,0.089,-0.273,0.078,-0.416,0.531,0.22,0.769,-0.753,-0.151,0.143,0.269,-0.188
Goal 2 Score,0.117,1.0,-0.333,0.93,-0.548,-0.242,-0.249,-0.875,0.817,-0.667,0.255,0.151,0.24,0.839,0.323,0.586,0.708
Goal 3 Score,0.728,-0.333,1.0,0.444,-0.564,0.198,0.324,-0.131,0.444,-0.42,-0.249,-0.457,0.483,0.152,-0.401,0.14,0.067
Goal 4 Score,-0.157,0.93,0.444,1.0,0.599,0.233,0.253,0.879,-0.862,0.719,-0.153,-0.102,-0.263,-0.762,-0.183,-0.618,-0.701
Goal 5 Score,0.688,-0.548,-0.564,0.599,1.0,-0.087,0.059,-0.571,0.801,-0.871,-0.149,-0.653,0.843,0.516,0.061,0.068,0.682
Goal 6 Score,0.089,-0.242,0.198,0.233,-0.087,1.0,-0.416,-0.363,0.351,-0.264,0.467,0.079,0.053,0.261,0.495,-0.057,0.34
Goal 7 Score,-0.273,-0.249,0.324,0.253,0.059,-0.416,1.0,-0.347,0.285,-0.254,0.753,0.314,-0.169,0.097,0.091,0.301,0.407
Goal 8 Score,0.078,-0.875,-0.131,0.879,-0.571,-0.363,-0.347,1.0,0.834,-0.744,0.261,0.115,0.268,0.878,0.434,0.531,0.853
Goal 9 Score,-0.416,0.817,0.444,-0.862,0.801,0.351,0.285,0.834,1.0,0.906,-0.107,0.147,-0.534,-0.668,-0.173,-0.431,-0.841
Goal 10 Score,0.531,-0.667,-0.42,0.719,-0.871,-0.264,-0.254,-0.744,0.906,1.0,0.019,-0.357,0.66,0.595,0.131,0.353,0.845
Goal 11 Score,0.22,0.255,-0.249,-0.153,-0.149,0.467,0.753,0.261,-0.107,0.019,1.0,-0.239,0.215,-0.194,-0.3,-0.007,-0.199
Goal 12 Score,0.769,0.151,-0.457,-0.102,-0.653,0.079,0.314,0.115,0.147,-0.357,-0.239,1.0,0.804,-0.052,-0.159,-0.533,0.068
Goal 13 Score,-0.753,0.24,0.483,-0.263,0.843,0.053,-0.169,0.268,-0.534,0.66,0.215,0.804,1.0,-0.299,-0.008,0.113,-0.439
Goal 14 Score,-0.151,0.839,0.152,-0.762,0.516,0.261,0.097,0.878,-0.668,0.595,-0.194,-0.052,-0.299,1.0,-0.509,-0.388,-0.69
Goal 15 Score,0.143,0.323,-0.401,-0.183,0.061,0.495,0.091,0.434,-0.173,0.131,-0.3,-0.159,-0.008,-0.509,1.0,0.066,-0.358
Goal 16 Score,0.269,0.586,0.14,-0.618,0.068,-0.057,0.301,0.531,-0.431,0.353,-0.007,-0.533,0.113,-0.388,0.066,1.0,-0.364
Goal 17 Score,-0.188,0.708,0.067,-0.701,0.682,0.34,0.407,0.853,-0.841,0.845,-0.199,0.068,-0.439,-0.69,-0.358,-0.364,1.0
