,Goal 1 Score,Goal 2 Score,Goal 3 Score,Goal 4 Score,Goal 5 Score,Goal 6 Score,Goal 7 Score,Goal 8 Score,Goal 9 Score,Goal 10 Score,Goal 11 Score,Goal 12 Score,Goal 13 Score,Goal 14 Score,Goal 15 Score,Goal 16 Score,Goal 17 Score
Goal 1 Score,1.0,-0.94,-0.736,-0.576,0.769,0.818,0.931,0.938,0.894,-0.636,-0.409,-0.499,-0.766,0.196,0.883,0.86,0.672
Goal 2 Score,-0.94,1.0,-0.738,-0.705,0.853,0.821,0.942,0.948,0.931,-0.741,-0.441,-0.46,-0.774,0.269,0.892,0.931,0.656
Goal 3 Score,-0.736,-0.738,1.0,-0.218,0.425,0.577,0.738,0.762,0.805,-0.363,-0.06,-0.289,-0.603,0.314,0.52,0.585,0.593
Goal 4 Score,-0.576,-0.705,-0.218,1.0,0.843,0.743,0.661,0.575,0.532,-0.768,-0.499,-0.459,-0.563,0.084,0.763,0.826,0.329
Goal 5 Score,0.769,0.853,0.425,0.843,1.0,-0.761,-0.779,-0.775,-0.74,0.736,0.567,0.518,0.68,-0.133,-0.896,-0.9,-0.437
Goal 6 Score,0.818,0.821,0.577,0.743,-0.761,1.0,-0.774,-0.705,-0.684,0.828,0.463,0.498,0.749,0.018,-0.854,-0.902,-0.386
Goal 7 Score,0.931,0.942,0.738,0.661,-0.779,-0.774,1.0,-0.95,-0.893,0.616,0.563,0.545,0.624,-0.392,-0.817,-0.837,-0.808
Goal 8 Score,0.938,0.948,0.762,0.575,-0.775,-0.705,-0.95,1.0,-0.931,0.587,0.453,0.486,0.662,-0.341,-0.812,-0.817,-0.768
Goal 9 Score,0.894,0.931,0.805,0.532,-0.74,-0.684,-0.893,-0.931,1.0,0.554,0.333,0.439,0.657,-0.424,-0.765,-0.791,-0.702
Goal 10 Score,-0.636,-0.741,-0.363,-0.768,0.736,0.828,0.616,0.587,0.554,1.0,-0.451,-0.322,-0.745,-0.223,0.794,0.896,0.142
Goal 11 Score,-0.409,-0.441,-0.06,-0.499,0.567,0.463,0.563,0.453,0.333,-0.451,1.0,-0.571,-0.056,0.189,0.486,0.472,0.493
Goal 12 Score,-0.499,-0.46,-0.289,-0.459,0.518,0.498,0.545,0.486,0.439,-0.322,-0.571,1.0,-0.071,0.236,0.511,0.458,0.446
Goal 13 Score,-0.766,-0.774,-0.603,-0.563,0.68,0.749,0.624,0.662,0.657,-0.745,-0.056,-0.071,1.0,-0.207,0.802,0.835,0.185
Goal 14 Score,0.196,0.269,0.314,0.084,-0.133,0.018,-0.392,-0.341,-0.424,-0.223,0.189,0.236,-0.207,1.0,-0.026,-0.027,-0.66
Goal 15 Score,0.883,0.892,0.52,0.763,-0.896,-0.854,-0.817,-0.812,-0.765,0.794,0.486,0.511,0.802,-0.026,1.0,-0.944,-0.434
Goal 16 Score,0.86,0.931,0.585,0.826,-0.9,-0.902,-0.837,-0.817,-0.791,0.896,0.472,0.458,0.835,-0.027,-0.944,1.0,-0.419
Goal 17 Score,0.672,0.656,0.593,0.329,-0.437,-0.386,-0.808,-0.768,-0.702,0.142,0.493,0.446,0.185,-0.66,-0.434,-0.419,1.0
