,Goal 1 Score,Goal 2 Score,Goal 3 Score,Goal 4 Score,Goal 5 Score,Goal 6 Score,Goal 7 Score,Goal 8 Score,Goal 9 Score,Goal 10 Score,Goal 11 Score,Goal 12 Score,Goal 13 Score,Goal 14 Score,Goal 15 Score,Goal 16 Score,Goal 17 Score
Goal 1 Score,1.0,-0.024,0.096,0.032,-0.281,0.315,0.402,0.426,0.013,-0.388,-0.025,-0.158,0.069,0.121,-0.313,-0.121,0.106
Goal 2 Score,-0.024,1.0,-0.789,0.885,-0.835,0.873,0.324,0.363,0.001,-0.135,0.694,0.693,-0.809,-0.458,0.784,0.087,0.934
Goal 3 Score,0.096,-0.789,1.0,0.934,-0.817,0.734,0.507,-0.028,0.345,-0.215,0.851,0.905,-0.905,-0.46,0.732,0.424,0.774
Goal 4 Score,0.032,0.885,0.934,1.0,0.901,-0.832,-0.378,-0.093,-0.358,0.33,-0.813,-0.853,0.872,0.489,-0.759,-0.258,-0.853
Goal 5 Score,-0.281,-0.835,-0.817,0.901,1.0,0.907,0.457,0.245,0.297,-0.392,0.767,0.741,-0.775,-0.239,0.549,0.261,0.871
Goal 6 Score,0.315,0.873,0.734,-0.832,0.907,1.0,-0.356,-0.42,-0.104,0.331,-0.735,-0.623,0.694,0.304,-0.516,-0.061,-0.885
Goal 7 Score,0.402,0.324,0.507,-0.378,0.457,-0.356,1.0,-0.089,-0.029,0.045,-0.222,-0.426,0.478,0.029,-0.255,-0.527,-0.322
Goal 8 Score,0.426,0.363,-0.028,-0.093,0.245,-0.42,-0.089,1.0,0.42,0.167,-0.057,0.154,0.07,0.179,0.083,0.571,-0.395
Goal 9 Score,0.013,0.001,0.345,-0.358,0.297,-0.104,-0.029,0.42,1.0,0.539,-0.35,-0.375,0.081,0.201,-0.045,-0.207,0.057
Goal 10 Score,-0.388,-0.135,-0.215,0.33,-0.392,0.331,0.045,0.167,0.539,1.0,0.283,0.161,-0.11,-0.277,-0.007,-0.116,0.185
Goal 11 Score,-0.025,0.694,0.851,-0.813,0.767,-0.735,-0.222,-0.057,-0.35,0.283,1.0,-0.774,0.769,0.398,-0.539,-0.141,-0.752
Goal 12 Score,-0.158,0.693,0.905,-0.853,0.741,-0.623,-0.426,0.154,-0.375,0.161,-0.774,1.0,0.893,0.401,-0.722,-0.546,-0.698
Goal 13 Score,0.069,-0.809,-0.905,0.872,-0.775,0.694,0.478,0.07,0.081,-0.11,0.769,0.893,1.0,-0.417,0.765,0.372,0.835
Goal 14 Score,0.121,-0.458,-0.46,0.489,-0.239,0.304,0.029,0.179,0.201,-0.277,0.398,0.401,-0.417,1.0,0.489,-0.145,0.377
Goal 15 Score,-0.313,0.784,0.732,-0.759,0.549,-0.516,-0.255,0.083,-0.045,-0.007,-0.539,-0.722,0.765,0.489,1.0,-0.307,-0.669
Goal 16 Score,-0.121,0.087,0.424,-0.258,0.261,-0.061,-0.527,0.571,-0.207,-0.116,-0.141,-0.546,0.372,-0.145,-0.307,1.0,-0.089
Goal 17 Score,0.106,0.934,0.774,-0.853,0.871,-0.885,-0.322,-0.395,0.057,0.185,-0.752,-0.698,0.835,0.377,-0.669,-0.089,1.0
