,Goal 1 Score,Goal 2 Score,Goal 3 Score,Goal 4 Score,Goal 5 Score,Goal 6 Score,Goal 7 Score,Goal 8 Score,Goal 9 Score,Goal 10 Score,Goal 11 Score,Goal 12 Score,Goal 13 Score,Goal 14 Score,Goal 15 Score,Goal 16 Score,Goal 17 Score
Goal 1 Score,1.0,-0.026,-0.18,0.244,-0.506,0.664,0.832,0.167,-0.797,0.519,0.002,0.076,-0.799,0.495,-0.664,0.128,0.331
Goal 2 Score,-0.026,1.0,0.636,-0.728,0.652,0.204,0.023,0.641,0.207,-0.557,-0.482,-0.01,0.245,0.061,0.465,0.785,0.65
Goal 3 Score,-0.18,0.636,1.0,0.711,-0.738,0.051,0.331,-0.582,-0.397,0.609,0.578,-0.28,-0.342,0.101,-0.512,-0.495,-0.51
Goal 4 Score,0.244,-0.728,0.711,1.0,0.849,0.038,-0.197,0.655,0.242,-0.659,-0.265,0.019,0.334,-0.201,0.583,0.634,0.567
Goal 5 Score,-0.506,0.652,-0.738,0.849,1.0,0.136,0.524,-0.575,-0.571,0.632,0.376,-0.157,-0.572,0.333,-0.668,-0.478,-0.436
Goal 6 Score,0.664,0.204,0.051,0.038,0.136,1.0,-0.403,-0.442,0.478,-0.351,0.174,-0.418,0.621,-0.165,0.422,-0.112,-0.385
Goal 7 Score,0.832,0.023,0.331,-0.197,0.524,-0.403,1.0,0.01,0.775,-0.403,-0.099,0.222,0.699,-0.566,0.451,-0.132,-0.093
Goal 8 Score,0.167,0.641,-0.582,0.655,-0.575,-0.442,0.01,1.0,-0.047,0.276,0.501,-0.438,0.007,0.142,-0.126,-0.491,-0.808
Goal 9 Score,-0.797,0.207,-0.397,0.242,-0.571,0.478,0.775,-0.047,1.0,0.424,0.194,-0.103,-0.866,0.368,-0.653,-0.017,0.121
Goal 10 Score,0.519,-0.557,0.609,-0.659,0.632,-0.351,-0.403,0.276,0.424,1.0,-0.382,-0.033,0.503,-0.305,0.674,0.583,0.298
Goal 11 Score,0.002,-0.482,0.578,-0.265,0.376,0.174,-0.099,0.501,0.194,-0.382,1.0,0.457,0.0,-0.031,0.15,0.382,0.446
Goal 12 Score,0.076,-0.01,-0.28,0.019,-0.157,-0.418,0.222,-0.438,-0.103,-0.033,0.457,1.0,0.307,0.264,0.275,0.098,-0.36
Goal 13 Score,-0.799,0.245,-0.342,0.334,-0.572,0.621,0.699,0.007,-0.866,0.503,0.0,0.307,1.0,0.358,-0.741,-0.143,0.123
Goal 14 Score,0.495,0.061,0.101,-0.201,0.333,-0.165,-0.566,0.142,0.368,-0.305,-0.031,0.264,0.358,1.0,0.246,-0.101,0.045
Goal 15 Score,-0.664,0.465,-0.512,0.583,-0.668,0.422,0.451,-0.126,-0.653,0.674,0.15,0.275,-0.741,0.246,1.0,-0.339,0.108
Goal 16 Score,0.128,0.785,-0.495,0.634,-0.478,-0.112,-0.132,-0.491,-0.017,0.583,0.382,0.098,-0.143,-0.101,-0.339,1.0,-0.623
Goal 17 Score,0.331,0.65,-0.51,0.567,-0.436,-0.385,-0.093,-0.808,0.121,0.298,0.446,-0.36,0.123,0.045,0.108,-0.623,1.0
