,Goal 1 Score,Goal 2 Score,Goal 3 Score,Goal 4 Score,Goal 5 Score,Goal 6 Score,Goal 7 Score,Goal 8 Score,Goal 9 Score,Goal 10 Score,Goal 11 Score,Goal 12 Score,Goal 13 Score,Goal 14 Score,Goal 15 Score,Goal 16 Score,Goal 17 Score
Goal 1 Score,1.0,0.13,0.95,-0.797,0.724,0.394,-0.381,0.563,-0.898,-0.549,-0.712,0.667,-0.835,-0.792,-0.599,0.75,0.631
Goal 2 Score,0.13,1.0,0.051,-0.105,0.115,0.059,-0.306,0.252,-0.051,-0.373,-0.213,0.017,-0.086,-0.11,0.116,0.064,0.327
Goal 3 Score,0.95,0.051,1.0,0.904,-0.819,-0.295,0.523,-0.682,0.947,0.725,0.839,-0.707,0.902,0.864,0.606,-0.793,-0.733
Goal 4 Score,-0.797,-0.105,0.904,1.0,0.882,0.031,-0.445,0.786,-0.901,-0.833,-0.798,0.827,-0.945,-0.896,-0.563,0.845,0.791
Goal 5 Score,0.724,0.115,-0.819,0.882,1.0,-0.199,0.61,-0.615,0.78,0.721,0.746,-0.814,0.795,0.784,0.635,-0.84,-0.627
Goal 6 Score,0.394,0.059,-0.295,0.031,-0.199,1.0,0.481,0.111,0.2,0.02,0.167,-0.003,0.044,0.048,0.445,-0.137,-0.017
Goal 7 Score,-0.381,-0.306,0.523,-0.445,0.61,0.481,1.0,0.316,-0.482,-0.537,-0.668,0.285,-0.401,-0.448,-0.672,0.507,0.446
Goal 8 Score,0.563,0.252,-0.682,0.786,-0.615,0.111,0.316,1.0,0.819,0.749,0.727,-0.707,0.813,0.895,0.38,-0.73,-0.843
Goal 9 Score,-0.898,-0.051,0.947,-0.901,0.78,0.2,-0.482,0.819,1.0,-0.766,-0.865,0.703,-0.945,-0.947,-0.585,0.833,0.829
Goal 10 Score,-0.549,-0.373,0.725,-0.833,0.721,0.02,-0.537,0.749,-0.766,1.0,-0.798,0.591,-0.833,-0.777,-0.402,0.65,0.862
Goal 11 Score,-0.712,-0.213,0.839,-0.798,0.746,0.167,-0.668,0.727,-0.865,-0.798,1.0,0.578,-0.818,-0.84,-0.576,0.788,0.784
Goal 12 Score,0.667,0.017,-0.707,0.827,-0.814,-0.003,0.285,-0.707,0.703,0.591,0.578,1.0,0.807,0.793,0.542,-0.882,-0.611
Goal 13 Score,-0.835,-0.086,0.902,-0.945,0.795,0.044,-0.401,0.813,-0.945,-0.833,-0.818,0.807,1.0,-0.931,-0.558,0.843,0.855
Goal 14 Score,-0.792,-0.11,0.864,-0.896,0.784,0.048,-0.448,0.895,-0.947,-0.777,-0.84,0.793,-0.931,1.0,-0.535,0.886,0.849
Goal 15 Score,-0.599,0.116,0.606,-0.563,0.635,0.445,-0.672,0.38,-0.585,-0.402,-0.576,0.542,-0.558,-0.535,1.0,0.664,0.427
Goal 16 Score,0.75,0.064,-0.793,0.845,-0.84,-0.137,0.507,-0.73,0.833,0.65,0.788,-0.882,0.843,0.886,0.664,1.0,-0.694
Goal 17 Score,0.631,0.327,-0.733,0.791,-0.627,-0.017,0.446,-0.843,0.829,0.862,0.784,-0.611,0.855,0.849,0.427,-0.694,1.0
