,Goal 1 Score,Goal 2 Score,Goal 3 Score,Goal 4 Score,Goal 5 Score,Goal 6 Score,Goal 7 Score,Goal 8 Score,Goal 9 Score,Goal 10 Score,Goal 11 Score,Goal 12 Score,Goal 13 Score,Goal 14 Score,Goal 15 Score,Goal 16 Score,Goal 17 Score
Goal 1 Score,1.0,0.6282566168535689,0.8263553714319358,0.6269199043428751,0.3473115441163821,0.7387147499049311,0.6952216009512331,0.18979403478985554,0.6138963759885177,0.39647068771509403,0.3344503739290525,-0.59201847212174,-0.5187336267039244,-0.12127250353291891,0.0976779610321841,0.6543967499646358,0.6677705091185961
Goal 2 Score,0.6282566168535689,1.0,0.7847942481575397,0.6607668787729527,0.5034072351389329,0.6974988409895486,0.5602267209572774,0.5313358763708887,0.7075678546647783,0.38006408676049347,0.0754178038330867,-0.649617594334651,-0.5139385219096335,-0.13937340781445284,0.3537350373294418,0.5199390415811653,0.6100060489306935
Goal 3 Score,0.8263553714319358,0.7847942481575397,1.0,0.7319301949828264,0.4833429236655524,0.808870407195655,0.5835484476549758,0.46640476475690257,0.8192654376486005,0.4149288418482299,0.326235874597877,-0.7633565399264641,-0.6547036716427674,-0.05971819120369475,0.11773426897298646,0.7686580747864397,0.7695319600207006
Goal 4 Score,0.6269199043428751,0.6607668787729527,0.7319301949828264,1.0,0.7605068634998312,0.7261766755848312,0.7409018226582978,0.5589855642229825,0.6722319336276175,0.087016198836075,0.40964337050332233,-0.6452323964318434,-0.5146640337572124,0.13630517678410617,0.3636826473092103,0.49981176002967104,0.5005840616850183
Goal 5 Score,0.3473115441163821,0.5034072351389329,0.4833429236655524,0.7605068634998312,1.0,0.640716557365154,0.6826317116918862,0.6604596934087185,0.588466692197412,0.02162293516713097,0.4462908609341195,-0.5225858990318453,-0.38579975323492877,0.3381139018157905,0.3559655347931672,0.33956337738296677,0.4381044004723073
Goal 6 Score,0.7387147499049311,0.6974988409895486,0.808870407195655,0.7261766755848312,0.640716557365154,1.0,0.7214262560865822,0.5464271324254458,0.7137575541216119,0.20794886124983866,0.5030358460500058,-0.6093736536084318,-0.3823048367020484,0.04872833521639514,0.21838632100290245,0.5319306852120556,0.6353674194375867
Goal 7 Score,0.6952216009512331,0.5602267209572774,0.5835484476549758,0.7409018226582978,0.6826317116918862,0.7214262560865822,1.0,0.35919811482922515,0.5970952940146457,0.1578233773467569,0.32410541581370916,-0.49947784344441426,-0.3977564523025275,0.07993757913679869,0.21446066403607736,0.4181413956469688,0.5069234502363101
Goal 8 Score,0.18979403478985554,0.5313358763708887,0.46640476475690257,0.5589855642229825,0.6604596934087185,0.5464271324254458,0.35919811482922515,1.0,0.49870993999552876,0.33698389170807563,0.5197147208163424,-0.5529772670404284,-0.3756894509928471,0.23124724261893853,0.565896721665039,0.5054783370853648,0.46577667048373567
Goal 9 Score,0.6138963759885177,0.7075678546647783,0.8192654376486005,0.6722319336276175,0.588466692197412,0.7137575541216119,0.5970952940146457,0.49870993999552876,1.0,0.3875076572859124,0.20897166544673015,-0.8465718648015383,-0.7454564582406886,-0.02549085179507219,0.3324251240038488,0.6828638281634971,0.6485927839903561
Goal 10 Score,0.39647068771509403,0.38006408676049347,0.4149288418482299,0.087016198836075,0.02162293516713097,0.20794886124983866,0.1578233773467569,0.33698389170807563,0.3875076572859124,1.0,0.031230294824605632,-0.5881808838476645,-0.5887955824146867,-0.26405489085917705,0.26710874759647407,0.6820417421655469,0.2806762803099889
