,Goal 1 Score,Goal 2 Score,Goal 3 Score,Goal 4 Score,Goal 5 Score,Goal 6 Score,Goal 7 Score,Goal 8 Score,Goal 9 Score,Goal 10 Score,Goal 11 Score,Goal 12 Score,Goal 13 Score,Goal 14 Score,Goal 15 Score,Goal 16 Score,Goal 17 Score
Goal 1 Score,1.0,-0.603,0.947,-0.74,-0.919,-0.382,-0.702,0.952,-0.938,0.591,-0.694,0.288,-0.75,0.919,-0.503,0.354,0.9
Goal 2 Score,-0.603,1.0,0.658,-0.193,-0.406,-0.451,-0.635,0.667,-0.609,0.26,-0.254,0.495,-0.597,0.589,-0.242,0.122,0.397
Goal 3 Score,0.947,0.658,1.0,0.575,0.899,0.512,0.841,-0.981,0.971,-0.373,0.589,-0.511,0.839,-0.96,0.51,-0.185,-0.857
Goal 4 Score,-0.74,-0.193,0.575,1.0,-0.662,-0.115,-0.162,0.59,-0.631,0.772,-0.628,-0.144,-0.439,0.594,-0.33,0.483,0.739
Goal 5 Score,-0.919,-0.406,0.899,-0.662,1.0,-0.383,-0.756,0.923,-0.922,0.487,-0.709,0.209,-0.714,0.91,-0.414,0.398,0.929
Goal 6 Score,-0.382,-0.451,0.512,-0.115,-0.383,1.0,-0.5,0.517,-0.574,0.19,0.217,0.618,-0.743,0.433,0.141,0.023,0.314
Goal 7 Score,-0.702,-0.635,0.841,-0.162,-0.756,-0.5,1.0,0.853,-0.821,0.081,-0.49,0.481,-0.702,0.834,-0.339,0.194,0.651
Goal 8 Score,0.952,0.667,-0.981,0.59,0.923,0.517,0.853,1.0,0.969,-0.457,0.627,-0.426,0.809,-0.943,0.441,-0.27,-0.856
Goal 9 Score,-0.938,-0.609,0.971,-0.631,-0.922,-0.574,-0.821,0.969,1.0,0.435,-0.595,0.43,-0.888,0.958,-0.41,0.354,0.895
Goal 10 Score,0.591,0.26,-0.373,0.772,0.487,0.19,0.081,-0.457,0.435,1.0,0.458,0.331,0.226,-0.371,0.077,-0.513,-0.472
Goal 11 Score,-0.694,-0.254,0.589,-0.628,-0.709,0.217,-0.49,0.627,-0.595,0.458,1.0,-0.258,-0.275,0.659,-0.482,0.573,0.704
Goal 12 Score,0.288,0.495,-0.511,-0.144,0.209,0.618,0.481,-0.426,0.43,0.331,-0.258,1.0,0.655,-0.392,0.206,0.46,-0.186
Goal 13 Score,-0.75,-0.597,0.839,-0.439,-0.714,-0.743,-0.702,0.809,-0.888,0.226,-0.275,0.655,1.0,0.811,-0.32,0.211,0.733
Goal 14 Score,0.919,0.589,-0.96,0.594,0.91,0.433,0.834,-0.943,0.958,-0.371,0.659,-0.392,0.811,1.0,0.572,-0.315,-0.9
Goal 15 Score,-0.503,-0.242,0.51,-0.33,-0.414,0.141,-0.339,0.441,-0.41,0.077,-0.482,0.206,-0.32,0.572,1.0,-0.087,0.511
Goal 16 Score,0.354,0.122,-0.185,0.483,0.398,0.023,0.194,-0.27,0.354,-0.513,0.573,0.46,0.211,-0.315,-0.087,1.0,-0.443
Goal 17 Score,0.9,0.397,-0.857,0.739,0.929,0.314,0.651,-0.856,0.895,-0.472,0.704,-0.186,0.733,-0.9,0.511,-0.443,1.0
