,Goal 1 Score,Goal 2 Score,Goal 3 Score,Goal 4 Score,Goal 5 Score,Goal 6 Score,Goal 7 Score,Goal 8 Score,Goal 9 Score,Goal 10 Score,Goal 11 Score,Goal 12 Score,Goal 13 Score,Goal 14 Score,Goal 15 Score,Goal 16 Score,Goal 17 Score
Goal 1 Score,1.0,-0.349,0.813,-0.565,-0.182,-0.567,0.588,0.663,0.357,0.606,0.565,0.403,-0.343,-0.659,-0.635,-0.625,0.614
Goal 2 Score,-0.349,1.0,0.752,-0.821,-0.733,-0.878,0.837,0.808,0.926,0.724,0.884,0.398,-0.494,-0.831,-0.799,-0.846,0.835
Goal 3 Score,0.813,0.752,1.0,0.888,0.527,0.896,-0.844,-0.918,-0.79,-0.781,-0.88,-0.502,0.433,0.908,0.907,0.911,-0.874
Goal 4 Score,-0.565,-0.821,0.888,1.0,-0.529,-0.87,0.81,0.802,0.836,0.719,0.847,0.349,-0.272,-0.817,-0.843,-0.83,0.777
Goal 5 Score,-0.182,-0.733,0.527,-0.529,1.0,-0.804,0.752,0.675,0.822,0.606,0.781,-0.007,-0.527,-0.678,-0.647,-0.719,0.78
Goal 6 Score,-0.567,-0.878,0.896,-0.87,-0.804,1.0,0.949,0.946,0.937,0.862,0.978,0.319,-0.522,-0.94,-0.927,-0.965,0.961
Goal 7 Score,0.588,0.837,-0.844,0.81,0.752,0.949,1.0,-0.911,-0.861,-0.844,-0.94,-0.307,0.551,0.922,0.892,0.931,-0.943
Goal 8 Score,0.663,0.808,-0.918,0.802,0.675,0.946,-0.911,1.0,-0.859,-0.866,-0.96,-0.506,0.569,0.964,0.962,0.984,-0.962
Goal 9 Score,0.357,0.926,-0.79,0.836,0.822,0.937,-0.861,-0.859,1.0,-0.753,-0.937,-0.401,0.48,0.864,0.878,0.903,-0.881
Goal 10 Score,0.606,0.724,-0.781,0.719,0.606,0.862,-0.844,-0.866,-0.753,1.0,-0.864,-0.342,0.545,0.848,0.821,0.884,-0.871
Goal 11 Score,0.565,0.884,-0.88,0.847,0.781,0.978,-0.94,-0.96,-0.937,-0.864,1.0,-0.419,0.564,0.954,0.952,0.983,-0.969
Goal 12 Score,0.403,0.398,-0.502,0.349,-0.007,0.319,-0.307,-0.506,-0.401,-0.342,-0.419,1.0,0.474,0.464,0.511,0.476,-0.395
Goal 13 Score,-0.343,-0.494,0.433,-0.272,-0.527,-0.522,0.551,0.569,0.48,0.545,0.564,0.474,1.0,-0.528,-0.48,-0.567,0.608
Goal 14 Score,-0.659,-0.831,0.908,-0.817,-0.678,-0.94,0.922,0.964,0.864,0.848,0.954,0.464,-0.528,1.0,-0.953,-0.971,0.958
Goal 15 Score,-0.635,-0.799,0.907,-0.843,-0.647,-0.927,0.892,0.962,0.878,0.821,0.952,0.511,-0.48,-0.953,1.0,-0.969,0.93
Goal 16 Score,-0.625,-0.846,0.911,-0.83,-0.719,-0.965,0.931,0.984,0.903,0.884,0.983,0.476,-0.567,-0.971,-0.969,1.0,0.974
Goal 17 Score,0.614,0.835,-0.874,0.777,0.78,0.961,-0.943,-0.962,-0.881,-0.871,-0.969,-0.395,0.608,0.958,0.93,0.974,1.0
